item_id,category_name,category_code,spec_key_hash,hash_version,used_price,brand,product_name,item_type,capacity_ml,condition,piece_count,line_series,fragrance_type
11_beauty-demo-000070,11_beauty,11,4c9d8d0676d8be2a,v2,73508,JMW,,,,,,,
11_beauty-demo-000071,11_beauty,11,a0e1c345c4b42f66,v2,40000,VTT,,,,,,,
11_beauty-demo-000072,11_beauty,11,f83b25e9e5b2bf3d,v2,30000,이프아이,,,,,,,
11_beauty-demo-000073,11_beauty,11,f83b25e9e5b2bf3d,v2,30000,이프아이,,,,,,,
11_beauty-demo-000074,11_beauty,11,50670bbc228f1e2f,v2,37000,메종마르지엘라,,,,,,,
11_beauty-demo-000075,11_beauty,11,4c9d8d0676d8be2a,v2,45091,JMW,,,,,,,
11_beauty-demo-000076,11_beauty,11,16c9c78961cad418,v2,75000,드리미,,,,,,,
11_beauty-demo-000077,11_beauty,11,e47a5fbd8e592dbf,v2,59000,까르띠에,,,,,,,
11_beauty-demo-000078,11_beauty,11,5ff0af966a817afc,v2,62000,벤하임,,,,,,,
11_beauty-demo-000079,11_beauty,11,f683697adaa218e5,v2,45000,딩동펫,,,,,,,
11_beauty-demo-000080,11_beauty,11,04aed5e2cf573475,v2,19000,루이비통,,,,,,,
11_beauty-demo-000081,11_beauty,11,cc4fe476d1d29b6f,v2,79000,Boral,,,,,,,
11_beauty-demo-000082,11_beauty,11,8fcf1f8898622ae6,v2,37371,차이슨,,,,,,,
11_beauty-demo-000083,11_beauty,11,a2697e962d6819fc,v2,36000,겐조,,,,,,,
11_beauty-demo-000084,11_beauty,11,879a4e408bb59d4c,v2,6000,샤크,,,,,,,
11_beauty-demo-000085,11_beauty,11,df8207f1e97db2c0,v2,200000,르 라보,,,,,,,
11_beauty-demo-000086,11_beauty,11,4c9d8d0676d8be2a,v2,67107,JMW,,,,,,,
11_beauty-demo-000087,11_beauty,11,cc4fe476d1d29b6f,v2,79000,Boral,,,,,,,
11_beauty-demo-000088,11_beauty,11,34f3e9214fbc2143,v2,15000,크리드,,,,,,,
11_beauty-demo-000089,11_beauty,11,f4b464dccabfe323,v2,4000,레카,,,,,,,
11_beauty-demo-000090,11_beauty,11,e900e22157002d83,v2,42000,샤크,,,,,,,
11_beauty-demo-000091,11_beauty,11,4c9d8d0676d8be2a,v2,81519,JMW,,,,,,,
11_beauty-demo-000092,11_beauty,11,d046146efa8b02c9,v2,8000,파테크,,,,,,,
11_beauty-demo-000093,11_beauty,11,8fcf1f8898622ae6,v2,40600,차이슨,,,,,,,
11_beauty-demo-000094,11_beauty,11,2b585babd7ab5683,v2,115321,베르사체,,,,,,,
11_beauty-demo-000095,11_beauty,11,2b585babd7ab5683,v2,7028,유닉스,,,,,,,
11_beauty-demo-000096,11_beauty,11,4c9d8d0676d8be2a,v2,41913,차이슨,,,,,,,
11_beauty-demo-000097,11_beauty,11,712c7bda9c1d6f13,v2,82000,랄프로렌,,,,,,,
11_beauty-demo-000098,11_beauty,11,e9304829da0ea704,v2,115000,비달사순,,,,,,,
11_beauty-demo-000099,11_beauty,11,2ee5f7e0865c69ca,v2,70000,입생로랑,,,,,,,
11_beauty-demo-000100,11_beauty,11,1450030d053f83a4,v2,18000,동네꽃집,,,,,,,
11_beauty-demo-000101,11_beauty,11,30aa86e1a64475ff,v2,50000,디올,,,,,,,
11_beauty-demo-000102,11_beauty,11,2b585babd7ab5683,v2,76540,유닉스,,,,,,,
11_beauty-demo-000103,11_beauty,11,2b585babd7ab5683,v2,17223,유닉스,,,,,,,
11_beauty-demo-000104,11_beauty,11,4c88095ad540f5be,v2,270000,오르메,,,,,,,
11_beauty-demo-000105,11_beauty,11,4c9d8d0676d8be2a,v2,80216,JMW,,,,,,,
11_beauty-demo-000106,11_beauty,11,8fcf1f8898622ae6,v2,43056,메종마르지엘라,,,,,,,
11_beauty-demo-000107,11_beauty,11,2b585babd7ab5683,v2,117902,유닉스,,,,,,,
11_beauty-demo-000108,11_beauty,11,f683697adaa218e5,v2,50000,딩동펫,,,,,,,
11_beauty-demo-000109,11_beauty,11,38a4e2e7a139e4fc,v2,70000,메종마르지엘라,,,,,,,
11_beauty-demo-000110,11_beauty,11,d17f52f08f7cd0ba,v2,16000,CRASTS,,,,,,,
11_beauty-demo-000111,11_beauty,11,e98493fe760189cf,v2,17634,샤넬,,,,,,,
11_beauty-demo-000112,11_beauty,11,2ee5f7e0865c69ca,v2,130000,입생로랑,,,,,,,
11_beauty-demo-000113,11_beauty,11,2ee5f7e0865c69ca,v2,70000,입생로랑,,,,,,,
11_beauty-demo-000114,11_beauty,11,933164cd2619ea4c,v2,32000,미쿠,,,,,,,
11_beauty-demo-000115,11_beauty,11,b50ebb33b9f0c9f1,v2,40187,러쉬,,,,,,,
11_beauty-demo-000116,11_beauty,11,68b98d9390d5d1a9,v2,220000,이니시오,,,,,,,
11_beauty-demo-000117,11_beauty,11,879a4e408bb59d4c,v2,6000,예스뷰티,,,,,,,
11_beauty-demo-000118,11_beauty,11,34f3e9214fbc2143,v2,15000,크리드,,,,,,,
11_beauty-demo-000119,11_beauty,11,4c9d8d0676d8be2a,v2,45085,JMW,,,,,,,
11_beauty-demo-000120,11_beauty,11,a5cb7777628c3b61,v2,110000,두즈,,,,,,,
11_beauty-demo-000121,11_beauty,11,df8207f1e97db2c0,v2,200000,르 라보,,,,,,,
11_beauty-demo-000122,11_beauty,11,baaafcc3d6dfbf78,v2,130000,에르메스,,,,,,,
11_beauty-demo-000123,11_beauty,11,342c0c3c7c9665d4,v2,90000,끌로에,,,,,,,
11_beauty-demo-000124,11_beauty,11,f493146f1bc5bb68,v2,18000,헉슬리,,,,,,,
11_beauty-demo-000125,11_beauty,11,ff7e1f545f62e301,v2,30000,딥디크,,,,,,,
11_beauty-demo-000126,11_beauty,11,36fe0509135aa8be,v2,10000,몽클레르,,,,,,,
11_beauty-demo-000127,11_beauty,11,1450030d053f83a4,v2,18000,동네꽃집,,,,,,,
11_beauty-demo-000128,11_beauty,11,b50ebb33b9f0c9f1,v2,31564,러쉬,,,,,,,
11_beauty-demo-000129,11_beauty,11,2b585babd7ab5683,v2,98938,유닉스,,,,,,,
11_beauty-demo-000130,11_beauty,11,744fd9aa4799fab1,v2,5000,엘라,,,,,,,
11_beauty-demo-000131,11_beauty,11,64a6c91d28fafd44,v2,140000,아르마니,,,,,,,
11_beauty-demo-000132,11_beauty,11,f83b25e9e5b2bf3d,v2,30000,이프아이,,,,,,,
11_beauty-demo-000133,11_beauty,11,9ff1cec5cc882c2b,v2,95000,샤크,,,,,,,
11_beauty-demo-000134,11_beauty,11,8a9515f63839f978,v2,20000,테팔,,,,,,,
11_beauty-demo-000135,11_beauty,11,34f3e9214fbc2143,v2,15000,SHIRO,,,,,,,
11_beauty-demo-000136,11_beauty,11,4c9d8d0676d8be2a,v2,80154,JMW,,,,,,,
11_beauty-demo-000137,11_beauty,11,30aa86e1a64475ff,v2,15000,디올,,,,,,,
11_beauty-demo-000138,11_beauty,11,ee0961d704a69aff,v2,20000,애터미,,,,,,,
11_beauty-demo-000139,11_beauty,11,04aed5e2cf573475,v2,19000,루이비통,,,,,,,
11_beauty-demo-000140,11_beauty,11,b93a92587b2d5094,v2,115000,구찌,,,,,,,
11_beauty-demo-000141,11_beauty,11,2b585babd7ab5683,v2,48921,유닉스,,,,,,,
11_beauty-demo-000142,11_beauty,11,b0e41deb6c4e74fe,v2,48000,리히텐,,,,,,,
11_beauty-demo-000143,11_beauty,11,43a683e0439c33a2,v2,58000,몽블랑,,,,,,,
11_beauty-demo-000144,11_beauty,11,c8bf3a09557f1f7d,v2,10000,와디즈 더퍼퓸,,,,,,,
11_beauty-demo-000145,11_beauty,11,2ee5f7e0865c69ca,v2,16000,입생로랑,,,,,,,
11_beauty-demo-000146,11_beauty,11,c8bf3a09557f1f7d,v2,10000,와디즈 더퍼퓸,,,,,,,
11_beauty-demo-000147,11_beauty,11,d046146efa8b02c9,v2,10000,파테크,,,,,,,
11_beauty-demo-000148,11_beauty,11,06ffa7f53271b59e,v2,47000,베르사체,,,,,,,
11_beauty-demo-000149,11_beauty,11,7a5a99ebf4794c1a,v2,200000,마르세이유,,,,,,,
11_beauty-demo-000150,11_beauty,11,933164cd2619ea4c,v2,32000,미쿠,,,,,,,
11_beauty-demo-000151,11_beauty,11,8fcf1f8898622ae6,v2,42175,차이슨,,,,,,,
11_beauty-demo-000152,11_beauty,11,9ff1cec5cc882c2b,v2,95000,이니시오,,,,,,,
11_beauty-demo-000153,11_beauty,11,4c9d8d0676d8be2a,v2,38809,JMW,,,,,,,
11_beauty-demo-000154,11_beauty,11,4c9d8d0676d8be2a,v2,71710,JMW,,,,,,,
11_beauty-demo-000155,11_beauty,11,b93a92587b2d5094,v2,115000,구찌,,,,,,,
11_beauty-demo-000156,11_beauty,11,2ee5f7e0865c69ca,v2,16000,입생로랑,,,,,,,
11_beauty-demo-000157,11_beauty,11,2ee5f7e0865c69ca,v2,16000,입생로랑,,,,,,,
11_beauty-demo-000158,11_beauty,11,2b585babd7ab5683,v2,85557,유닉스,,,,,,,
11_beauty-demo-000159,11_beauty,11,b50ebb33b9f0c9f1,v2,101192,러쉬,,,,,,,
11_beauty-demo-000160,11_beauty,11,e98493fe760189cf,v2,16975,샤넬,,,,,,,
11_beauty-demo-000161,11_beauty,11,e98493fe760189cf,v2,18957,샤넬,,,,,,,
11_beauty-demo-000162,11_beauty,11,6218c17f6747a5b3,v2,85000,지미추,,,,,,,
11_beauty-demo-000163,11_beauty,11,8fcf1f8898622ae6,v2,35772,차이슨,,,,,,,
11_beauty-demo-000164,11_beauty,11,7effc079681b18dc,v2,150000,필립스,,,,,,,
11_beauty-demo-000165,11_beauty,11,2a46d968eeaa2804,v2,195000,AERIN,,,,,,,
11_beauty-demo-000166,11_beauty,11,7effc079681b18dc,v2,65000,필립스,,,,,,,
11_beauty-demo-000167,11_beauty,11,2b585babd7ab5683,v2,31786,유닉스,,,,,,,
11_beauty-demo-000168,11_beauty,11,6218c17f6747a5b3,v2,45000,지미추,,,,,,,
11_beauty-demo-000169,11_beauty,11,3878071f0e179af8,v2,43000,겔랑,,,,,,,
11_beauty-demo-000170,11_beauty,11,e9304829da0ea704,v2,115000,비달사순,,,,,,,
11_beauty-demo-000171,11_beauty,11,16c9c78961cad418,v2,75000,드리미,,,,,,,
11_beauty-demo-000172,11_beauty,11,2ecd558c02680368,v2,389079,다이슨,,,,,,,
11_beauty-demo-000173,11_beauty,11,43a683e0439c33a2,v2,63000,몽블랑,,,,,,,
11_beauty-demo-000174,11_beauty,11,aafc9d452b6fdee1,v2,65000,메튜장,,,,,,,
11_beauty-demo-000175,11_beauty,11,a2697e962d6819fc,v2,36000,겐조,,,,,,,
11_beauty-demo-000176,11_beauty,11,38a4e2e7a139e4fc,v2,70000,샤크,,,,,,,
11_beauty-demo-000177,11_beauty,11,43a683e0439c33a2,v2,63000,몽블랑,,,,,,,
11_beauty-demo-000178,11_beauty,11,e9dc1b7662870c11,v2,150000,마르지엘라,,,,,,,
11_beauty-demo-000179,11_beauty,11,5f6c63d89b0056a9,v2,18000,W.dressroom,,,,,,,
11_beauty-demo-000180,11_beauty,11,2b585babd7ab5683,v2,106229,유닉스,,,,,,,
11_beauty-demo-000181,11_beauty,11,d046146efa8b02c9,v2,10000,파테크,,,,,,,
11_beauty-demo-000182,11_beauty,11,30aa86e1a64475ff,v2,55000,디올,,,,,,,
11_beauty-demo-000183,11_beauty,11,e9dc1b7662870c11,v2,150000,마르지엘라,,,,,,,
11_beauty-demo-000184,11_beauty,11,b0e41deb6c4e74fe,v2,48000,리히텐,,,,,,,
11_beauty-demo-000185,11_beauty,11,f5fd57585c28a1d5,v2,77000,비버리힐즈 폴로클럽,,,,,,,
11_beauty-demo-000186,11_beauty,11,8fcf1f8898622ae6,v2,38297,차이슨,,,,,,,
11_beauty-demo-000187,11_beauty,11,87ea35e1b8bb7396,v2,46000,이세이미야케,,,,,,,
11_beauty-demo-000188,11_beauty,11,5b78a7c0bd2b13ec,v2,60000,딥디크,,,,,,,
11_beauty-demo-000189,11_beauty,11,43a683e0439c33a2,v2,63000,몽블랑,,,,,,,
11_beauty-demo-000190,11_beauty,11,06ffa7f53271b59e,v2,54052,베르사체,,,,,,,
11_beauty-demo-000191,11_beauty,11,87ea35e1b8bb7396,v2,46000,이세이미야케,,,,,,,
11_beauty-demo-000192,11_beauty,11,b50ebb33b9f0c9f1,v2,60150,러쉬,,,,,,,
11_beauty-demo-000193,11_beauty,11,e9304829da0ea704,v2,999999,비달사순,,,,,,,
11_beauty-demo-000194,11_beauty,11,8fcf1f8898622ae6,v2,40038,지미추,,,,,,,
11_beauty-demo-000195,11_beauty,11,6218c17f6747a5b3,v2,45000,지미추,,,,,,,
11_beauty-demo-000196,11_beauty,11,2a46d968eeaa2804,v2,195000,비달사순,,,,,,,
11_beauty-demo-000197,11_beauty,11,9d8dd79c61bb7964,v2,40000,다니엘트루스,,,,,,,
11_beauty-demo-000198,11_beauty,11,744fd9aa4799fab1,v2,5000,다이슨,,,,,,,
11_beauty-demo-000199,11_beauty,11,e98493fe760189cf,v2,15047,샤넬,,,,,,,
11_beauty-demo-000200,11_beauty,11,b93a92587b2d5094,v2,87000,구찌,,,,,,,
11_beauty-demo-000201,11_beauty,11,9ff1cec5cc882c2b,v2,95000,샤크,,,,,,,
11_beauty-demo-000202,11_beauty,11,342c0c3c7c9665d4,v2,12000,끌로에,,,,,,,
11_beauty-demo-000203,11_beauty,11,bff3144d4c53c55f,v2,14500,르꽁떼,,,,,,,
11_beauty-demo-000204,11_beauty,11,06ffa7f53271b59e,v2,47000,베르사체,,,,,,,
11_beauty-demo-000205,11_beauty,11,8555e0e8607bcf46,v2,15000,CK 이노베이션,,,,,,,
11_beauty-demo-000206,11_beauty,11,8a9515f63839f978,v2,10000,테팔,,,,,,,
11_beauty-demo-000207,11_beauty,11,8a9515f63839f978,v2,20000,테팔,,,,,,,
11_beauty-demo-000208,11_beauty,11,e9304829da0ea704,v2,999999,비달사순,,,,,,,
11_beauty-demo-000209,11_beauty,11,2ecd558c02680368,v2,317770,다이슨,,,,,,,
11_beauty-demo-000210,11_beauty,11,dd2fec521b684a54,v2,16600,비비앙,,,,,,,
11_beauty-demo-000211,11_beauty,11,712c7bda9c1d6f13,v2,82000,랄프로렌,,,,,,,
11_beauty-demo-000212,11_beauty,11,87ea35e1b8bb7396,v2,46000,이세이미야케,,,,,,,
11_beauty-demo-000213,11_beauty,11,43a683e0439c33a2,v2,63000,몽블랑,,,,,,,
11_beauty-demo-000214,11_beauty,11,4c9d8d0676d8be2a,v2,38774,JMW,,,,,,,
11_beauty-demo-000215,11_beauty,11,342c0c3c7c9665d4,v2,90000,끌로에,,,,,,,
11_beauty-demo-000216,11_beauty,11,87ea35e1b8bb7396,v2,46000,이세이미야케,,,,,,,
11_beauty-demo-000217,11_beauty,11,f4b464dccabfe323,v2,4000,레카,,,,,,,
11_beauty-demo-000218,11_beauty,11,4c9d8d0676d8be2a,v2,83071,JMW,,,,,,,
11_beauty-demo-000219,11_beauty,11,342c0c3c7c9665d4,v2,90000,끌로에,,,,,,,
11_beauty-demo-000220,11_beauty,11,7effc079681b18dc,v2,150000,필립스,,,,,,,
11_beauty-demo-000221,11_beauty,11,4c9d8d0676d8be2a,v2,73817,JMW,,,,,,,
11_beauty-demo-000222,11_beauty,11,b0e41deb6c4e74fe,v2,48000,리히텐,,,,,,,
11_beauty-demo-000223,11_beauty,11,f683697adaa218e5,v2,45000,딩동펫,,,,,,,
11_beauty-demo-000224,11_beauty,11,43a683e0439c33a2,v2,58000,몽블랑,,,,,,,
11_beauty-demo-000225,11_beauty,11,397a1d5286d4eaa5,v2,60000,페르난다,,,,,,,
11_beauty-demo-000226,11_beauty,11,f683697adaa218e5,v2,50000,딩동펫,,,,,,,
11_beauty-demo-000227,11_beauty,11,8fcf1f8898622ae6,v2,37796,차이슨,,,,,,,
11_beauty-demo-000228,11_beauty,11,3870bca04e898023,v2,270000,Parfums de Marly,,,,,,,
11_beauty-demo-000229,11_beauty,11,e9304829da0ea704,v2,115000,비달사순,,,,,,,
11_beauty-demo-000230,11_beauty,11,2ee5f7e0865c69ca,v2,70000,비버리힐즈 폴로클럽,,,,,,,
11_beauty-demo-000231,11_beauty,11,8fcf1f8898622ae6,v2,42355,차이슨,,,,,,,
11_beauty-demo-000232,11_beauty,11,a9860679fff83c15,v2,230000,바툼,,,,,,,
11_beauty-demo-000233,11_beauty,11,1a3886aae69773be,v2,46000,샤크,,,,,,,
11_beauty-demo-000234,11_beauty,11,2a46d968eeaa2804,v2,195000,샤오미 ROIDMI,,,,,,,
11_beauty-demo-000235,11_beauty,11,712c7bda9c1d6f13,v2,62000,비달사순,,,,,,,
11_beauty-demo-000236,11_beauty,11,34f3e9214fbc2143,v2,15000,디올,,,,,,,
11_beauty-demo-000237,11_beauty,11,397a1d5286d4eaa5,v2,60000,페르난다,,,,,,,
11_beauty-demo-000238,11_beauty,11,d046146efa8b02c9,v2,10000,파테크,,,,,,,
11_beauty-demo-000239,11_beauty,11,34f3e9214fbc2143,v2,15000,크리드,,,,,,,
11_beauty-demo-000240,11_beauty,11,e9304829da0ea704,v2,115000,비달사순,,,,,,,
11_beauty-demo-000241,11_beauty,11,2b585babd7ab5683,v2,64677,유닉스,,,,,,,
11_beauty-demo-000242,11_beauty,11,4c9d8d0676d8be2a,v2,75429,JMW,,,,,,,
11_beauty-demo-000243,11_beauty,11,4c9d8d0676d8be2a,v2,78922,JMW,,,,,,,
11_beauty-demo-000244,11_beauty,11,06ffa7f53271b59e,v2,53147,JMW,,,,,,,
11_beauty-demo-000245,11_beauty,11,e47a5fbd8e592dbf,v2,59000,까르띠에,,,,,,,
11_beauty-demo-000246,11_beauty,11,b50ebb33b9f0c9f1,v2,60501,러쉬,,,,,,,
11_beauty-demo-000247,11_beauty,11,d74216da3ce27d6e,v2,130000,루킨스,,,,,,,
11_beauty-demo-000248,11_beauty,11,2a46d968eeaa2804,v2,195000,AERIN,,,,,,,
11_beauty-demo-000249,11_beauty,11,2ecd558c02680368,v2,302246,다이슨,,,,,,,
11_beauty-demo-000250,11_beauty,11,2ecd558c02680368,v2,359445,다이슨,,,,,,,
11_beauty-demo-000251,11_beauty,11,93a0829141cde041,v2,5000,필립스,,,,,,,
11_beauty-demo-000252,11_beauty,11,4c9d8d0676d8be2a,v2,84901,JMW,,,,,,,
11_beauty-demo-000253,11_beauty,11,7effc079681b18dc,v2,65000,필립스,,,,,,,
11_beauty-demo-000254,11_beauty,11,d17f52f08f7cd0ba,v2,16000,CRASTS,,,,,,,
11_beauty-demo-000255,11_beauty,11,e5189427eb704ff4,v2,95000,이솝,,,,,,,
11_beauty-demo-000256,11_beauty,11,3fc2acbbe57c00cc,v2,125000,스테판움베르루카,,,,,,,
11_beauty-demo-000257,11_beauty,11,f5fd57585c28a1d5,v2,77000,비버리힐즈 폴로클럽,,,,,,,
11_beauty-demo-000258,11_beauty,11,4c9d8d0676d8be2a,v2,72505,JMW,,,,,,,
11_beauty-demo-000259,11_beauty,11,34f3e9214fbc2143,v2,15000,크리드,,,,,,,
11_beauty-demo-000260,11_beauty,11,4c9d8d0676d8be2a,v2,52039,에이딕트,,,,,,,
11_beauty-demo-000261,11_beauty,11,5ff0af966a817afc,v2,62000,산타마리아노벨라,,,,,,,
11_beauty-demo-000262,11_beauty,11,34f3e9214fbc2143,v2,15000,크리드,,,,,,,
11_beauty-demo-000263,11_beauty,11,f4b464dccabfe323,v2,4000,동네꽃집,,,,,,,
11_beauty-demo-000264,11_beauty,11,c2434060154fe210,v2,70000000,OOM Studio,,,,,,,
11_beauty-demo-000265,11_beauty,11,9ff1cec5cc882c2b,v2,95000,샤크,,,,,,,
11_beauty-demo-000266,11_beauty,11,30aa86e1a64475ff,v2,15000,디올,,,,,,,
11_beauty-demo-000267,11_beauty,11,b50ebb33b9f0c9f1,v2,19551,러쉬,,,,,,,
11_beauty-demo-000268,11_beauty,11,712c7bda9c1d6f13,v2,82000,랄프로렌,,,,,,,
11_beauty-demo-000269,11_beauty,11,44a4b7a6390877a6,v2,15000,해피,,,,,,,
11_beauty-demo-000270,11_beauty,11,2ecd558c02680368,v2,391750,다이슨,,,,,,,
11_beauty-demo-000271,11_beauty,11,43a683e0439c33a2,v2,45000,불리,,,,,,,
11_beauty-demo-000272,11_beauty,11,9ff1cec5cc882c2b,v2,95000,샤크,,,,,,,
11_beauty-demo-000273,11_beauty,11,4c9d8d0676d8be2a,v2,56431,JMW,,,,,,,
