item_id,category_name,category_code,spec_key_hash,hash_version,used_price,item_subtype,brand,color_main,gender_target,bag_style,wallet_style,line_or_model,material_main
05_fashion_accessories-demo-000021,05_fashion_accessories,05,5b60723a9c99461d,v2,45000,,이스트팩,,,,,,
05_fashion_accessories-demo-000022,05_fashion_accessories,05,04aed5e2cf573475,v2,445919,,루이비통,,,,,,
05_fashion_accessories-demo-000023,05_fashion_accessories,05,9832e76977b4dd96,v2,22000,,뉴에라,,,,,,
05_fashion_accessories-demo-000024,05_fashion_accessories,05,b93a92587b2d5094,v2,333965,,구찌,,,,,,
05_fashion_accessories-demo-000025,05_fashion_accessories,05,b93a92587b2d5094,v2,152284,,구찌,,,,,,
05_fashion_accessories-demo-000026,05_fashion_accessories,05,01d1f84a4ed2e0c9,v2,12500,,산리오,,,,,,
05_fashion_accessories-demo-000027,05_fashion_accessories,05,725b7bce87b5e324,v2,10000,,몽벨,,,,,,
05_fashion_accessories-demo-000028,05_fashion_accessories,05,b93a92587b2d5094,v2,397163,,구찌,,,,,,
05_fashion_accessories-demo-000029,05_fashion_accessories,05,06a58c3b599066d0,v2,1600000,,버버리,,,,,,
05_fashion_accessories-demo-000030,05_fashion_accessories,05,04aed5e2cf573475,v2,436908,,루이비통,,,,,,
05_fashion_accessories-demo-000031,05_fashion_accessories,05,01d1f84a4ed2e0c9,v2,12500,,산리오,,,,,,
05_fashion_accessories-demo-000032,05_fashion_accessories,05,06a58c3b599066d0,v2,120000,,버버리,,,,,,
05_fashion_accessories-demo-000033,05_fashion_accessories,05,64b5c70d130c0089,v2,55000,,키플링,,,,,,
05_fashion_accessories-demo-000034,05_fashion_accessories,05,30aa86e1a64475ff,v2,354941,,디올,,,,,,
05_fashion_accessories-demo-000035,05_fashion_accessories,05,66a77f9d15d1be61,v2,100000,,PORTER,,,,,,
05_fashion_accessories-demo-000036,05_fashion_accessories,05,1fb48d40a25155ca,v2,70000,,아비에무아,,,,,,
05_fashion_accessories-demo-000037,05_fashion_accessories,05,dac23ece3b8a82a8,v2,100000,,루이까또즈,,,,,,
05_fashion_accessories-demo-000038,05_fashion_accessories,05,b8ed47e0061b0dcd,v2,300000,,톰브라운,,,,,,
05_fashion_accessories-demo-000039,05_fashion_accessories,05,1e998502a6885ce0,v2,34000,,공구우먼,,,,,,
05_fashion_accessories-demo-000040,05_fashion_accessories,05,30aa86e1a64475ff,v2,309853,,디올,,,,,,
05_fashion_accessories-demo-000041,05_fashion_accessories,05,d8708e07d1bd02dc,v2,150000,,안트미미,,,,,,
05_fashion_accessories-demo-000042,05_fashion_accessories,05,70913e3d7dc69f49,v2,75000,,바비아나,,,,,,
05_fashion_accessories-demo-000043,05_fashion_accessories,05,44851e355877ee25,v2,607796,,발렌시아가,,,,,,
05_fashion_accessories-demo-000044,05_fashion_accessories,05,1e998502a6885ce0,v2,34000,,공구우먼,,,,,,
05_fashion_accessories-demo-000045,05_fashion_accessories,05,2bfc8445cc21d677,v2,300000,,발렌티노,,,,,,
05_fashion_accessories-demo-000046,05_fashion_accessories,05,965b111e6d9910e8,v2,65000,,프라다,,,,,,
05_fashion_accessories-demo-000047,05_fashion_accessories,05,a5f635bda69d290f,v2,1450000,,Hermes,,,,,,
05_fashion_accessories-demo-000048,05_fashion_accessories,05,171d31c657284644,v2,30000,,내셔널지오그래픽,,,,,,
05_fashion_accessories-demo-000049,05_fashion_accessories,05,04aed5e2cf573475,v2,368481,,루이비통,,,,,,
05_fashion_accessories-demo-000050,05_fashion_accessories,05,7fc5dfe094c156fd,v2,155000,,아뜰리에드루멘,,,,,,
05_fashion_accessories-demo-000051,05_fashion_accessories,05,b93a92587b2d5094,v2,329962,,구찌,,,,,,
05_fashion_accessories-demo-000052,05_fashion_accessories,05,01d1f84a4ed2e0c9,v2,12500,,보테가베네타,,,,,,
05_fashion_accessories-demo-000053,05_fashion_accessories,05,5fcf0f5b6a3fa081,v2,15000,,치이카와,,,,,,
05_fashion_accessories-demo-000054,05_fashion_accessories,05,5fcf0f5b6a3fa081,v2,15000,,치이카와,,,,,,
05_fashion_accessories-demo-000055,05_fashion_accessories,05,157ab8e8d4217b91,v2,29000,,빈폴,,,,,,
05_fashion_accessories-demo-000056,05_fashion_accessories,05,1ef47ea878051724,v2,70000,,마뗑킴,,,,,,
05_fashion_accessories-demo-000057,05_fashion_accessories,05,788a527b507cbe2e,v2,115000,,더름,,,,,,
05_fashion_accessories-demo-000058,05_fashion_accessories,05,04aed5e2cf573475,v2,530318,,루이비통,,,,,,
05_fashion_accessories-demo-000059,05_fashion_accessories,05,04aed5e2cf573475,v2,618257,,루이비통,,,,,,
05_fashion_accessories-demo-000060,05_fashion_accessories,05,30aa86e1a64475ff,v2,253759,,디올,,,,,,
05_fashion_accessories-demo-000061,05_fashion_accessories,05,d46d3c54208b142e,v2,2750000,,GUNAS NEW YORK,,,,,,
05_fashion_accessories-demo-000062,05_fashion_accessories,05,b93a92587b2d5094,v2,210838,,구찌,,,,,,
05_fashion_accessories-demo-000063,05_fashion_accessories,05,04aed5e2cf573475,v2,664880,,루이비통,,,,,,
05_fashion_accessories-demo-000064,05_fashion_accessories,05,66a77f9d15d1be61,v2,100000,,PORTER,,,,,,
05_fashion_accessories-demo-000065,05_fashion_accessories,05,75023731835a9cc0,v2,300000,,아크네스튜디오,,,,,,
05_fashion_accessories-demo-000066,05_fashion_accessories,05,5a54cdbeb72467d5,v2,20000,,아이삭,,,,,,
05_fashion_accessories-demo-000067,05_fashion_accessories,05,b501eb90f4abb3ff,v2,80000,,로터프,,,,,,
05_fashion_accessories-demo-000068,05_fashion_accessories,05,06a58c3b599066d0,v2,400000,,버버리,,,,,,
05_fashion_accessories-demo-000069,05_fashion_accessories,05,04aed5e2cf573475,v2,557652,,루이비통,,,,,,
05_fashion_accessories-demo-000070,05_fashion_accessories,05,04aed5e2cf573475,v2,522614,,루이비통,,,,,,
05_fashion_accessories-demo-000071,05_fashion_accessories,05,4a7eb9192ee3a29d,v2,48000,,알렉산더왕,,,,,,
05_fashion_accessories-demo-000072,05_fashion_accessories,05,44851e355877ee25,v2,313936,,고야드,,,,,,
05_fashion_accessories-demo-000073,05_fashion_accessories,05,06a58c3b599066d0,v2,1600000,,버버리,,,,,,
05_fashion_accessories-demo-000074,05_fashion_accessories,05,22a6c5db2bc5111b,v2,15800,,제이 에스티나,,,,,,
05_fashion_accessories-demo-000075,05_fashion_accessories,05,c3e0245e8003f4bc,v2,13000,,러브프로그,,,,,,
05_fashion_accessories-demo-000076,05_fashion_accessories,05,43a683e0439c33a2,v2,190000,,루이비통,,,,,,
05_fashion_accessories-demo-000077,05_fashion_accessories,05,1fb48d40a25155ca,v2,70000,,시슬리,,,,,,
05_fashion_accessories-demo-000078,05_fashion_accessories,05,06a58c3b599066d0,v2,120000,,버버리,,,,,,
05_fashion_accessories-demo-000079,05_fashion_accessories,05,048f8642128fffb4,v2,30000,,Mercedes-Benz,,,,,,
05_fashion_accessories-demo-000080,05_fashion_accessories,05,b501eb90f4abb3ff,v2,80000,,로터프,,,,,,
05_fashion_accessories-demo-000081,05_fashion_accessories,05,965b111e6d9910e8,v2,65000,,아우디,,,,,,
05_fashion_accessories-demo-000082,05_fashion_accessories,05,30aa86e1a64475ff,v2,233010,,디올,,,,,,
05_fashion_accessories-demo-000083,05_fashion_accessories,05,22339c032671d179,v2,28000,,디키즈,,,,,,
05_fashion_accessories-demo-000084,05_fashion_accessories,05,fb013115a9795e1b,v2,15000,,THINK ABOUT W,,,,,,
05_fashion_accessories-demo-000085,05_fashion_accessories,05,44851e355877ee25,v2,679924,,고야드,,,,,,
05_fashion_accessories-demo-000086,05_fashion_accessories,05,30aa86e1a64475ff,v2,242413,,디올,,,,,,
05_fashion_accessories-demo-000087,05_fashion_accessories,05,d07a0cbe4349eefc,v2,40000,,비비안웨스트우드,,,,,,
05_fashion_accessories-demo-000088,05_fashion_accessories,05,b501eb90f4abb3ff,v2,80000,,로터프,,,,,,
05_fashion_accessories-demo-000089,05_fashion_accessories,05,64788f887251d852,v2,10000,,폴스부띠끄,,,,,,
05_fashion_accessories-demo-000090,05_fashion_accessories,05,5a54cdbeb72467d5,v2,20000,,아이삭,,,,,,
05_fashion_accessories-demo-000091,05_fashion_accessories,05,04aed5e2cf573475,v2,415110,,루이비통,,,,,,
05_fashion_accessories-demo-000092,05_fashion_accessories,05,04aed5e2cf573475,v2,469415,,루이비통,,,,,,
05_fashion_accessories-demo-000093,05_fashion_accessories,05,04aed5e2cf573475,v2,369514,,루이비통,,,,,,
05_fashion_accessories-demo-000094,05_fashion_accessories,05,551f95b742d491b2,v2,40000,,힐사이드,,,,,,
05_fashion_accessories-demo-000095,05_fashion_accessories,05,048f8642128fffb4,v2,30000,,아우디,,,,,,
05_fashion_accessories-demo-000096,05_fashion_accessories,05,04aed5e2cf573475,v2,722339,,루이비통,,,,,,
05_fashion_accessories-demo-000097,05_fashion_accessories,05,a7cbcb879a2e806b,v2,150000,,닥스,,,,,,
05_fashion_accessories-demo-000098,05_fashion_accessories,05,04aed5e2cf573475,v2,773508,,루이비통,,,,,,
05_fashion_accessories-demo-000099,05_fashion_accessories,05,e98493fe760189cf,v2,450000,,샤넬,,,,,,
05_fashion_accessories-demo-000100,05_fashion_accessories,05,44851e355877ee25,v2,559236,,고야드,,,,,,
05_fashion_accessories-demo-000101,05_fashion_accessories,05,30aa86e1a64475ff,v2,400891,,디올,,,,,,
05_fashion_accessories-demo-000102,05_fashion_accessories,05,a7cbcb879a2e806b,v2,150000,,닥스,,,,,,
05_fashion_accessories-demo-000103,05_fashion_accessories,05,d8708e07d1bd02dc,v2,150000,,안트미미,,,,,,
05_fashion_accessories-demo-000104,05_fashion_accessories,05,83178e208b393b7d,v2,25000,,디스커버리,,,,,,
05_fashion_accessories-demo-000105,05_fashion_accessories,05,66fc5148df4d7a18,v2,287020,,프라다,,,,,,
05_fashion_accessories-demo-000106,05_fashion_accessories,05,f2b5b85a9ee059be,v2,15000,,리미떼두두,,,,,,
05_fashion_accessories-demo-000107,05_fashion_accessories,05,bc2d377811816154,v2,35949,,마이클코어스,,,,,,
05_fashion_accessories-demo-000108,05_fashion_accessories,05,30aa86e1a64475ff,v2,283580,,디올,,,,,,
05_fashion_accessories-demo-000109,05_fashion_accessories,05,13b30e05e125341f,v2,30000,,마르헨제이,,,,,,
05_fashion_accessories-demo-000110,05_fashion_accessories,05,06a58c3b599066d0,v2,1600000,,버버리,,,,,,
05_fashion_accessories-demo-000111,05_fashion_accessories,05,7720d8d7b840f7aa,v2,50000,,오야니,,,,,,
05_fashion_accessories-demo-000112,05_fashion_accessories,05,768e2156b3125d53,v2,45000,,코치,,,,,,
05_fashion_accessories-demo-000113,05_fashion_accessories,05,9c51113fd35c0d6e,v2,9000,,스타벅스,,,,,,
05_fashion_accessories-demo-000114,05_fashion_accessories,05,04aed5e2cf573475,v2,619049,,루이비통,,,,,,
05_fashion_accessories-demo-000115,05_fashion_accessories,05,22a6c5db2bc5111b,v2,15800,,구찌,,,,,,
05_fashion_accessories-demo-000116,05_fashion_accessories,05,508c1ee31a4a1a7a,v2,230000,,메종 마르지엘라,,,,,,
05_fashion_accessories-demo-000117,05_fashion_accessories,05,b93a92587b2d5094,v2,200210,,구찌,,,,,,
05_fashion_accessories-demo-000118,05_fashion_accessories,05,75023731835a9cc0,v2,300000,,아크네스튜디오,,,,,,
05_fashion_accessories-demo-000119,05_fashion_accessories,05,30aa86e1a64475ff,v2,297322,,디올,,,,,,
05_fashion_accessories-demo-000120,05_fashion_accessories,05,1fb48d40a25155ca,v2,70000,,아비에무아,,,,,,
05_fashion_accessories-demo-000121,05_fashion_accessories,05,8c286e3057dfbe2b,v2,88000,,쿠론,,,,,,
05_fashion_accessories-demo-000122,05_fashion_accessories,05,5a7f18135150185e,v2,110000,,보테가베네타,,,,,,
05_fashion_accessories-demo-000123,05_fashion_accessories,05,2bfc8445cc21d677,v2,300000,,발렌티노,,,,,,
05_fashion_accessories-demo-000124,05_fashion_accessories,05,8c9742c1d1243df1,v2,22000,,고야,,,,,,
05_fashion_accessories-demo-000125,05_fashion_accessories,05,2bfc8445cc21d677,v2,240000,,발렌티노,,,,,,
05_fashion_accessories-demo-000126,05_fashion_accessories,05,acd0c0682a7ded4d,v2,80000,,GUNAS NEW YORK,,,,,,
05_fashion_accessories-demo-000127,05_fashion_accessories,05,30aa86e1a64475ff,v2,382401,,디올,,,,,,
05_fashion_accessories-demo-000128,05_fashion_accessories,05,66fc5148df4d7a18,v2,62970,,프라다,,,,,,
05_fashion_accessories-demo-000129,05_fashion_accessories,05,30aa86e1a64475ff,v2,279918,,디올,,,,,,
05_fashion_accessories-demo-000130,05_fashion_accessories,05,04aed5e2cf573475,v2,795105,,루이비통,,,,,,
05_fashion_accessories-demo-000131,05_fashion_accessories,05,725b7bce87b5e324,v2,10000,,몽벨,,,,,,
05_fashion_accessories-demo-000132,05_fashion_accessories,05,a557d4c411feba4a,v2,55000,,DAKS,,,,,,
05_fashion_accessories-demo-000133,05_fashion_accessories,05,04aed5e2cf573475,v2,424990,,루이비통,,,,,,
05_fashion_accessories-demo-000134,05_fashion_accessories,05,1fb48d40a25155ca,v2,70000,,아비에무아,,,,,,
05_fashion_accessories-demo-000135,05_fashion_accessories,05,22339c032671d179,v2,28000,,디키즈,,,,,,
05_fashion_accessories-demo-000136,05_fashion_accessories,05,a5f635bda69d290f,v2,1450000,,Hermes,,,,,,
05_fashion_accessories-demo-000137,05_fashion_accessories,05,64b5c70d130c0089,v2,55000,,키플링,,,,,,
05_fashion_accessories-demo-000138,05_fashion_accessories,05,b93a92587b2d5094,v2,457650,,구찌,,,,,,
05_fashion_accessories-demo-000139,05_fashion_accessories,05,b93a92587b2d5094,v2,210654,,구찌,,,,,,
05_fashion_accessories-demo-000140,05_fashion_accessories,05,71c3ddd0c0bbff7e,v2,200000,,보테가,,,,,,
05_fashion_accessories-demo-000141,05_fashion_accessories,05,5d55f973f175aed3,v2,20000,,K2,,,,,,
05_fashion_accessories-demo-000142,05_fashion_accessories,05,04aed5e2cf573475,v2,424096,,루이비통,,,,,,
05_fashion_accessories-demo-000143,05_fashion_accessories,05,01d1f84a4ed2e0c9,v2,19000,,산리오,,,,,,
05_fashion_accessories-demo-000144,05_fashion_accessories,05,73ff288ca3c81ca4,v2,15000,,휠라,,,,,,
05_fashion_accessories-demo-000145,05_fashion_accessories,05,d07a0cbe4349eefc,v2,40000,,비비안웨스트우드,,,,,,
05_fashion_accessories-demo-000146,05_fashion_accessories,05,30aa86e1a64475ff,v2,286767,,디올,,,,,,
05_fashion_accessories-demo-000147,05_fashion_accessories,05,30aa86e1a64475ff,v2,298647,,디올,,,,,,
05_fashion_accessories-demo-000148,05_fashion_accessories,05,04aed5e2cf573475,v2,609959,,마이클코어스,,,,,,
05_fashion_accessories-demo-000149,05_fashion_accessories,05,5d55f973f175aed3,v2,20000,,K2,,,,,,
05_fashion_accessories-demo-000150,05_fashion_accessories,05,30aa86e1a64475ff,v2,500474,,디올,,,,,,
05_fashion_accessories-demo-000151,05_fashion_accessories,05,bf39dca467f6e78a,v2,85000,,폴스부티끄,,,,,,
05_fashion_accessories-demo-000152,05_fashion_accessories,05,d07a0cbe4349eefc,v2,40000,,코치,,,,,,
05_fashion_accessories-demo-000153,05_fashion_accessories,05,04aed5e2cf573475,v2,526830,,루이비통,,,,,,
05_fashion_accessories-demo-000154,05_fashion_accessories,05,30aa86e1a64475ff,v2,257025,,디올,,,,,,
05_fashion_accessories-demo-000155,05_fashion_accessories,05,e98493fe760189cf,v2,1111111,,샤넬,,,,,,
05_fashion_accessories-demo-000156,05_fashion_accessories,05,788a527b507cbe2e,v2,115000,,더름,,,,,,
05_fashion_accessories-demo-000157,05_fashion_accessories,05,8c036fd2d9ae8b79,v2,40000,,노스페이스,,,,,,
05_fashion_accessories-demo-000158,05_fashion_accessories,05,b93a92587b2d5094,v2,252789,,구찌,,,,,,
05_fashion_accessories-demo-000159,05_fashion_accessories,05,13b30e05e125341f,v2,30000,,마르헨제이,,,,,,
05_fashion_accessories-demo-000160,05_fashion_accessories,05,b93a92587b2d5094,v2,455572,,구찌,,,,,,
05_fashion_accessories-demo-000161,05_fashion_accessories,05,dac23ece3b8a82a8,v2,100000,,루이까또즈,,,,,,
05_fashion_accessories-demo-000162,05_fashion_accessories,05,ece7b7e6fef6f2de,v2,65000,,톰포드,,,,,,
05_fashion_accessories-demo-000163,05_fashion_accessories,05,01d1f84a4ed2e0c9,v2,12500,,산리오,,,,,,
05_fashion_accessories-demo-000164,05_fashion_accessories,05,89147ea8ac2e8a99,v2,50000,,미즈노,,,,,,
05_fashion_accessories-demo-000165,05_fashion_accessories,05,e98493fe760189cf,v2,450000,,고야드,,,,,,
05_fashion_accessories-demo-000166,05_fashion_accessories,05,c4d618f8e6a93092,v2,40000,,스와니펫,,,,,,
05_fashion_accessories-demo-000167,05_fashion_accessories,05,8c036fd2d9ae8b79,v2,40000,,노스페이스,,,,,,
05_fashion_accessories-demo-000168,05_fashion_accessories,05,06a58c3b599066d0,v2,120000,,버버리,,,,,,
05_fashion_accessories-demo-000169,05_fashion_accessories,05,66fc5148df4d7a18,v2,41271,,프라다,,,,,,
05_fashion_accessories-demo-000170,05_fashion_accessories,05,04aed5e2cf573475,v2,515395,,루이비통,,,,,,
05_fashion_accessories-demo-000171,05_fashion_accessories,05,1e998502a6885ce0,v2,34000,,공구우먼,,,,,,
05_fashion_accessories-demo-000172,05_fashion_accessories,05,d46d3c54208b142e,v2,1680000,,셀린느,,,,,,
05_fashion_accessories-demo-000173,05_fashion_accessories,05,04aed5e2cf573475,v2,536941,,루이비통,,,,,,
05_fashion_accessories-demo-000174,05_fashion_accessories,05,62133a592680a00d,v2,110000,,어그,,,,,,
05_fashion_accessories-demo-000175,05_fashion_accessories,05,feb7a2bb970c9765,v2,319000,,톰포드,,,,,,
05_fashion_accessories-demo-000176,05_fashion_accessories,05,768e2156b3125d53,v2,45000,,코치,,,,,,
05_fashion_accessories-demo-000177,05_fashion_accessories,05,06a58c3b599066d0,v2,400000,,버버리,,,,,,
05_fashion_accessories-demo-000178,05_fashion_accessories,05,7fc5dfe094c156fd,v2,155000,,아뜰리에드루멘,,,,,,
05_fashion_accessories-demo-000179,05_fashion_accessories,05,0c200451ab0063ad,v2,299999,,디올,,,,,,
05_fashion_accessories-demo-000180,05_fashion_accessories,05,04aed5e2cf573475,v2,793563,,루이비통,,,,,,
05_fashion_accessories-demo-000181,05_fashion_accessories,05,311dc2df947e1273,v2,165000,,Hermes,,,,,,
05_fashion_accessories-demo-000182,05_fashion_accessories,05,551f95b742d491b2,v2,40000,,힐사이드,,,,,,
05_fashion_accessories-demo-000183,05_fashion_accessories,05,ba236c4fb9ae27b3,v2,90000,,Red Wing,,,,,,
05_fashion_accessories-demo-000184,05_fashion_accessories,05,04aed5e2cf573475,v2,447657,,코치,,,,,,
05_fashion_accessories-demo-000185,05_fashion_accessories,05,64788f887251d852,v2,10000,,폴스부띠끄,,,,,,
05_fashion_accessories-demo-000186,05_fashion_accessories,05,8ab77d95e5dcbdf6,v2,20000,,스타벅스 라코스테,,,,,,
05_fashion_accessories-demo-000187,05_fashion_accessories,05,5be025e98bde874e,v2,7000,,에이블리,,,,,,
05_fashion_accessories-demo-000188,05_fashion_accessories,05,bc2d377811816154,v2,55000,,마이클코어스,,,,,,
05_fashion_accessories-demo-000189,05_fashion_accessories,05,30aa86e1a64475ff,v2,524030,,디올,,,,,,
05_fashion_accessories-demo-000190,05_fashion_accessories,05,311dc2df947e1273,v2,165000,,유세지,,,,,,
05_fashion_accessories-demo-000191,05_fashion_accessories,05,768e2156b3125d53,v2,105000,,아뜰리에드루멘,,,,,,
05_fashion_accessories-demo-000192,05_fashion_accessories,05,ba236c4fb9ae27b3,v2,90000,,루이비통,,,,,,
05_fashion_accessories-demo-000193,05_fashion_accessories,05,8c286e3057dfbe2b,v2,88000,,쿠론,,,,,,
05_fashion_accessories-demo-000194,05_fashion_accessories,05,768e2156b3125d53,v2,45000,,내셔널지오그래픽,,,,,,
05_fashion_accessories-demo-000195,05_fashion_accessories,05,f2b5b85a9ee059be,v2,15000,,리미떼두두,,,,,,
05_fashion_accessories-demo-000196,05_fashion_accessories,05,906e314763630bbc,v2,45000,,캘빈클라인,,,,,,
05_fashion_accessories-demo-000197,05_fashion_accessories,05,70913e3d7dc69f49,v2,75000,,벤츠,,,,,,
05_fashion_accessories-demo-000198,05_fashion_accessories,05,5a54cdbeb72467d5,v2,20000,,아이삭,,,,,,
05_fashion_accessories-demo-000199,05_fashion_accessories,05,04aed5e2cf573475,v2,512315,,루이비통,,,,,,
05_fashion_accessories-demo-000200,05_fashion_accessories,05,04aed5e2cf573475,v2,390328,,루이비통,,,,,,
05_fashion_accessories-demo-000201,05_fashion_accessories,05,99c4d279d1c2bd56,v2,16000,,샤넬,,,,,,
05_fashion_accessories-demo-000202,05_fashion_accessories,05,171d31c657284644,v2,30000,,내셔널지오그래픽,,,,,,
05_fashion_accessories-demo-000203,05_fashion_accessories,05,5acd9773563abce2,v2,240000,,생로랑,,,,,,
05_fashion_accessories-demo-000204,05_fashion_accessories,05,7ee3d2cdfc294932,v2,180000,,주르드,,,,,,
05_fashion_accessories-demo-000205,05_fashion_accessories,05,5a54cdbeb72467d5,v2,20000,,아이삭,,,,,,
05_fashion_accessories-demo-000206,05_fashion_accessories,05,30aa86e1a64475ff,v2,244285,,디올,,,,,,
05_fashion_accessories-demo-000207,05_fashion_accessories,05,44851e355877ee25,v2,602243,,고야드,,,,,,
05_fashion_accessories-demo-000208,05_fashion_accessories,05,30aa86e1a64475ff,v2,423527,,디올,,,,,,
05_fashion_accessories-demo-000209,05_fashion_accessories,05,04aed5e2cf573475,v2,784573,,루이비통,,,,,,
05_fashion_accessories-demo-000210,05_fashion_accessories,05,93bd57f095d4ee30,v2,38000,,베이프,,,,,,
05_fashion_accessories-demo-000211,05_fashion_accessories,05,a84232825427d852,v2,250000,,발렌시아가,,,,,,
05_fashion_accessories-demo-000212,05_fashion_accessories,05,311dc2df947e1273,v2,165000,,유세지,,,,,,
05_fashion_accessories-demo-000213,05_fashion_accessories,05,b93a92587b2d5094,v2,342042,,구찌,,,,,,
05_fashion_accessories-demo-000214,05_fashion_accessories,05,06a58c3b599066d0,v2,120000,,디올,,,,,,
05_fashion_accessories-demo-000215,05_fashion_accessories,05,5b60723a9c99461d,v2,45000,,이스트팩,,,,,,
05_fashion_accessories-demo-000216,05_fashion_accessories,05,30aa86e1a64475ff,v2,321154,,디올,,,,,,
05_fashion_accessories-demo-000217,05_fashion_accessories,05,acd0c0682a7ded4d,v2,80000,,GUNAS NEW YORK,,,,,,
05_fashion_accessories-demo-000218,05_fashion_accessories,05,99c4d279d1c2bd56,v2,16000,,스타렉슨,,,,,,
05_fashion_accessories-demo-000219,05_fashion_accessories,05,906e314763630bbc,v2,45000,,캘빈클라인,,,,,,
05_fashion_accessories-demo-000220,05_fashion_accessories,05,965b111e6d9910e8,v2,65000,,아우디,,,,,,
05_fashion_accessories-demo-000221,05_fashion_accessories,05,725b7bce87b5e324,v2,10000,,몽벨,,,,,,
05_fashion_accessories-demo-000222,05_fashion_accessories,05,9c51113fd35c0d6e,v2,9000,,보테가베네타,,,,,,
05_fashion_accessories-demo-000223,05_fashion_accessories,05,04aed5e2cf573475,v2,481686,,루이비통,,,,,,
05_fashion_accessories-demo-000224,05_fashion_accessories,05,b4c0efb7d49d165a,v2,15000,,나이키,,,,,,
05_fashion_accessories-demo-000225,05_fashion_accessories,05,b93a92587b2d5094,v2,423161,,구찌,,,,,,
05_fashion_accessories-demo-000226,05_fashion_accessories,05,04aed5e2cf573475,v2,391914,,루이비통,,,,,,
05_fashion_accessories-demo-000227,05_fashion_accessories,05,89046d0a488d7f25,v2,10000,,마이멜로디,,,,,,
05_fashion_accessories-demo-000228,05_fashion_accessories,05,c4d618f8e6a93092,v2,40000,,스와니펫,,,,,,
05_fashion_accessories-demo-000229,05_fashion_accessories,05,7ee3d2cdfc294932,v2,180000,,주르드,,,,,,
05_fashion_accessories-demo-000230,05_fashion_accessories,05,89147ea8ac2e8a99,v2,50000,,미즈노,,,,,,
05_fashion_accessories-demo-000231,05_fashion_accessories,05,b93a92587b2d5094,v2,362866,,디올,,,,,,
05_fashion_accessories-demo-000232,05_fashion_accessories,05,157ab8e8d4217b91,v2,29000,,빈폴,,,,,,
05_fashion_accessories-demo-000233,05_fashion_accessories,05,30aa86e1a64475ff,v2,352189,,디올,,,,,,
05_fashion_accessories-demo-000234,05_fashion_accessories,05,b93a92587b2d5094,v2,227738,,구찌,,,,,,
05_fashion_accessories-demo-000235,05_fashion_accessories,05,04aed5e2cf573475,v2,623117,,루이비통,,,,,,
05_fashion_accessories-demo-000236,05_fashion_accessories,05,06a58c3b599066d0,v2,120000,,Mercedes-Benz,,,,,,
05_fashion_accessories-demo-000237,05_fashion_accessories,05,71c3ddd0c0bbff7e,v2,200000,,보테가,,,,,,
05_fashion_accessories-demo-000238,05_fashion_accessories,05,30aa86e1a64475ff,v2,248465,,루이비통,,,,,,
