item_id,category_name,category_code,spec_key_hash,hash_version,used_price,brand,product_name,food_subtype,form,unit_count,expiry_date,is_giftset,net_weight_g
13_food-demo-000132,13_food,13,9a1eaa8d57fca09d,v2,50000,홍삼메딕스,,,,,,,
13_food-demo-000133,13_food,13,21648ef9e5acfb10,v2,20000,올데이굿타임,,,,,,,
13_food-demo-000134,13_food,13,2c03c230363f8eb9,v2,60000,하루이야기,,,,,,,
13_food-demo-000135,13_food,13,9c51113fd35c0d6e,v2,44896,스타벅스,,,,,,,
13_food-demo-000136,13_food,13,5cc6323309db1339,v2,25000,브라운체리,,,,,,,
13_food-demo-000137,13_food,13,2c03c230363f8eb9,v2,60000,하루이야기,,,,,,,
13_food-demo-000138,13_food,13,794f705f334a8f47,v2,83000,농협홍삼,,,,,,,
13_food-demo-000139,13_food,13,ae263fc120c4d08e,v2,32000,자바하우스,,,,,,,
13_food-demo-000140,13_food,13,7ab5a68d245238b3,v2,12900,고려홍삼정,,,,,,,
13_food-demo-000141,13_food,13,b01df773223c4846,v2,19000,대박난,,,,,,,
13_food-demo-000142,13_food,13,65098f7c55b99920,v2,19396,스타커피,,,,,,,
13_food-demo-000143,13_food,13,d410fd93a13103bf,v2,35000,대백년,,,,,,,
13_food-demo-000144,13_food,13,65098f7c55b99920,v2,18826,스타커피,,,,,,,
13_food-demo-000145,13_food,13,aa9d213c26b23121,v2,190000,풀무원,,,,,,,
13_food-demo-000146,13_food,13,b0fc4279174accc8,v2,169107,정관장,,,,,,,
13_food-demo-000147,13_food,13,65098f7c55b99920,v2,21481,스타커피,,,,,,,
13_food-demo-000148,13_food,13,65098f7c55b99920,v2,19220,스타커피,,,,,,,
13_food-demo-000149,13_food,13,65098f7c55b99920,v2,19948,스타커피,,,,,,,
13_food-demo-000150,13_food,13,930879fd8e0ccb6f,v2,20000,Excelso,,,,,,,
13_food-demo-000151,13_food,13,65098f7c55b99920,v2,18911,스타커피,,,,,,,
13_food-demo-000152,13_food,13,ede25cf91a3a01ed,v2,11000,농협안심녹용,,,,,,,
13_food-demo-000153,13_food,13,b057de060464b2a2,v2,5000,천부강,,,,,,,
13_food-demo-000154,13_food,13,5ba1906d05e0d024,v2,25000,MJA,,,,,,,
13_food-demo-000155,13_food,13,7ab5a68d245238b3,v2,12900,고려홍삼정,,,,,,,
13_food-demo-000156,13_food,13,2c03c230363f8eb9,v2,60000,하루이야기,,,,,,,
13_food-demo-000157,13_food,13,794a8c905f1209be,v2,70000,하루채움,,,,,,,
13_food-demo-000158,13_food,13,65098f7c55b99920,v2,19297,스타커피,,,,,,,
13_food-demo-000159,13_food,13,4930c87d57a42cc2,v2,35000,레전드,,,,,,,
13_food-demo-000160,13_food,13,ede25cf91a3a01ed,v2,11000,농협안심녹용,,,,,,,
13_food-demo-000161,13_food,13,4bdbbf5effa10cbb,v2,38000,홍삼기계,,,,,,,
13_food-demo-000162,13_food,13,0e4fc8b4ff25f01e,v2,100000,세한기업,,,,,,,
13_food-demo-000163,13_food,13,574c438d1446b823,v2,20000,블루보틀,,,,,,,
13_food-demo-000164,13_food,13,b0fc4279174accc8,v2,57777,농협안심녹용,,,,,,,
13_food-demo-000165,13_food,13,9bf0326986d0933b,v2,170000,오쿠,,,,,,,
13_food-demo-000166,13_food,13,39c2b03a40d99205,v2,950000,장보고,,,,,,,
13_food-demo-000167,13_food,13,65098f7c55b99920,v2,20608,스타커피,,,,,,,
13_food-demo-000168,13_food,13,45d0c6e085fd9e1b,v2,9000,토모카,,,,,,,
13_food-demo-000169,13_food,13,65098f7c55b99920,v2,19258,스타커피,,,,,,,
13_food-demo-000170,13_food,13,4bdbbf5effa10cbb,v2,38000,홍삼기계,,,,,,,
13_food-demo-000171,13_food,13,b0fc4279174accc8,v2,238816,정관장,,,,,,,
13_food-demo-000172,13_food,13,9a1eaa8d57fca09d,v2,50000,홍삼메딕스,,,,,,,
13_food-demo-000173,13_food,13,9c51113fd35c0d6e,v2,34558,스타벅스,,,,,,,
13_food-demo-000174,13_food,13,70d28e3a262d4281,v2,80000,홍삼엔,,,,,,,
13_food-demo-000175,13_food,13,d0374af84f8a170d,v2,22000,스타커피 로스터리,,,,,,,
13_food-demo-000176,13_food,13,9c51113fd35c0d6e,v2,51518,스타벅스,,,,,,,
13_food-demo-000177,13_food,13,65098f7c55b99920,v2,20638,스타커피,,,,,,,
13_food-demo-000178,13_food,13,6a8dd01acf2f0a93,v2,25000,카멜,,,,,,,
13_food-demo-000179,13_food,13,65098f7c55b99920,v2,20457,정관장,,,,,,,
13_food-demo-000180,13_food,13,90852a54eed39b73,v2,70000,경북농축산,,,,,,,
13_food-demo-000181,13_food,13,ede25cf91a3a01ed,v2,11000,농협안심녹용,,,,,,,
13_food-demo-000182,13_food,13,c7e1e7f36e0459ca,v2,45000,한살림,,,,,,,
13_food-demo-000183,13_food,13,65098f7c55b99920,v2,20102,스타커피,,,,,,,
13_food-demo-000184,13_food,13,b2401b9d2d9ef02a,v2,39000,김포파주인삼농협,,,,,,,
13_food-demo-000185,13_food,13,d0374af84f8a170d,v2,22000,스타커피 로스터리,,,,,,,
13_food-demo-000186,13_food,13,45d0c6e085fd9e1b,v2,9000,토모카,,,,,,,
13_food-demo-000187,13_food,13,4510e95ce35b950d,v2,23000,김오곤,,,,,,,
13_food-demo-000188,13_food,13,d8b394a95b9d458a,v2,50000,유니베라,,,,,,,
13_food-demo-000189,13_food,13,71741f9153ca29fb,v2,22000,운조커피,,,,,,,
13_food-demo-000190,13_food,13,a848761e63658fd9,v2,19500,과일삼촌,,,,,,,
13_food-demo-000191,13_food,13,63112c8a821366dc,v2,150000,홍삼기보,,,,,,,
13_food-demo-000192,13_food,13,65098f7c55b99920,v2,19907,스타커피,,,,,,,
13_food-demo-000193,13_food,13,b0fc4279174accc8,v2,41301,정관장,,,,,,,
13_food-demo-000194,13_food,13,65098f7c55b99920,v2,20386,스타커피,,,,,,,
13_food-demo-000195,13_food,13,9c51113fd35c0d6e,v2,37608,스타벅스,,,,,,,
13_food-demo-000196,13_food,13,a89c0c18115052d7,v2,65000,연세대학교,,,,,,,
13_food-demo-000197,13_food,13,70d28e3a262d4281,v2,80000,홍삼엔,,,,,,,
13_food-demo-000198,13_food,13,8a3755216d7a7dca,v2,19600,플레이브,,,,,,,
13_food-demo-000199,13_food,13,4ac0026b9aded10f,v2,20000,스타커피,,,,,,,
13_food-demo-000200,13_food,13,ea0f0a64a4ea44e4,v2,80000,풍기인삼상회,,,,,,,
13_food-demo-000201,13_food,13,7ab5a68d245238b3,v2,20900,고려홍삼정,,,,,,,
13_food-demo-000202,13_food,13,65098f7c55b99920,v2,20214,스타커피,,,,,,,
13_food-demo-000203,13_food,13,ea0f0a64a4ea44e4,v2,80000,스타커피,,,,,,,
13_food-demo-000204,13_food,13,5ba1906d05e0d024,v2,25000,MJA,,,,,,,
13_food-demo-000205,13_food,13,2c03c230363f8eb9,v2,60000,하루이야기,,,,,,,
13_food-demo-000206,13_food,13,2e6006a9c5b08e98,v2,95000,자민경,,,,,,,
13_food-demo-000207,13_food,13,b2401b9d2d9ef02a,v2,39000,김포파주인삼농협,,,,,,,
13_food-demo-000208,13_food,13,ee0961d704a69aff,v2,70000,애터미,,,,,,,
13_food-demo-000209,13_food,13,93d57ed2452c2163,v2,37000,정심,,,,,,,
13_food-demo-000210,13_food,13,90852a54eed39b73,v2,70000,경북농축산,,,,,,,
13_food-demo-000211,13_food,13,8a3755216d7a7dca,v2,19600,플레이브,,,,,,,
13_food-demo-000212,13_food,13,d9112c9a0905a509,v2,2000,GSC,,,,,,,
13_food-demo-000213,13_food,13,2d5a30221fb2c980,v2,25000,진세노카,,,,,,,
13_food-demo-000214,13_food,13,4bdbbf5effa10cbb,v2,38000,홍삼기계,,,,,,,
13_food-demo-000215,13_food,13,6b993ab6083ede09,v2,25000,페이브,,,,,,,
13_food-demo-000216,13_food,13,65098f7c55b99920,v2,18886,스타커피,,,,,,,
13_food-demo-000217,13_food,13,65098f7c55b99920,v2,19420,스타커피,,,,,,,
13_food-demo-000218,13_food,13,65098f7c55b99920,v2,18873,스타커피,,,,,,,
13_food-demo-000219,13_food,13,b0fc4279174accc8,v2,19000,정관장,,,,,,,
13_food-demo-000220,13_food,13,8a3755216d7a7dca,v2,24000,플레이브,,,,,,,
13_food-demo-000221,13_food,13,65098f7c55b99920,v2,20022,스타커피,,,,,,,
13_food-demo-000222,13_food,13,8a3755216d7a7dca,v2,19600,플레이브,,,,,,,
13_food-demo-000223,13_food,13,95c0d64e166b5a20,v2,140000,무궁화,,,,,,,
13_food-demo-000224,13_food,13,e8541561b00dfeac,v2,70000,정삼원,,,,,,,
13_food-demo-000225,13_food,13,8a3755216d7a7dca,v2,24000,플레이브,,,,,,,
13_food-demo-000226,13_food,13,65098f7c55b99920,v2,19179,스타커피,,,,,,,
13_food-demo-000227,13_food,13,b0fc4279174accc8,v2,86253,정관장,,,,,,,
13_food-demo-000228,13_food,13,65098f7c55b99920,v2,21025,스타커피,,,,,,,
13_food-demo-000229,13_food,13,a2cb88e41eec409f,v2,39000,보헤미안 박이추 로스터리,,,,,,,
13_food-demo-000230,13_food,13,7556d40f1fb51827,v2,20900,풍년보감,,,,,,,
13_food-demo-000231,13_food,13,45d0c6e085fd9e1b,v2,9000,토모카,,,,,,,
13_food-demo-000232,13_food,13,a2cb88e41eec409f,v2,20000,보헤미안 박이추 로스터리,,,,,,,
13_food-demo-000233,13_food,13,b0fc4279174accc8,v2,222764,정관장,,,,,,,
13_food-demo-000234,13_food,13,b0fc4279174accc8,v2,19000,스타커피,,,,,,,
13_food-demo-000235,13_food,13,1e35169a61837764,v2,69000,농협안심녹용,,,,,,,
13_food-demo-000236,13_food,13,a89c0c18115052d7,v2,65000,연세대학교,,,,,,,
13_food-demo-000237,13_food,13,d0374af84f8a170d,v2,18702,스타커피 로스터리,,,,,,,
13_food-demo-000238,13_food,13,9c51113fd35c0d6e,v2,20427,스타벅스,,,,,,,
13_food-demo-000239,13_food,13,a89c0c18115052d7,v2,65000,연세대학교,,,,,,,
13_food-demo-000240,13_food,13,2d5a30221fb2c980,v2,25000,진세노카,,,,,,,
13_food-demo-000241,13_food,13,9c51113fd35c0d6e,v2,17818,스타벅스,,,,,,,
13_food-demo-000242,13_food,13,b0fc4279174accc8,v2,176118,보헤미안 박이추 로스터리,,,,,,,
13_food-demo-000243,13_food,13,b0fc4279174accc8,v2,183778,정관장,,,,,,,
13_food-demo-000244,13_food,13,574c438d1446b823,v2,20000,블루보틀,,,,,,,
13_food-demo-000245,13_food,13,930879fd8e0ccb6f,v2,20000,Excelso,,,,,,,
13_food-demo-000246,13_food,13,01f6e08dbf293460,v2,60000,라이녹스,,,,,,,
13_food-demo-000247,13_food,13,65098f7c55b99920,v2,19951,스타커피,,,,,,,
13_food-demo-000248,13_food,13,9c51113fd35c0d6e,v2,27235,과일삼촌,,,,,,,
13_food-demo-000249,13_food,13,93d57ed2452c2163,v2,37000,정심,,,,,,,
13_food-demo-000250,13_food,13,32a1cc3c9008b19b,v2,8500,쿠키나인,,,,,,,
13_food-demo-000251,13_food,13,941af4865d4d3486,v2,79000,금산홍삼,,,,,,,
13_food-demo-000252,13_food,13,b0fc4279174accc8,v2,162208,정관장,,,,,,,
13_food-demo-000253,13_food,13,1dcb77a0734cb082,v2,124000,노블레스,,,,,,,
13_food-demo-000254,13_food,13,6dd555842e5faa4b,v2,25000,킴보,,,,,,,
13_food-demo-000255,13_food,13,e423d2db76ba125e,v2,26000,제니벨,,,,,,,
13_food-demo-000256,13_food,13,b2401b9d2d9ef02a,v2,39000,김포파주인삼농협,,,,,,,
13_food-demo-000257,13_food,13,a2cb88e41eec409f,v2,20000,보헤미안 박이추 로스터리,,,,,,,
13_food-demo-000258,13_food,13,2c03c230363f8eb9,v2,60000,하루이야기,,,,,,,
13_food-demo-000259,13_food,13,1dcb77a0734cb082,v2,124000,진세노카,,,,,,,
13_food-demo-000260,13_food,13,65098f7c55b99920,v2,18926,정심,,,,,,,
13_food-demo-000261,13_food,13,f76f534dd13fcda1,v2,70000,홍삼진본,,,,,,,
13_food-demo-000262,13_food,13,65098f7c55b99920,v2,19034,하루이야기,,,,,,,
13_food-demo-000263,13_food,13,5cc6323309db1339,v2,25000,브라운체리,,,,,,,
13_food-demo-000264,13_food,13,65098f7c55b99920,v2,20106,스타커피,,,,,,,
13_food-demo-000265,13_food,13,ede25cf91a3a01ed,v2,11000,농협안심녹용,,,,,,,
13_food-demo-000266,13_food,13,fee026af2beba036,v2,19900,콜롬비아,,,,,,,
13_food-demo-000267,13_food,13,4510e95ce35b950d,v2,23000,김오곤,,,,,,,
13_food-demo-000268,13_food,13,b01df773223c4846,v2,19000,대박난,,,,,,,
13_food-demo-000269,13_food,13,65098f7c55b99920,v2,20232,스타커피,,,,,,,
13_food-demo-000270,13_food,13,2d5a30221fb2c980,v2,25000,진세노카,,,,,,,
13_food-demo-000271,13_food,13,529030bfd5067ff2,v2,8890,동의삼,,,,,,,
13_food-demo-000272,13_food,13,b2401b9d2d9ef02a,v2,39000,김포파주인삼농협,,,,,,,
13_food-demo-000273,13_food,13,65098f7c55b99920,v2,21190,스타커피,,,,,,,
13_food-demo-000274,13_food,13,a2cb88e41eec409f,v2,39000,보헤미안 박이추 로스터리,,,,,,,
13_food-demo-000275,13_food,13,b0fc4279174accc8,v2,90347,정관장,,,,,,,
13_food-demo-000276,13_food,13,65098f7c55b99920,v2,19865,스타커피,,,,,,,
13_food-demo-000277,13_food,13,b0fc4279174accc8,v2,215646,정관장,,,,,,,
13_food-demo-000278,13_food,13,ede25cf91a3a01ed,v2,11000,농협안심녹용,,,,,,,
13_food-demo-000279,13_food,13,529030bfd5067ff2,v2,8890,동의삼,,,,,,,
13_food-demo-000280,13_food,13,4ac0026b9aded10f,v2,20000,코피니니,,,,,,,
13_food-demo-000281,13_food,13,a9b24e35d7b4aded,v2,20000,엑셀소,,,,,,,
13_food-demo-000282,13_food,13,fded9861597bbbb3,v2,18200,브라질 모지아나,,,,,,,
13_food-demo-000283,13_food,13,2d5a30221fb2c980,v2,25000,진세노카,,,,,,,
13_food-demo-000284,13_food,13,65098f7c55b99920,v2,19150,스타커피,,,,,,,
13_food-demo-000285,13_food,13,65098f7c55b99920,v2,21436,스타커피,,,,,,,
13_food-demo-000286,13_food,13,65098f7c55b99920,v2,21090,스타커피,,,,,,,
13_food-demo-000287,13_food,13,529030bfd5067ff2,v2,8890,고려홍삼정,,,,,,,
13_food-demo-000288,13_food,13,d0374af84f8a170d,v2,20023,스타커피,,,,,,,
13_food-demo-000289,13_food,13,65098f7c55b99920,v2,18808,스타커피,,,,,,,
13_food-demo-000290,13_food,13,ede25cf91a3a01ed,v2,11000,농협안심녹용,,,,,,,
13_food-demo-000291,13_food,13,1966f16b524036a2,v2,50000,프라임,,,,,,,
13_food-demo-000292,13_food,13,e423d2db76ba125e,v2,26000,제니벨,,,,,,,
13_food-demo-000293,13_food,13,ede25cf91a3a01ed,v2,11000,농협안심녹용,,,,,,,
13_food-demo-000294,13_food,13,21648ef9e5acfb10,v2,20000,올데이굿타임,,,,,,,
13_food-demo-000295,13_food,13,4bdbbf5effa10cbb,v2,38000,홍삼기계,,,,,,,
13_food-demo-000296,13_food,13,b0fc4279174accc8,v2,19000,정관장,,,,,,,
13_food-demo-000297,13_food,13,d0374af84f8a170d,v2,19222,스타커피 로스터리,,,,,,,
13_food-demo-000298,13_food,13,2c03c230363f8eb9,v2,60000,하루이야기,,,,,,,
