item_id,category_name,category_code,spec_key_hash,hash_version,used_price,item_type,use_space,brand,mobility,set_components,main_material,dimensions_cm,shelf_drawer_count
08_daily_goods-demo-000092,08_daily_goods,08,7ae46b917023b1d7,v2,88128,,,한샘,,,,,
08_daily_goods-demo-000093,08_daily_goods,08,6ba85a44b0152000,v2,75000,,,카레클린트,,,,,
08_daily_goods-demo-000094,08_daily_goods,08,2b68bda2311c6c63,v2,1200,,,스폰지밥,,,,,
08_daily_goods-demo-000095,08_daily_goods,08,7f9fe829f717607f,v2,189000,,,튜즐,,,,,
08_daily_goods-demo-000096,08_daily_goods,08,ca3ea09d36ae244d,v2,319000,,,로맨틱캬바레,,,,,
08_daily_goods-demo-000097,08_daily_goods,08,f7b397f6156ffa67,v2,1100000,,,보흥,,,,,
08_daily_goods-demo-000098,08_daily_goods,08,85760f436c0aab87,v2,150000,,,리바트,,,,,
08_daily_goods-demo-000099,08_daily_goods,08,b6094343f87669b1,v2,250000,,,장미매숀,,,,,
08_daily_goods-demo-000100,08_daily_goods,08,8584298e2ca7f855,v2,380000,,,오르다,,,,,
08_daily_goods-demo-000101,08_daily_goods,08,4f8a1762aa664d22,v2,55000,,,LG,,,,,
08_daily_goods-demo-000102,08_daily_goods,08,16576aaba4773485,v2,2123,,,누니큐,,,,,
08_daily_goods-demo-000103,08_daily_goods,08,36960462ea8de647,v2,200000,,,리샘,,,,,
08_daily_goods-demo-000104,08_daily_goods,08,115bf0d759d08796,v2,100000,,,트리니홈,,,,,
08_daily_goods-demo-000105,08_daily_goods,08,9cd23d7fdcccb68f,v2,180000,,,미라지가구,,,,,
08_daily_goods-demo-000106,08_daily_goods,08,3cd12bdab5336c5c,v2,90000,,,우드아뜰리에,,,,,
08_daily_goods-demo-000107,08_daily_goods,08,03248d66161d7bb6,v2,40000,,,소르니아,,,,,
08_daily_goods-demo-000108,08_daily_goods,08,9a365be035ede42a,v2,38000,,,IKEA,,,,,
08_daily_goods-demo-000109,08_daily_goods,08,b4ec91150821d809,v2,60000,,,리케이,,,,,
08_daily_goods-demo-000110,08_daily_goods,08,7ae46b917023b1d7,v2,187452,,,한샘,,,,,
08_daily_goods-demo-000111,08_daily_goods,08,37b00077c9f9f0eb,v2,27000,,,소하임,,,,,
08_daily_goods-demo-000112,08_daily_goods,08,ca3ea09d36ae244d,v2,319000,,,로맨틱캬바레,,,,,
08_daily_goods-demo-000113,08_daily_goods,08,970014906da9e7ed,v2,350000,,,네일앤트리,,,,,
08_daily_goods-demo-000114,08_daily_goods,08,d9bc4aa9fea008c0,v2,280000,,,Coca-Cola,,,,,
08_daily_goods-demo-000115,08_daily_goods,08,693c5e4817403ea9,v2,3800000,,,클린맥스,,,,,
08_daily_goods-demo-000116,08_daily_goods,08,52cd212ae8918b35,v2,165000,,,ING HOME,,,,,
08_daily_goods-demo-000117,08_daily_goods,08,2cbcd13b103333fd,v2,50000,,,웰존,,,,,
08_daily_goods-demo-000118,08_daily_goods,08,7fb2292126eb87b9,v2,400000,,,씨에스테크,,,,,
08_daily_goods-demo-000119,08_daily_goods,08,9d76e42d47546dcf,v2,55000,,,란가구,,,,,
08_daily_goods-demo-000120,08_daily_goods,08,57e97cb86de28c12,v2,10000,,,폭스바겐,,,,,
08_daily_goods-demo-000121,08_daily_goods,08,7f9fe829f717607f,v2,189000,,,튜즐,,,,,
08_daily_goods-demo-000122,08_daily_goods,08,16576aaba4773485,v2,2123,,,누니큐,,,,,
08_daily_goods-demo-000123,08_daily_goods,08,a414e87f746bdc4d,v2,130000,,,Hello Kitty,,,,,
08_daily_goods-demo-000124,08_daily_goods,08,d9bc4aa9fea008c0,v2,280000,,,Coca-Cola,,,,,
08_daily_goods-demo-000125,08_daily_goods,08,970014906da9e7ed,v2,350000,,,네일앤트리,,,,,
08_daily_goods-demo-000126,08_daily_goods,08,03248d66161d7bb6,v2,40000,,,소르니아,,,,,
08_daily_goods-demo-000127,08_daily_goods,08,36960462ea8de647,v2,200000,,,리샘,,,,,
08_daily_goods-demo-000128,08_daily_goods,08,85760f436c0aab87,v2,3000,,,이케아,,,,,
08_daily_goods-demo-000129,08_daily_goods,08,8a75e5237cf98905,v2,600000,,,로보락,,,,,
08_daily_goods-demo-000130,08_daily_goods,08,2cbcd13b103333fd,v2,50000,,,한샘,,,,,
08_daily_goods-demo-000131,08_daily_goods,08,c383418342cdcd28,v2,1200000,,,세레스홈,,,,,
08_daily_goods-demo-000132,08_daily_goods,08,830dc01e42df79dd,v2,50000,,,벤키즈,,,,,
08_daily_goods-demo-000133,08_daily_goods,08,71494ab759adb9c0,v2,600000,,,페라리,,,,,
08_daily_goods-demo-000134,08_daily_goods,08,907f9f90366eef5e,v2,80000,,,마켓비,,,,,
08_daily_goods-demo-000135,08_daily_goods,08,7ae46b917023b1d7,v2,85095,,,한샘,,,,,
08_daily_goods-demo-000136,08_daily_goods,08,970014906da9e7ed,v2,350000,,,네일앤트리,,,,,
08_daily_goods-demo-000137,08_daily_goods,08,3cd12bdab5336c5c,v2,90000,,,까사미아,,,,,
08_daily_goods-demo-000138,08_daily_goods,08,419dd7fa05b171da,v2,0,,,리바트,,,,,
08_daily_goods-demo-000139,08_daily_goods,08,71494ab759adb9c0,v2,600000,,,페라리,,,,,
08_daily_goods-demo-000140,08_daily_goods,08,f59d42ed2fac3af4,v2,70000,,,리오가구,,,,,
08_daily_goods-demo-000141,08_daily_goods,08,409e4818a0025062,v2,140000,,,카르텔,,,,,
08_daily_goods-demo-000142,08_daily_goods,08,8a75e5237cf98905,v2,600000,,,리바트,,,,,
08_daily_goods-demo-000143,08_daily_goods,08,4f8a1762aa664d22,v2,55000,,,LG,,,,,
08_daily_goods-demo-000144,08_daily_goods,08,7ae46b917023b1d7,v2,146055,,,한샘,,,,,
08_daily_goods-demo-000145,08_daily_goods,08,261f2d75a17aae42,v2,105000,,,세레스홈,,,,,
08_daily_goods-demo-000146,08_daily_goods,08,03248d66161d7bb6,v2,250000,,,소르니아,,,,,
08_daily_goods-demo-000147,08_daily_goods,08,352860c297b5d112,v2,10000,,,에브리봇,,,,,
08_daily_goods-demo-000148,08_daily_goods,08,16576aaba4773485,v2,2123,,,누니큐,,,,,
08_daily_goods-demo-000149,08_daily_goods,08,3cd12bdab5336c5c,v2,90000,,,까사미아,,,,,
08_daily_goods-demo-000150,08_daily_goods,08,03248d66161d7bb6,v2,40000,,,소르니아,,,,,
08_daily_goods-demo-000151,08_daily_goods,08,84d93153ad5945bf,v2,180000,,,desker,,,,,
08_daily_goods-demo-000152,08_daily_goods,08,85760f436c0aab87,v2,30000,,,이케아,,,,,
08_daily_goods-demo-000153,08_daily_goods,08,d0d7b47bde41a90f,v2,50000,,,디쟈트,,,,,
08_daily_goods-demo-000154,08_daily_goods,08,d0d7b47bde41a90f,v2,50000,,,디쟈트,,,,,
08_daily_goods-demo-000155,08_daily_goods,08,9d76e42d47546dcf,v2,55000,,,란가구,,,,,
08_daily_goods-demo-000156,08_daily_goods,08,7ae46b917023b1d7,v2,135262,,,한샘,,,,,
08_daily_goods-demo-000157,08_daily_goods,08,907f9f90366eef5e,v2,80000,,,한샘,,,,,
08_daily_goods-demo-000158,08_daily_goods,08,7f9fe829f717607f,v2,189000,,,튜즐,,,,,
08_daily_goods-demo-000159,08_daily_goods,08,f929079491399449,v2,400000,,,오투가구,,,,,
08_daily_goods-demo-000160,08_daily_goods,08,03248d66161d7bb6,v2,250000,,,소르니아,,,,,
08_daily_goods-demo-000161,08_daily_goods,08,261f2d75a17aae42,v2,105000,,,세레스홈,,,,,
08_daily_goods-demo-000162,08_daily_goods,08,6ba85a44b0152000,v2,75000,,,카레클린트,,,,,
08_daily_goods-demo-000163,08_daily_goods,08,85760f436c0aab87,v2,150000,,,이케아,,,,,
08_daily_goods-demo-000164,08_daily_goods,08,61da2de509a4c317,v2,5000,,,유한락스,,,,,
08_daily_goods-demo-000165,08_daily_goods,08,0c3ae3fdab2211d9,v2,130000,,,키티,,,,,
08_daily_goods-demo-000166,08_daily_goods,08,f7b397f6156ffa67,v2,1100000,,,보흥,,,,,
08_daily_goods-demo-000167,08_daily_goods,08,b6094343f87669b1,v2,250000,,,장미매숀,,,,,
08_daily_goods-demo-000168,08_daily_goods,08,d4079216305998a5,v2,80000,,,아이엔지홈,,,,,
08_daily_goods-demo-000169,08_daily_goods,08,5dc654f22ff21d39,v2,130000,,,바스포르,,,,,
08_daily_goods-demo-000170,08_daily_goods,08,84d93153ad5945bf,v2,180000,,,desker,,,,,
08_daily_goods-demo-000171,08_daily_goods,08,2f03df6fc381d0ea,v2,10000,,,Spectrum,,,,,
08_daily_goods-demo-000172,08_daily_goods,08,7ae46b917023b1d7,v2,122821,,,한샘,,,,,
08_daily_goods-demo-000173,08_daily_goods,08,b6094343f87669b1,v2,250000,,,아펜즈,,,,,
08_daily_goods-demo-000174,08_daily_goods,08,7b005066562cd0b1,v2,4000,,,무인양품,,,,,
08_daily_goods-demo-000175,08_daily_goods,08,7fb2292126eb87b9,v2,400000,,,씨에스테크,,,,,
08_daily_goods-demo-000176,08_daily_goods,08,7ae46b917023b1d7,v2,124074,,,한샘,,,,,
08_daily_goods-demo-000177,08_daily_goods,08,85760f436c0aab87,v2,3000,,,이케아,,,,,
08_daily_goods-demo-000178,08_daily_goods,08,f59d42ed2fac3af4,v2,70000,,,리오가구,,,,,
08_daily_goods-demo-000179,08_daily_goods,08,2f03df6fc381d0ea,v2,10000,,,Spectrum,,,,,
08_daily_goods-demo-000180,08_daily_goods,08,99b7bfe9d43be4ff,v2,2300000,,,USM,,,,,
08_daily_goods-demo-000181,08_daily_goods,08,f929079491399449,v2,400000,,,오투가구,,,,,
08_daily_goods-demo-000182,08_daily_goods,08,f59d42ed2fac3af4,v2,70000,,,리오가구,,,,,
08_daily_goods-demo-000183,08_daily_goods,08,c383418342cdcd28,v2,1200000,,,아펜즈,,,,,
08_daily_goods-demo-000184,08_daily_goods,08,16576aaba4773485,v2,2123,,,누니큐,,,,,
08_daily_goods-demo-000185,08_daily_goods,08,7b005066562cd0b1,v2,4000,,,무인양품,,,,,
08_daily_goods-demo-000186,08_daily_goods,08,85760f436c0aab87,v2,30000,,,이케아,,,,,
08_daily_goods-demo-000187,08_daily_goods,08,b4ec91150821d809,v2,60000,,,리케이,,,,,
08_daily_goods-demo-000188,08_daily_goods,08,7ae46b917023b1d7,v2,167192,,,한샘,,,,,
08_daily_goods-demo-000189,08_daily_goods,08,61da2de509a4c317,v2,5000,,,유한락스,,,,,
08_daily_goods-demo-000190,08_daily_goods,08,409e4818a0025062,v2,140000,,,카르텔,,,,,
08_daily_goods-demo-000191,08_daily_goods,08,85760f436c0aab87,v2,150000,,,이케아,,,,,
08_daily_goods-demo-000192,08_daily_goods,08,03248d66161d7bb6,v2,40000,,,소르니아,,,,,
08_daily_goods-demo-000193,08_daily_goods,08,37b00077c9f9f0eb,v2,27000,,,소하임,,,,,
08_daily_goods-demo-000194,08_daily_goods,08,261f2d75a17aae42,v2,105000,,,세레스홈,,,,,
08_daily_goods-demo-000195,08_daily_goods,08,b6094343f87669b1,v2,250000,,,장미매숀,,,,,
08_daily_goods-demo-000196,08_daily_goods,08,0c3ae3fdab2211d9,v2,130000,,,한샘,,,,,
08_daily_goods-demo-000197,08_daily_goods,08,b6094343f87669b1,v2,250000,,,장미매숀,,,,,
08_daily_goods-demo-000198,08_daily_goods,08,d9bc4aa9fea008c0,v2,280000,,,Coca-Cola,,,,,
08_daily_goods-demo-000199,08_daily_goods,08,c1f70f347e607dc1,v2,120000,,,데스커,,,,,
08_daily_goods-demo-000200,08_daily_goods,08,52cd212ae8918b35,v2,165000,,,ING HOME,,,,,
08_daily_goods-demo-000201,08_daily_goods,08,419dd7fa05b171da,v2,43397,,,리바트,,,,,
08_daily_goods-demo-000202,08_daily_goods,08,85760f436c0aab87,v2,3000,,,이케아,,,,,
08_daily_goods-demo-000203,08_daily_goods,08,7ae46b917023b1d7,v2,166810,,,한샘,,,,,
08_daily_goods-demo-000204,08_daily_goods,08,3cd12bdab5336c5c,v2,90000,,,이케아,,,,,
08_daily_goods-demo-000205,08_daily_goods,08,03248d66161d7bb6,v2,250000,,,소르니아,,,,,
08_daily_goods-demo-000206,08_daily_goods,08,85760f436c0aab87,v2,150000,,,이케아,,,,,
08_daily_goods-demo-000207,08_daily_goods,08,7ae46b917023b1d7,v2,85197,,,한샘,,,,,
08_daily_goods-demo-000208,08_daily_goods,08,ee567cdb2ff2d25f,v2,0,,,핀란디아,,,,,
08_daily_goods-demo-000209,08_daily_goods,08,9687bb381bcf9847,v2,220000,,,일룸 iloom,,,,,
08_daily_goods-demo-000210,08_daily_goods,08,57e97cb86de28c12,v2,10000,,,폭스바겐,,,,,
08_daily_goods-demo-000211,08_daily_goods,08,8a75e5237cf98905,v2,600000,,,로보락,,,,,
08_daily_goods-demo-000212,08_daily_goods,08,d325c782e0f7cd1d,v2,500000,,,리샘,,,,,
08_daily_goods-demo-000213,08_daily_goods,08,261f2d75a17aae42,v2,105000,,,세레스홈,,,,,
08_daily_goods-demo-000214,08_daily_goods,08,7ae46b917023b1d7,v2,171335,,,한샘,,,,,
08_daily_goods-demo-000215,08_daily_goods,08,2cbcd13b103333fd,v2,50000,,,웰존,,,,,
08_daily_goods-demo-000216,08_daily_goods,08,9d76e42d47546dcf,v2,55000,,,란가구,,,,,
08_daily_goods-demo-000217,08_daily_goods,08,c1d95076d6b55f65,v2,20000,,,이케아스타일,,,,,
08_daily_goods-demo-000218,08_daily_goods,08,c1f70f347e607dc1,v2,120000,,,데스커,,,,,
08_daily_goods-demo-000219,08_daily_goods,08,7ae46b917023b1d7,v2,67444,,,한샘,,,,,
08_daily_goods-demo-000220,08_daily_goods,08,2f03df6fc381d0ea,v2,10000,,,Spectrum,,,,,
08_daily_goods-demo-000221,08_daily_goods,08,115bf0d759d08796,v2,100000,,,트리니홈,,,,,
08_daily_goods-demo-000222,08_daily_goods,08,03248d66161d7bb6,v2,250000,,,소르니아,,,,,
08_daily_goods-demo-000223,08_daily_goods,08,f7b397f6156ffa67,v2,1100000,,,보흥,,,,,
08_daily_goods-demo-000224,08_daily_goods,08,352860c297b5d112,v2,10000,,,에브리봇,,,,,
08_daily_goods-demo-000225,08_daily_goods,08,7fb2292126eb87b9,v2,400000,,,씨에스테크,,,,,
08_daily_goods-demo-000226,08_daily_goods,08,37b00077c9f9f0eb,v2,27000,,,소하임,,,,,
08_daily_goods-demo-000227,08_daily_goods,08,d558bfaa89bfbcb7,v2,100000,,,폭스바겐,,,,,
08_daily_goods-demo-000228,08_daily_goods,08,1fe86105841cea65,v2,30000,,,카렉스,,,,,
08_daily_goods-demo-000229,08_daily_goods,08,d9bc4aa9fea008c0,v2,280000,,,Coca-Cola,,,,,
08_daily_goods-demo-000230,08_daily_goods,08,7ae46b917023b1d7,v2,124809,,,카레클린트,,,,,
08_daily_goods-demo-000231,08_daily_goods,08,419dd7fa05b171da,v2,150000,,,리바트,,,,,
08_daily_goods-demo-000232,08_daily_goods,08,ee567cdb2ff2d25f,v2,0,,,오토브라이트,,,,,
08_daily_goods-demo-000233,08_daily_goods,08,aba2cfbf9c5da660,v2,39000,,,수납왕,,,,,
08_daily_goods-demo-000234,08_daily_goods,08,f7b397f6156ffa67,v2,1100000,,,보흥,,,,,
08_daily_goods-demo-000235,08_daily_goods,08,c383418342cdcd28,v2,1200000,,,아펜즈,,,,,
08_daily_goods-demo-000236,08_daily_goods,08,261f2d75a17aae42,v2,105000,,,세레스홈,,,,,
08_daily_goods-demo-000237,08_daily_goods,08,85760f436c0aab87,v2,3000,,,이케아,,,,,
08_daily_goods-demo-000238,08_daily_goods,08,d9bc4aa9fea008c0,v2,280000,,,Coca-Cola,,,,,
08_daily_goods-demo-000239,08_daily_goods,08,03248d66161d7bb6,v2,40000,,,소르니아,,,,,
08_daily_goods-demo-000240,08_daily_goods,08,99b7bfe9d43be4ff,v2,2300000,,,리바트,,,,,
08_daily_goods-demo-000241,08_daily_goods,08,419dd7fa05b171da,v2,125602,,,리바트,,,,,
08_daily_goods-demo-000242,08_daily_goods,08,115bf0d759d08796,v2,100000,,,트리니홈,,,,,
08_daily_goods-demo-000243,08_daily_goods,08,d0d7b47bde41a90f,v2,50000,,,디쟈트,,,,,
08_daily_goods-demo-000244,08_daily_goods,08,d9bc4aa9fea008c0,v2,280000,,,Coca-Cola,,,,,
08_daily_goods-demo-000245,08_daily_goods,08,9b29c7ddc941fa78,v2,280000,,,코카콜라,,,,,
08_daily_goods-demo-000246,08_daily_goods,08,a414e87f746bdc4d,v2,130000,,,Hello Kitty,,,,,
08_daily_goods-demo-000247,08_daily_goods,08,61da2de509a4c317,v2,5000,,,유한락스,,,,,
08_daily_goods-demo-000248,08_daily_goods,08,7b005066562cd0b1,v2,4000,,,무인양품,,,,,
08_daily_goods-demo-000249,08_daily_goods,08,419dd7fa05b171da,v2,59350,,,리바트,,,,,
08_daily_goods-demo-000250,08_daily_goods,08,0c3ae3fdab2211d9,v2,130000,,,리바트,,,,,
08_daily_goods-demo-000251,08_daily_goods,08,03248d66161d7bb6,v2,40000,,,소르니아,,,,,
08_daily_goods-demo-000252,08_daily_goods,08,7ae46b917023b1d7,v2,76021,,,한샘,,,,,
08_daily_goods-demo-000253,08_daily_goods,08,b4f0eedd4dffa2b4,v2,1000,,,LG,,,,,
08_daily_goods-demo-000254,08_daily_goods,08,c383418342cdcd28,v2,1200000,,,아펜즈,,,,,
08_daily_goods-demo-000255,08_daily_goods,08,ca3ea09d36ae244d,v2,319000,,,로맨틱캬바레,,,,,
08_daily_goods-demo-000256,08_daily_goods,08,7fb2292126eb87b9,v2,400000,,,씨에스테크,,,,,
08_daily_goods-demo-000257,08_daily_goods,08,cd4b40209358f227,v2,2123,,,이케아스타일,,,,,
