item_id,category_name,category_code,spec_key_hash,hash_version,used_price,brand,product_type,subtype,model_name,capacity_main,capacity_unit,door_type,freezer_position
07_home_appliances-demo-000060,07_home_appliances,07,4f8a1762aa664d22,v2,667705,LG,,,HRF-SN418MFC,,,,
07_home_appliances-demo-000061,07_home_appliances,07,74d511667ad2d6c2,v2,350000,삼성,,,WF19T6000KW,,,,
07_home_appliances-demo-000062,07_home_appliances,07,b9fb6bbd7f4fdb8e,v2,480000,쿠잉전자,,,SBS410D,,,,
07_home_appliances-demo-000063,07_home_appliances,07,f78873cb1ce8186f,v2,1600000,스메그,,,LCBD-1544RG,,,,
07_home_appliances-demo-000064,07_home_appliances,07,ab63ffe6f8fe65e0,v2,280000,미홀,,,ZSW60L,,,,
07_home_appliances-demo-000065,07_home_appliances,07,55aa3f763d60df0e,v2,150000,LG,,,TR13ML2,,,,
07_home_appliances-demo-000066,07_home_appliances,07,35d803d02bcaa156,v2,130000,클라쎄,,,GWF15GDGK,,,,
07_home_appliances-demo-000067,07_home_appliances,07,87b5fc8be2c70d33,v2,450000,삼성,,,WV24R9930KP,,,,
07_home_appliances-demo-000068,07_home_appliances,07,1ed135c1e8727607,v2,344942,삼성,,,WA19A8370KV,,,,
07_home_appliances-demo-000069,07_home_appliances,07,1ed135c1e8727607,v2,353867,삼성,,,WA19A8370KV,,,,
07_home_appliances-demo-000070,07_home_appliances,07,ce5cc703456d4d72,v2,270000,클라쎄,,,FR-S552PRES,,,,
07_home_appliances-demo-000071,07_home_appliances,07,cfc1e40c98efeb9f,v2,650000,삼성,,,WW10TP34DSG / DV90T5740SE,,,,
07_home_appliances-demo-000072,07_home_appliances,07,4f8a1762aa664d22,v2,30000,LG,,,RF85K90K2SG,,,,
07_home_appliances-demo-000073,07_home_appliances,07,95c09c7256d447a3,v2,2222,그랜드우성,,,DWF-18GCPC,,,,
07_home_appliances-demo-000074,07_home_appliances,07,a605bec6cf08cc85,v2,490000,삼성,,,WF23N9951KV,,,,
07_home_appliances-demo-000075,07_home_appliances,07,70f51800c74faaad,v2,42000,삼성,,,WA16J6750KP,,,,
07_home_appliances-demo-000076,07_home_appliances,07,29cb40ea6dc35d97,v2,500000,딤채,,,비스포크 그랑데 AI,,,,
07_home_appliances-demo-000077,07_home_appliances,07,d64587027765a37d,v2,60000,대웅모닝컴,,,WA10CG5441BW,,,,
07_home_appliances-demo-000078,07_home_appliances,07,13c76e16e334dfc4,v2,180000,미쉘,,,DWF-15GAWP,,,,
07_home_appliances-demo-000079,07_home_appliances,07,34616493786b05f0,v2,835434,삼성,,,WA19A8370KV,,,,
07_home_appliances-demo-000080,07_home_appliances,07,34616493786b05f0,v2,846823,삼성,,,F13D9NK2,,,,
07_home_appliances-demo-000081,07_home_appliances,07,3ded93ed449427e8,v2,270000,LG,,,T16SR,,,,
07_home_appliances-demo-000082,07_home_appliances,07,2c255a183a1f4699,v2,250000,쿠잉,,,CDQ47BKMUH,,,,
07_home_appliances-demo-000083,07_home_appliances,07,35d803d02bcaa156,v2,130000,클라쎄,,,GWF15GDGK,,,,
07_home_appliances-demo-000084,07_home_appliances,07,35d803d02bcaa156,v2,130000,LG,,,GWF15GDGK,,,,
07_home_appliances-demo-000085,07_home_appliances,07,34616493786b05f0,v2,735806,삼성,,,T18DT,,,,
07_home_appliances-demo-000086,07_home_appliances,07,34616493786b05f0,v2,1045597,삼성,,,WA16CG6441BY,,,,
07_home_appliances-demo-000087,07_home_appliances,07,6ca131856bcd58ef,v2,350000,엘지,,,F14SQT,,,,
07_home_appliances-demo-000088,07_home_appliances,07,d06ab2c63c685084,v2,650000,라세르,,,WF21T6000KV,,,,
07_home_appliances-demo-000089,07_home_appliances,07,34616493786b05f0,v2,274272,삼성,,,F21VDSK,,,,
07_home_appliances-demo-000090,07_home_appliances,07,279fbaddef8db8e2,v2,200000,DIOS,,,A223 820 0400,,,,
07_home_appliances-demo-000091,07_home_appliances,07,ce5cc703456d4d72,v2,270000,클라쎄,,,FR-S552PRES,,,,
07_home_appliances-demo-000092,07_home_appliances,07,3db4365f15b312e1,v2,260000,삼성,,,RF90H9012XP,,,,
07_home_appliances-demo-000093,07_home_appliances,07,a817fdda9361c0f2,v2,270000,LG,,,T18DT,,,,
07_home_appliances-demo-000094,07_home_appliances,07,25f659d55d19efe2,v2,200000,삼성전자,,,RH81R8040SA,,,,
07_home_appliances-demo-000095,07_home_appliances,07,042eb95d933df46e,v2,130000,큐엘로,,,LCBD-1544RG,,,,
07_home_appliances-demo-000096,07_home_appliances,07,34616493786b05f0,v2,752616,위니아,,,Z323AA3,,,,
07_home_appliances-demo-000097,07_home_appliances,07,25d9605f0e1fcd0a,v2,290000,위니아,,,EWF18HEG,,,,
07_home_appliances-demo-000098,07_home_appliances,07,34616493786b05f0,v2,923957,삼성,,,WA19A8370KV,,,,
07_home_appliances-demo-000099,07_home_appliances,07,4f8a1762aa664d22,v2,710383,LG,,,45박스,,,,
07_home_appliances-demo-000100,07_home_appliances,07,34616493786b05f0,v2,222336,삼성,,,SR-V18EIEM,,,,
07_home_appliances-demo-000101,07_home_appliances,07,87b5fc8be2c70d33,v2,470000,삼성,,,WV24R9930KP,,,,
07_home_appliances-demo-000102,07_home_appliances,07,13c76e16e334dfc4,v2,180000,대우,,,DWF-15GAWP,,,,
07_home_appliances-demo-000103,07_home_appliances,07,cc202088768dfd00,v2,149900,동부대우,,,S831TS35,,,,
07_home_appliances-demo-000104,07_home_appliances,07,b9fb6bbd7f4fdb8e,v2,480000,쿠잉전자,,,SBS410D,,,,
07_home_appliances-demo-000105,07_home_appliances,07,1210af4b2fdba734,v2,330000,삼성,,,RF85K90K2SG,,,,
07_home_appliances-demo-000106,07_home_appliances,07,2ff860455fd2e633,v2,450000,쿠잉전자,,,클라윈드 92L 슬림형,,,,
07_home_appliances-demo-000107,07_home_appliances,07,4f8a1762aa664d22,v2,451390,LG,,,WA16CG6441BY,,,,
07_home_appliances-demo-000108,07_home_appliances,07,14f52f3949e95767,v2,950000,LG,,,WA19A8370KY,,,,
07_home_appliances-demo-000109,07_home_appliances,07,97cde34045fa69b3,v2,600000,LG전자,,,45박스,,,,
07_home_appliances-demo-000110,07_home_appliances,07,3db4365f15b312e1,v2,260000,삼성,,,1200,,,,
07_home_appliances-demo-000111,07_home_appliances,07,34616493786b05f0,v2,716646,삼성,,,FX24KNT / RG19EN,,,,
07_home_appliances-demo-000112,07_home_appliances,07,9dedccc5d0cee2e8,v2,150000,마루나,,,Z323AA3,,,,
07_home_appliances-demo-000113,07_home_appliances,07,deb084fd8aadb8f5,v2,120000,LG,,,F35VC,,,,
07_home_appliances-demo-000114,07_home_appliances,07,cfb72f70fb5e639e,v2,220000,LG,,,F4999NT2Z,,,,
07_home_appliances-demo-000115,07_home_appliances,07,bf5f4fb81ec26e8e,v2,1750000,엘지,,,FX24KNT / RG19EN,,,,
07_home_appliances-demo-000116,07_home_appliances,07,2ea3568032e50657,v2,320000,삼성,,,RF85M91627X,,,,
07_home_appliances-demo-000117,07_home_appliances,07,35d803d02bcaa156,v2,130000,클라쎄,,,GWF15GDGK,,,,
07_home_appliances-demo-000118,07_home_appliances,07,97cde34045fa69b3,v2,600000,그랜드우성,,,45박스,,,,
07_home_appliances-demo-000119,07_home_appliances,07,70f51800c74faaad,v2,42000,삼성,,,RF85M91227L,,,,
07_home_appliances-demo-000120,07_home_appliances,07,3bfd4582574ca0f5,v2,340000,삼성,,,WD17N7550KP,,,,
07_home_appliances-demo-000121,07_home_appliances,07,098ebd1ea9c3d6c3,v2,3200000,삼성,,,WD90F25AHT,,,,
07_home_appliances-demo-000122,07_home_appliances,07,899aaee269ddd966,v2,260000,클라쎄,,,DWF-18GCPC,,,,
07_home_appliances-demo-000123,07_home_appliances,07,4f8a1762aa664d22,v2,226952,LG,,,WF23N9951KP / DV16R8540KP,,,,
07_home_appliances-demo-000124,07_home_appliances,07,87b5fc8be2c70d33,v2,450000,삼성,,,WV24R9930KP,,,,
07_home_appliances-demo-000125,07_home_appliances,07,a97b12d1d81364e6,v2,3670000,LG,,,LRM70F90M1M2ZD,,,,
07_home_appliances-demo-000126,07_home_appliances,07,ce5cc703456d4d72,v2,270000,클라쎄,,,FR-S552PRES,,,,
07_home_appliances-demo-000127,07_home_appliances,07,1ed135c1e8727607,v2,330000,삼성,,,WA19A8370KV,,,,
07_home_appliances-demo-000128,07_home_appliances,07,a817fdda9361c0f2,v2,270000,LG,,,T18DT,,,,
07_home_appliances-demo-000129,07_home_appliances,07,6b763dfa772ef9df,v2,310000,LG,,,R-D573GQZW,,,,
07_home_appliances-demo-000130,07_home_appliances,07,c26bb879dbb3b3b8,v2,50000,삼성,,,SRT746BWFM,,,,
07_home_appliances-demo-000131,07_home_appliances,07,87b5fc8be2c70d33,v2,450000,삼성,,,F21VDSK,,,,
07_home_appliances-demo-000132,07_home_appliances,07,e477c7097fa29de4,v2,250000,삼성,,,F2996NCZ1,,,,
07_home_appliances-demo-000133,07_home_appliances,07,29cb40ea6dc35d97,v2,500000,유니크,,,WA19A8370KV,,,,
07_home_appliances-demo-000134,07_home_appliances,07,4f8a1762aa664d22,v2,480113,LG,,,WA19A8370KW,,,,
07_home_appliances-demo-000135,07_home_appliances,07,bf5f4fb81ec26e8e,v2,1750000,LG,,,FX24KNT / RG19EN,,,,
07_home_appliances-demo-000136,07_home_appliances,07,1d20e4d977e3915e,v2,330000,삼성,,,WA19A8370KW,,,,
07_home_appliances-demo-000137,07_home_appliances,07,d64587027765a37d,v2,60000,대웅모닝컴,,,FR-S722RESK,,,,
07_home_appliances-demo-000138,07_home_appliances,07,3db4365f15b312e1,v2,260000,삼성,,,RF90H9012XP,,,,
07_home_appliances-demo-000139,07_home_appliances,07,383d5f31e0bf209b,v2,100000,미쉘,,,RF85M91227L,,,,
07_home_appliances-demo-000140,07_home_appliances,07,25f659d55d19efe2,v2,200000,삼성전자,,,RH81R8040SA,,,,
07_home_appliances-demo-000141,07_home_appliances,07,098ebd1ea9c3d6c3,v2,3200000,삼성,,,WD90F25AHT,,,,
07_home_appliances-demo-000142,07_home_appliances,07,95c09c7256d447a3,v2,2222,그랜드우성,,,F21VDSK,,,,
07_home_appliances-demo-000143,07_home_appliances,07,82e8e7e51efbeef1,v2,600000,LG,,,Z323AA3,,,,
07_home_appliances-demo-000144,07_home_appliances,07,4f8a1762aa664d22,v2,136245,LG,,,45박스,,,,
07_home_appliances-demo-000145,07_home_appliances,07,c90fbe50a6842bcd,v2,150000,코스텔,,,CDQ47BKMUH,,,,
07_home_appliances-demo-000146,07_home_appliances,07,279fbaddef8db8e2,v2,200000,DIOS,,,RF85K90K2SG,,,,
07_home_appliances-demo-000147,07_home_appliances,07,e2a6d3071f9d7545,v2,2000000,LG,,,W20EGAN,,,,
07_home_appliances-demo-000148,07_home_appliances,07,797ff0e2820f01a2,v2,130000,LG,,,F13D9NK2,,,,
07_home_appliances-demo-000149,07_home_appliances,07,95c09c7256d447a3,v2,2222,그랜드우성,,,RF85K90K2SG,,,,
07_home_appliances-demo-000150,07_home_appliances,07,c42c853066375387,v2,400000,LG,,,B502W33,,,,
07_home_appliances-demo-000151,07_home_appliances,07,41c4969a9316f890,v2,220000,LG,,,T18DT,,,,
07_home_appliances-demo-000152,07_home_appliances,07,fea17184997cdf0b,v2,150000,삼성,,,RQ33J7363X6,,,,
07_home_appliances-demo-000153,07_home_appliances,07,34616493786b05f0,v2,599505,삼성,,,LCBD-1544RG,,,,
07_home_appliances-demo-000154,07_home_appliances,07,10577fba594b9a22,v2,1550000,스메그,,,fab32,,,,
07_home_appliances-demo-000155,07_home_appliances,07,d64587027765a37d,v2,60000,대웅모닝컴,,,GWF15GDGK,,,,
07_home_appliances-demo-000156,07_home_appliances,07,be87211ba2c5d75f,v2,270000,LG,,,R-S803MHW,,,,
07_home_appliances-demo-000157,07_home_appliances,07,cc202088768dfd00,v2,149900,동부대우,,,SRT746BWFM,,,,
07_home_appliances-demo-000158,07_home_appliances,07,4f8a1762aa664d22,v2,715818,LG,,,비스포크 그랑데 AI,,,,
07_home_appliances-demo-000159,07_home_appliances,07,ba6d5df6ac353bba,v2,720645,우성,,,T18DT,,,,
07_home_appliances-demo-000160,07_home_appliances,07,9095531fdc8e115a,v2,350000,삼성,,,F17WDBU,,,,
07_home_appliances-demo-000161,07_home_appliances,07,70f51800c74faaad,v2,42000,삼성,,,WA16J6750KP,,,,
07_home_appliances-demo-000162,07_home_appliances,07,5b8ab254f4cc8d26,v2,500000,삼성,,,WF23N9951KP / DV16R8540KP,,,,
07_home_appliances-demo-000163,07_home_appliances,07,d2c799da062569aa,v2,350000,LG,,,K332SS13,,,,
07_home_appliances-demo-000164,07_home_appliances,07,eae692792fdeedb2,v2,550000,LG,,,1200테이블,,,,
07_home_appliances-demo-000165,07_home_appliances,07,34616493786b05f0,v2,441716,삼성,,,T18DT,,,,
07_home_appliances-demo-000166,07_home_appliances,07,4f8a1762aa664d22,v2,523317,LG,,,T18DT,,,,
07_home_appliances-demo-000167,07_home_appliances,07,13c76e16e334dfc4,v2,180000,대우,,,DWF-15GAWP,,,,
07_home_appliances-demo-000168,07_home_appliances,07,1210af4b2fdba734,v2,330000,삼성,,,F4999NT2Z,,,,
07_home_appliances-demo-000169,07_home_appliances,07,10577fba594b9a22,v2,1550000,스메그,,,fab32,,,,
07_home_appliances-demo-000170,07_home_appliances,07,9095531fdc8e115a,v2,350000,삼성,,,WA17M7850TV,,,,
07_home_appliances-demo-000171,07_home_appliances,07,c42c853066375387,v2,400000,LG,,,mini,,,,
07_home_appliances-demo-000172,07_home_appliances,07,22ba649580f2f17b,v2,180000,LG,,,K338SN15E,,,,
07_home_appliances-demo-000173,07_home_appliances,07,df0eacf6ee376af5,v2,330000,캐리어 Klarwind,,,T16SR,,,,
07_home_appliances-demo-000174,07_home_appliances,07,34616493786b05f0,v2,1095197,삼성,,,WV24R9930KP,,,,
07_home_appliances-demo-000175,07_home_appliances,07,4f8a1762aa664d22,v2,89662,LG,,,WA19A8370KV,,,,
07_home_appliances-demo-000176,07_home_appliances,07,fb1e59c638c9442a,v2,5000000,라치오날,,,EWF18HEG,,,,
07_home_appliances-demo-000177,07_home_appliances,07,d820eaf6a1a9201f,v2,45000,위니아,,,RT118AB,,,,
07_home_appliances-demo-000178,07_home_appliances,07,fb1e59c638c9442a,v2,5000000,라치오날,,,ZS57FBCTSXP,,,,
07_home_appliances-demo-000179,07_home_appliances,07,ce8c579b2634f6a8,v2,350000,LG,,,F14WQT,,,,
07_home_appliances-demo-000180,07_home_appliances,07,63ec10db56a4b95e,v2,1100000,그랜드우성,,,1200,,,,
07_home_appliances-demo-000181,07_home_appliances,07,29c7e59d340fdfc6,v2,130000,삼성,,,WA30F1K6QSA,,,,
07_home_appliances-demo-000182,07_home_appliances,07,deb084fd8aadb8f5,v2,120000,LG,,,F35VC,,,,
07_home_appliances-demo-000183,07_home_appliances,07,ba6d5df6ac353bba,v2,732508,우성,,,S831SS35,,,,
07_home_appliances-demo-000184,07_home_appliances,07,97cde34045fa69b3,v2,600000,그랜드우성,,,45박스,,,,
07_home_appliances-demo-000185,07_home_appliances,07,3eb581665a3c3853,v2,170000,위니아,,,WA30DG2120BV,,,,
07_home_appliances-demo-000186,07_home_appliances,07,087122d39424a790,v2,260000,LG,,,T15ST,,,,
07_home_appliances-demo-000187,07_home_appliances,07,34616493786b05f0,v2,311909,삼성,,,DWF-15GAWP,,,,
07_home_appliances-demo-000188,07_home_appliances,07,1ed135c1e8727607,v2,330000,삼성,,,WA19A8370KV,,,,
07_home_appliances-demo-000189,07_home_appliances,07,34616493786b05f0,v2,998929,삼성,,,HRF-SN418MFC,,,,
07_home_appliances-demo-000190,07_home_appliances,07,1ed135c1e8727607,v2,338321,삼성,,,WA19A8370KV,,,,
07_home_appliances-demo-000191,07_home_appliances,07,b1f697842dd16c34,v2,200000,삼성전자,,,RF85M91227L,,,,
07_home_appliances-demo-000192,07_home_appliances,07,3ff8e9f8d1f6d5d5,v2,120000,하이얼,,,ART82MDCL,,,,
07_home_appliances-demo-000193,07_home_appliances,07,35d803d02bcaa156,v2,130000,삼성,,,GWF15GDGK,,,,
07_home_appliances-demo-000194,07_home_appliances,07,29c7e59d340fdfc6,v2,130000,삼성,,,WA30F1K6QSA,,,,
07_home_appliances-demo-000195,07_home_appliances,07,34616493786b05f0,v2,636605,삼성,,,WA19A8370KY,,,,
07_home_appliances-demo-000196,07_home_appliances,07,2ea3568032e50657,v2,320000,삼성,,,RF85M91627X,,,,
07_home_appliances-demo-000197,07_home_appliances,07,04dd23fe1bb45fa8,v2,320000,엘지,,,WV24R9930KP,,,,
07_home_appliances-demo-000198,07_home_appliances,07,d49fed4a711c288d,v2,3180000,삼성,,,WF90F2522ACHY,,,,
07_home_appliances-demo-000199,07_home_appliances,07,b9fb6bbd7f4fdb8e,v2,480000,쿠잉전자,,,SBS410D,,,,
07_home_appliances-demo-000200,07_home_appliances,07,35d803d02bcaa156,v2,130000,클라쎄,,,GWF15GDGK,,,,
07_home_appliances-demo-000201,07_home_appliances,07,2ea3568032e50657,v2,320000,삼성,,,RF85M91627X,,,,
07_home_appliances-demo-000202,07_home_appliances,07,ce8c579b2634f6a8,v2,350000,LG,,,F14WQT,,,,
07_home_appliances-demo-000203,07_home_appliances,07,669d69d1da24a10c,v2,1500000,벤츠,,,A223 820 0400,,,,
07_home_appliances-demo-000204,07_home_appliances,07,1210af4b2fdba734,v2,330000,삼성,,,RF85K90K2SG,,,,
07_home_appliances-demo-000205,07_home_appliances,07,9b29c7ddc941fa78,v2,280000,코카콜라,,,WA19A8370KY,,,,
07_home_appliances-demo-000206,07_home_appliances,07,34616493786b05f0,v2,104649,삼성,,,SRT746BWFM,,,,
07_home_appliances-demo-000207,07_home_appliances,07,1ed135c1e8727607,v2,347155,삼성,,,WA19A8370KV,,,,
07_home_appliances-demo-000208,07_home_appliances,07,52ada171e75a64c8,v2,400000,LG전자,,,B502W33,,,,
07_home_appliances-demo-000209,07_home_appliances,07,a97b12d1d81364e6,v2,3670000,삼성,,,1200,,,,
07_home_appliances-demo-000210,07_home_appliances,07,ce8c579b2634f6a8,v2,350000,LG,,,F14WQT,,,,
07_home_appliances-demo-000211,07_home_appliances,07,deb084fd8aadb8f5,v2,120000,LG,,,F35VC,,,,
07_home_appliances-demo-000212,07_home_appliances,07,6ca131856bcd58ef,v2,300000,엘지,,,F21VDSK,,,,
07_home_appliances-demo-000213,07_home_appliances,07,cfc1e40c98efeb9f,v2,650000,삼성,,,WW10TP34DSG / DV90T5740SE,,,,
07_home_appliances-demo-000214,07_home_appliances,07,5470e77984817db3,v2,50000,캐리어,,,WA19A8370KV,,,,
07_home_appliances-demo-000215,07_home_appliances,07,f2f2f28770a3ee76,v2,400000,삼성,,,RH62J8000SLB,,,,
07_home_appliances-demo-000216,07_home_appliances,07,c42c853066375387,v2,400000,LG,,,B502W33,,,,
07_home_appliances-demo-000217,07_home_appliances,07,29c7e59d340fdfc6,v2,130000,삼성,,,WA30F1K6QSA,,,,
07_home_appliances-demo-000218,07_home_appliances,07,baa5e438a801b0b3,v2,380000,삼성,,,WV24R9980KV,,,,
07_home_appliances-demo-000219,07_home_appliances,07,ce5cc703456d4d72,v2,270000,클라쎄,,,FR-S552PRES,,,,
07_home_appliances-demo-000220,07_home_appliances,07,5470e77984817db3,v2,50000,캐리어,,,EWF18HEG,,,,
07_home_appliances-demo-000221,07_home_appliances,07,d06ab2c63c685084,v2,650000,삼성,,,mini,,,,
07_home_appliances-demo-000222,07_home_appliances,07,279fbaddef8db8e2,v2,200000,DIOS,,,WA16J6750KP,,,,
07_home_appliances-demo-000223,07_home_appliances,07,34616493786b05f0,v2,195717,삼성,,,F2996NCZ1,,,,
07_home_appliances-demo-000224,07_home_appliances,07,6444f206972b8d02,v2,340000,엘지,,,T18DT,,,,
07_home_appliances-demo-000225,07_home_appliances,07,d49fed4a711c288d,v2,3180000,삼성,,,WF90F2522ACHY,,,,
07_home_appliances-demo-000226,07_home_appliances,07,1ed135c1e8727607,v2,331937,삼성,,,RQ33J7363X6,,,,
07_home_appliances-demo-000227,07_home_appliances,07,29c7e59d340fdfc6,v2,130000,삼성,,,WA30F1K6QSA,,,,
07_home_appliances-demo-000228,07_home_appliances,07,deb084fd8aadb8f5,v2,120000,LG,,,F35VC,,,,
