item_id,category_name,category_code,spec_key_hash,hash_version,used_price,item_type,subtype,brand,model_name,color_main,condition_grade,usage_period,material_main
02_furniture_interior-demo-000029,02_furniture_interior,02,588d86a857aee552,v2,6770,,,우진금속,콰트로,,,,
02_furniture_interior-demo-000030,02_furniture_interior,02,29f56446e7ebd834,v2,1200000,,,브릭나인,포세린 테이블,,,,
02_furniture_interior-demo-000031,02_furniture_interior,02,7ee226f46c38335a,v2,620000,,,바디프랜드,BFR-8000,,,,
02_furniture_interior-demo-000032,02_furniture_interior,02,d6a8a24a098a7fd6,v2,110000,,,퍼시스,CH0020BKL,,,,
02_furniture_interior-demo-000033,02_furniture_interior,02,7ae46b917023b1d7,v2,250000,,,한샘,콰트로,,,,
02_furniture_interior-demo-000034,02_furniture_interior,02,7ac023dcb0163f64,v2,130000,,,니스툴,BR-S200C,,,,
02_furniture_interior-demo-000035,02_furniture_interior,02,7ac023dcb0163f64,v2,130000,,,니스툴,expert,,,,
02_furniture_interior-demo-000036,02_furniture_interior,02,7ac023dcb0163f64,v2,130000,,,dodot,expert,,,,
02_furniture_interior-demo-000037,02_furniture_interior,02,66e4ac9fb062ca05,v2,180000,,,클라우드백,M900MQ,,,,
02_furniture_interior-demo-000038,02_furniture_interior,02,79a74c2feba2f5a1,v2,1500000,,,바디프랜드,더팬텀,,,,
02_furniture_interior-demo-000039,02_furniture_interior,02,7ae46b917023b1d7,v2,250000,,,한샘,칸토르,,,,
02_furniture_interior-demo-000040,02_furniture_interior,02,84d93153ad5945bf,v2,100000,,,DESKER,오클렛 1490,,,,
02_furniture_interior-demo-000041,02_furniture_interior,02,262e1e405772243b,v2,200000,,,루나랩,1200 블랙,,,,
02_furniture_interior-demo-000042,02_furniture_interior,02,db69fc7b5d5b2026,v2,180000,,,FRITZ HANSEN,LC1,,,,
02_furniture_interior-demo-000043,02_furniture_interior,02,9a365be035ede42a,v2,76078,,,IKEA,마이사이즈체어 XL,,,,
02_furniture_interior-demo-000044,02_furniture_interior,02,c691e2a471478e20,v2,1800000,,,에르고시스템,마이사이즈체어 XL,,,,
02_furniture_interior-demo-000045,02_furniture_interior,02,8a836bb91e939e86,v2,30000,,,동양사무용가구,CH0008,,,,
02_furniture_interior-demo-000046,02_furniture_interior,02,ade27b12bd46e8b8,v2,290000,,,시디즈,t50hlda,,,,
02_furniture_interior-demo-000047,02_furniture_interior,02,ba51200fff4af9f9,v2,150000,,,루나랩,멜론 책상,,,,
02_furniture_interior-demo-000048,02_furniture_interior,02,d5e00cae3dcee0f0,v2,49000,,,Coleman,우드 이지 릴렉스,,,,
02_furniture_interior-demo-000049,02_furniture_interior,02,3a9297aa4a293417,v2,1390000,,,BRAMS,K80002GMS,,,,
02_furniture_interior-demo-000050,02_furniture_interior,02,7ae46b917023b1d7,v2,250000,,,한샘,모션데스크 라이트 1800mm,,,,
02_furniture_interior-demo-000051,02_furniture_interior,02,3b82d4a743fc793d,v2,1820000,,,휴테크,GTS9,,,,
02_furniture_interior-demo-000052,02_furniture_interior,02,08a69508244d52f7,v2,400000,,,곰지락,라비토 체어 스몰,,,,
02_furniture_interior-demo-000053,02_furniture_interior,02,9a365be035ede42a,v2,33177,,,IKEA,CHN4300RH,,,,
02_furniture_interior-demo-000054,02_furniture_interior,02,167ab71be7e2ddd2,v2,60000,,,시디즈,T200,,,,
02_furniture_interior-demo-000055,02_furniture_interior,02,74e16f23a4f3c754,v2,120000,,,퍼시스,CH4901,,,,
02_furniture_interior-demo-000056,02_furniture_interior,02,d5e00cae3dcee0f0,v2,49000,,,Coleman,우드 이지 릴렉스,,,,
02_furniture_interior-demo-000057,02_furniture_interior,02,66e4ac9fb062ca05,v2,180000,,,클라우드백,U=OS 838 uinfinity,,,,
02_furniture_interior-demo-000058,02_furniture_interior,02,c442386e49f63cd9,v2,10000,,,소프시스,멜론 책상,,,,
02_furniture_interior-demo-000059,02_furniture_interior,02,d0e4e0c79d1496d6,v2,400000,,,FRITZ HANSEN,Series 7,,,,
02_furniture_interior-demo-000060,02_furniture_interior,02,13a750af1f3f865e,v2,300000,,,체리쉬,LITE,,,,
02_furniture_interior-demo-000061,02_furniture_interior,02,13a750af1f3f865e,v2,300000,,,체리쉬,Haller,,,,
02_furniture_interior-demo-000062,02_furniture_interior,02,58011b0164941aad,v2,65000,,,퍼시스,칸토르,,,,
02_furniture_interior-demo-000063,02_furniture_interior,02,bcbfcace0e0df805,v2,210000,,,쉐어스,Hera-101,,,,
02_furniture_interior-demo-000064,02_furniture_interior,02,9a365be035ede42a,v2,41129,,,IKEA,CH2300,,,,
02_furniture_interior-demo-000065,02_furniture_interior,02,5e8c998e5cc42232,v2,5300000,,,두닷,EP-MAK1,,,,
02_furniture_interior-demo-000066,02_furniture_interior,02,9cc03d0a67b5e2a0,v2,90000,,,한샘,홀리라이트 1600,,,,
02_furniture_interior-demo-000067,02_furniture_interior,02,b8a94d48112cbf5c,v2,125000,,,Helinox,Tactical Chair One,,,,
02_furniture_interior-demo-000068,02_furniture_interior,02,8d736e54b0730944,v2,1800000,,,제스파,메이테르,,,,
02_furniture_interior-demo-000069,02_furniture_interior,02,21c167e91c970744,v2,80000,,,두닷,모션데스크 라이트 1800mm,,,,
02_furniture_interior-demo-000070,02_furniture_interior,02,21c167e91c970744,v2,50000,,,두닷,CMS-D10SLGB,,,,
02_furniture_interior-demo-000071,02_furniture_interior,02,2e896805a26f7159,v2,25000,,,베베코알라,키즈 핑크,,,,
02_furniture_interior-demo-000072,02_furniture_interior,02,167ab71be7e2ddd2,v2,60000,,,시디즈,T200,,,,
02_furniture_interior-demo-000073,02_furniture_interior,02,fa7d3e1b9f8ee714,v2,2500000,,,후지의료기,PFC-7900,,,,
02_furniture_interior-demo-000074,02_furniture_interior,02,21c167e91c970744,v2,50000,,,두닷,쿨라베리,,,,
02_furniture_interior-demo-000075,02_furniture_interior,02,58011b0164941aad,v2,65000,,,뉴월드,이타카네오,,,,
02_furniture_interior-demo-000076,02_furniture_interior,02,7ee226f46c38335a,v2,620000,,,바디프랜드,BFR-8000,,,,
02_furniture_interior-demo-000077,02_furniture_interior,02,c1f70f347e607dc1,v2,80000,,,데스커,라비토 체어 스몰,,,,
02_furniture_interior-demo-000078,02_furniture_interior,02,d5e00cae3dcee0f0,v2,49000,,,Coleman,우드 이지 릴렉스,,,,
02_furniture_interior-demo-000079,02_furniture_interior,02,d8406fdec4f4e87c,v2,260000,,,IKEA,IDASEN,,,,
02_furniture_interior-demo-000080,02_furniture_interior,02,7ae46b917023b1d7,v2,200000,,,한샘,GTS9,,,,
02_furniture_interior-demo-000081,02_furniture_interior,02,553ba09ad7acfc95,v2,30000,,,에이픽스,1200 블랙,,,,
02_furniture_interior-demo-000082,02_furniture_interior,02,6e70683ca63b7093,v2,50000,,,APIX,GD001 1600L,,,,
02_furniture_interior-demo-000083,02_furniture_interior,02,8b0cfc9060f6943a,v2,20000,,,BRAMS,라비토 체어 스몰,,,,
02_furniture_interior-demo-000084,02_furniture_interior,02,7ccb77f57bce1c95,v2,70000,,,베스트리빙,와이미 애니 고무나무 원목 6인용 식탁 세트,,,,
02_furniture_interior-demo-000085,02_furniture_interior,02,ffedf7103face6e6,v2,120000,,,보루네오,Bif,,,,
02_furniture_interior-demo-000086,02_furniture_interior,02,e800eac697855eaf,v2,89000,,,루나랩,LITE,,,,
02_furniture_interior-demo-000087,02_furniture_interior,02,1b9f9fc82aaa6f27,v2,15000,,,대우,CMS-D10SLGB,,,,
02_furniture_interior-demo-000088,02_furniture_interior,02,79a74c2feba2f5a1,v2,1500000,,,바디프랜드,체오스,,,,
02_furniture_interior-demo-000089,02_furniture_interior,02,553ba09ad7acfc95,v2,30000,,,에이픽스,1200 블랙,,,,
02_furniture_interior-demo-000090,02_furniture_interior,02,553ba09ad7acfc95,v2,30000,,,에이픽스,1200 블랙,,,,
02_furniture_interior-demo-000091,02_furniture_interior,02,8c2065deb6e944d9,v2,350000,,,FRITZ HANSEN,앤트체어,,,,
02_furniture_interior-demo-000092,02_furniture_interior,02,07612a23eae706f6,v2,15000,,,커블,키즈 핑크,,,,
02_furniture_interior-demo-000093,02_furniture_interior,02,29f56446e7ebd834,v2,1200000,,,브릭나인,포세린 테이블,,,,
02_furniture_interior-demo-000094,02_furniture_interior,02,9a365be035ede42a,v2,61258,,,IKEA,Tactical Chair One,,,,
02_furniture_interior-demo-000095,02_furniture_interior,02,1b9f9fc82aaa6f27,v2,15000,,,대우,우드 이지 릴렉스,,,,
02_furniture_interior-demo-000096,02_furniture_interior,02,21c167e91c970744,v2,50000,,,두닷,콰트로,,,,
02_furniture_interior-demo-000097,02_furniture_interior,02,47c7844c3c0ad63d,v2,45000,,,고퍼우드,아레나 프라임 메쉬,,,,
02_furniture_interior-demo-000098,02_furniture_interior,02,48e082fe232a7625,v2,8000,,,두닷,시스템포 커스텀,,,,
02_furniture_interior-demo-000099,02_furniture_interior,02,419dd7fa05b171da,v2,100000,,,리바트,CH0020BKL,,,,
02_furniture_interior-demo-000100,02_furniture_interior,02,41d5aaa558f778ef,v2,121000,,,퍼시스,CH0015WAF,,,,
02_furniture_interior-demo-000101,02_furniture_interior,02,b59d771defef95af,v2,35000,,,마켓비,CH4901,,,,
02_furniture_interior-demo-000102,02_furniture_interior,02,66e4ac9fb062ca05,v2,180000,,,클라우드백,M900MQ,,,,
02_furniture_interior-demo-000103,02_furniture_interior,02,9a365be035ede42a,v2,102467,,,IKEA,LITE,,,,
02_furniture_interior-demo-000104,02_furniture_interior,02,7ae46b917023b1d7,v2,250000,,,한샘,LITE,,,,
02_furniture_interior-demo-000105,02_furniture_interior,02,ba51200fff4af9f9,v2,150000,,,루나랩,와이미 애니 고무나무 원목 6인용 식탁 세트,,,,
02_furniture_interior-demo-000106,02_furniture_interior,02,d6a8a24a098a7fd6,v2,110000,,,퍼시스,CH0020BKL,,,,
02_furniture_interior-demo-000107,02_furniture_interior,02,7ac023dcb0163f64,v2,130000,,,니스툴,휴 조이 하이백,,,,
02_furniture_interior-demo-000108,02_furniture_interior,02,1097889a949276ee,v2,330000,,,두닷,세븐체어,,,,
02_furniture_interior-demo-000109,02_furniture_interior,02,c442386e49f63cd9,v2,10000,,,바디프랜드,CH0008,,,,
02_furniture_interior-demo-000110,02_furniture_interior,02,262e1e405772243b,v2,200000,,,루나랩,모션데스크 라이트 1800mm,,,,
02_furniture_interior-demo-000111,02_furniture_interior,02,13a750af1f3f865e,v2,300000,,,체리쉬,M900MQ,,,,
02_furniture_interior-demo-000112,02_furniture_interior,02,b8a94d48112cbf5c,v2,125000,,,IKEA,Tactical Chair One,,,,
02_furniture_interior-demo-000113,02_furniture_interior,02,85760f436c0aab87,v2,20000,,,이케아,와이미 애니 고무나무 원목 6인용 식탁 세트,,,,
02_furniture_interior-demo-000114,02_furniture_interior,02,e933e7448b462f41,v2,50000,,,마젤란하우스,와이미 애니 고무나무 원목 6인용 식탁 세트,,,,
02_furniture_interior-demo-000115,02_furniture_interior,02,9794021d730cc420,v2,130000,,,일룸,이타카네오,,,,
02_furniture_interior-demo-000116,02_furniture_interior,02,8f5f45c5630f2199,v2,1700000,,,휴테크,멜론 책상,,,,
02_furniture_interior-demo-000117,02_furniture_interior,02,244a52b485dd054e,v2,300000,,,HILTON,스카이1200,,,,
02_furniture_interior-demo-000118,02_furniture_interior,02,8b0cfc9060f6943a,v2,20000,,,FURSYS,라비토 체어 스몰,,,,
02_furniture_interior-demo-000119,02_furniture_interior,02,f8c0de36912d95ce,v2,49000,,,보컨셉,IDASEN,,,,
02_furniture_interior-demo-000120,02_furniture_interior,02,d8406fdec4f4e87c,v2,260000,,,IKEA,IDASEN,,,,
02_furniture_interior-demo-000121,02_furniture_interior,02,5ac1f3de991079fb,v2,180000,,,제닉스,아레나 프라임 메쉬,,,,
02_furniture_interior-demo-000122,02_furniture_interior,02,7ae46b917023b1d7,v2,200000,,,한샘,t50hlda,,,,
02_furniture_interior-demo-000123,02_furniture_interior,02,e33e0aae4e66bc1d,v2,88000,,,Panasonic,멜론 책상,,,,
02_furniture_interior-demo-000124,02_furniture_interior,02,84d93153ad5945bf,v2,100000,,,DESKER,CH4200AH,,,,
02_furniture_interior-demo-000125,02_furniture_interior,02,07612a23eae706f6,v2,15000,,,커블,키즈 핑크,,,,
02_furniture_interior-demo-000126,02_furniture_interior,02,8a836bb91e939e86,v2,30000,,,곰지락,CH0008,,,,
02_furniture_interior-demo-000127,02_furniture_interior,02,9707ce074502e356,v2,65000,,,피팅체어,세븐체어,,,,
02_furniture_interior-demo-000128,02_furniture_interior,02,5e8c998e5cc42232,v2,5300000,,,파나소닉,EP-MAK1,,,,
02_furniture_interior-demo-000129,02_furniture_interior,02,7ae46b917023b1d7,v2,320000,,,휴테크,CH4301C,,,,
02_furniture_interior-demo-000130,02_furniture_interior,02,7ac023dcb0163f64,v2,130000,,,니스툴,expert,,,,
02_furniture_interior-demo-000131,02_furniture_interior,02,0a71109f53189587,v2,580000,,,뉴월드,i2,,,,
02_furniture_interior-demo-000132,02_furniture_interior,02,d6a8a24a098a7fd6,v2,110000,,,퍼시스,CH0020BKL,,,,
02_furniture_interior-demo-000133,02_furniture_interior,02,ee567cdb2ff2d25f,v2,0,,,핀란디아,Bif,,,,
02_furniture_interior-demo-000134,02_furniture_interior,02,d558bfaa89bfbcb7,v2,70000,,,모던하우스,Haller,,,,
02_furniture_interior-demo-000135,02_furniture_interior,02,7ae46b917023b1d7,v2,200000,,,한샘,PFC-7900,,,,
02_furniture_interior-demo-000136,02_furniture_interior,02,c442386e49f63cd9,v2,10000,,,소프시스,T200,,,,
02_furniture_interior-demo-000137,02_furniture_interior,02,046489207914ec25,v2,800000,,,Panasonic,ep-ma32,,,,
02_furniture_interior-demo-000138,02_furniture_interior,02,167ab71be7e2ddd2,v2,60000,,,시디즈,T200,,,,
02_furniture_interior-demo-000139,02_furniture_interior,02,e933e7448b462f41,v2,50000,,,마젤란하우스,홀리라이트 1600,,,,
02_furniture_interior-demo-000140,02_furniture_interior,02,e800eac697855eaf,v2,89000,,,루나랩,LITE,,,,
02_furniture_interior-demo-000141,02_furniture_interior,02,2c1065a3128fc564,v2,750000,,,쿠쿠,CMS-D10SLGB,,,,
02_furniture_interior-demo-000142,02_furniture_interior,02,5e8c998e5cc42232,v2,5300000,,,파나소닉,FAD015,,,,
02_furniture_interior-demo-000143,02_furniture_interior,02,0c6295fa65203ba0,v2,110000,,,동양사무용가구,CMS-C10DB,,,,
02_furniture_interior-demo-000144,02_furniture_interior,02,bb02b88eecb3a3dc,v2,100000,,,퍼시스,CH4301C,,,,
02_furniture_interior-demo-000145,02_furniture_interior,02,e800eac697855eaf,v2,89000,,,루나랩,LITE,,,,
02_furniture_interior-demo-000146,02_furniture_interior,02,a861815fbd68925d,v2,350000,,,CRAFTSMAN,T200,,,,
02_furniture_interior-demo-000147,02_furniture_interior,02,4de8b43116660551,v2,45000,,,시디즈,M090,,,,
02_furniture_interior-demo-000148,02_furniture_interior,02,cbc4399fc5c531d3,v2,150000,,,dodot,콰트로,,,,
02_furniture_interior-demo-000149,02_furniture_interior,02,74e16f23a4f3c754,v2,120000,,,피팅체어,Haller,,,,
02_furniture_interior-demo-000150,02_furniture_interior,02,acc90df658baa0bc,v2,500000,,,데스커,CMS-C10DB,,,,
02_furniture_interior-demo-000151,02_furniture_interior,02,8d736e54b0730944,v2,1800000,,,대우,메이테르,,,,
02_furniture_interior-demo-000152,02_furniture_interior,02,1097889a949276ee,v2,330000,,,프리츠한센,세븐체어,,,,
02_furniture_interior-demo-000153,02_furniture_interior,02,08a69508244d52f7,v2,400000,,,곰지락,IDASEN,,,,
02_furniture_interior-demo-000154,02_furniture_interior,02,7d01ce25f19fbffe,v2,700000,,,모션케어,칸토르,,,,
02_furniture_interior-demo-000155,02_furniture_interior,02,a9ae3162820e5129,v2,200000,,,컴프프로,스카이1200,,,,
02_furniture_interior-demo-000156,02_furniture_interior,02,9ca650d08f7678ec,v2,350000,,,Ergohuman,P2,,,,
02_furniture_interior-demo-000157,02_furniture_interior,02,db69fc7b5d5b2026,v2,180000,,,루나랩,LC1,,,,
02_furniture_interior-demo-000158,02_furniture_interior,02,9a365be035ede42a,v2,39097,,,IKEA,IDASEN,,,,
02_furniture_interior-demo-000159,02_furniture_interior,02,77a2139f92a65e02,v2,50000,,,일룸,BR-S200C,,,,
02_furniture_interior-demo-000160,02_furniture_interior,02,5dc7b982ecba06fd,v2,100000,,,니스툴그로우,페어강화유리데스크,,,,
02_furniture_interior-demo-000161,02_furniture_interior,02,8c2065deb6e944d9,v2,350000,,,FRITZ HANSEN,앤트체어,,,,
02_furniture_interior-demo-000162,02_furniture_interior,02,e33e0aae4e66bc1d,v2,88000,,,뉴월드,멜론 책상,,,,
02_furniture_interior-demo-000163,02_furniture_interior,02,d1aa670138cf605a,v2,90000,,,퍼시스,FDD016CN,,,,
02_furniture_interior-demo-000164,02_furniture_interior,02,9cc03d0a67b5e2a0,v2,90000,,,한샘,홀리라이트 1600,,,,
02_furniture_interior-demo-000165,02_furniture_interior,02,07612a23eae706f6,v2,15000,,,커블,키즈 핑크,,,,
02_furniture_interior-demo-000166,02_furniture_interior,02,6e70683ca63b7093,v2,50000,,,APIX,GD001 1600L,,,,
02_furniture_interior-demo-000167,02_furniture_interior,02,a9ae3162820e5129,v2,200000,,,보루네오,스카이1200,,,,
02_furniture_interior-demo-000168,02_furniture_interior,02,84d93153ad5945bf,v2,100000,,,DESKER,포세린 테이블,,,,
02_furniture_interior-demo-000169,02_furniture_interior,02,167ab71be7e2ddd2,v2,60000,,,시디즈,M090,,,,
02_furniture_interior-demo-000170,02_furniture_interior,02,8a836bb91e939e86,v2,30000,,,FURSYS,CH0008,,,,
02_furniture_interior-demo-000171,02_furniture_interior,02,eccb0c4b24323f31,v2,154000,,,퍼시스,CHN4300RH,,,,
02_furniture_interior-demo-000172,02_furniture_interior,02,a9ae3162820e5129,v2,200000,,,컴프프로,스카이1200,,,,
02_furniture_interior-demo-000173,02_furniture_interior,02,046489207914ec25,v2,800000,,,Panasonic,ep-ma32,,,,
02_furniture_interior-demo-000174,02_furniture_interior,02,08a69508244d52f7,v2,400000,,,곰지락,1300,,,,
02_furniture_interior-demo-000175,02_furniture_interior,02,eccb0c4b24323f31,v2,154000,,,퍼시스,CHN4300RH,,,,
02_furniture_interior-demo-000176,02_furniture_interior,02,d6a8a24a098a7fd6,v2,110000,,,퍼시스,페어강화유리데스크,,,,
02_furniture_interior-demo-000177,02_furniture_interior,02,13b5f8daf41396fb,v2,1100000,,,바디프랜드,더팬텀ll 브레인,,,,
02_furniture_interior-demo-000178,02_furniture_interior,02,d8406fdec4f4e87c,v2,260000,,,IKEA,IDASEN,,,,
02_furniture_interior-demo-000179,02_furniture_interior,02,7ccb77f57bce1c95,v2,70000,,,루나랩,콰트로,,,,
02_furniture_interior-demo-000180,02_furniture_interior,02,dc912669d5cca31d,v2,250000,,,클라우드백,마이사이즈체어 XL,,,,
02_furniture_interior-demo-000181,02_furniture_interior,02,1097889a949276ee,v2,330000,,,프리츠한센,세븐체어,,,,
02_furniture_interior-demo-000182,02_furniture_interior,02,ef27ea5c856d5f6d,v2,165000,,,퍼시스,FAD015,,,,
02_furniture_interior-demo-000183,02_furniture_interior,02,c691e2a471478e20,v2,1800000,,,IKEA,시스템포 커스텀,,,,
02_furniture_interior-demo-000184,02_furniture_interior,02,d5e00cae3dcee0f0,v2,49000,,,Coleman,우드 이지 릴렉스,,,,
02_furniture_interior-demo-000185,02_furniture_interior,02,3b82d4a743fc793d,v2,1820000,,,보루네오,GTS9,,,,
02_furniture_interior-demo-000186,02_furniture_interior,02,262e1e405772243b,v2,200000,,,루나랩,모션데스크 라이트 1800mm,,,,
02_furniture_interior-demo-000187,02_furniture_interior,02,c1f70f347e607dc1,v2,80000,,,데스커,CH4301C,,,,
02_furniture_interior-demo-000188,02_furniture_interior,02,78e6ccc0ce5e0441,v2,200000,,,퍼시스,CH2300,,,,
02_furniture_interior-demo-000189,02_furniture_interior,02,553ba09ad7acfc95,v2,30000,,,한샘,1200 블랙,,,,
02_furniture_interior-demo-000190,02_furniture_interior,02,48e082fe232a7625,v2,8000,,,STARBUCKS,Haller,,,,
02_furniture_interior-demo-000191,02_furniture_interior,02,dcf3bf77ceb72048,v2,80000,,,두닷,콰트로,,,,
02_furniture_interior-demo-000192,02_furniture_interior,02,58011b0164941aad,v2,65000,,,뉴월드,아레나 프라임 메쉬,,,,
02_furniture_interior-demo-000193,02_furniture_interior,02,21c167e91c970744,v2,50000,,,두닷,CH4901,,,,
02_furniture_interior-demo-000194,02_furniture_interior,02,41d5aaa558f778ef,v2,121000,,,퍼시스,CH0015WAF,,,,
02_furniture_interior-demo-000195,02_furniture_interior,02,77a2139f92a65e02,v2,50000,,,일룸,트로이,,,,
02_furniture_interior-demo-000196,02_furniture_interior,02,046489207914ec25,v2,800000,,,Panasonic,ep-ma32,,,,
02_furniture_interior-demo-000197,02_furniture_interior,02,419dd7fa05b171da,v2,100000,,,리바트,포세린 테이블,,,,
02_furniture_interior-demo-000198,02_furniture_interior,02,58011b0164941aad,v2,65000,,,뉴월드,1200 블랙,,,,
02_furniture_interior-demo-000199,02_furniture_interior,02,553ba09ad7acfc95,v2,30000,,,에이픽스,1200 블랙,,,,
02_furniture_interior-demo-000200,02_furniture_interior,02,262e1e405772243b,v2,200000,,,루나랩,모션데스크 라이트 1800mm,,,,
02_furniture_interior-demo-000201,02_furniture_interior,02,244a52b485dd054e,v2,300000,,,HILTON,아레나 프라임 메쉬,,,,
02_furniture_interior-demo-000202,02_furniture_interior,02,9707ce074502e356,v2,65000,,,DESKER,오타와체어st,,,,
02_furniture_interior-demo-000203,02_furniture_interior,02,db69fc7b5d5b2026,v2,180000,,,이케아,CH0020BKL,,,,
02_furniture_interior-demo-000204,02_furniture_interior,02,49268e20bcc430dd,v2,1090000,,,피아바,오클렛 1490,,,,
02_furniture_interior-demo-000205,02_furniture_interior,02,c442386e49f63cd9,v2,10000,,,소프시스,마이사이즈체어 XL,,,,
02_furniture_interior-demo-000206,02_furniture_interior,02,ade27b12bd46e8b8,v2,290000,,,시디즈,t50hlda,,,,
02_furniture_interior-demo-000207,02_furniture_interior,02,7ae46b917023b1d7,v2,250000,,,후지의료기,시스템포 커스텀,,,,
02_furniture_interior-demo-000208,02_furniture_interior,02,77a2139f92a65e02,v2,250000,,,일룸,EP-MAK1,,,,
02_furniture_interior-demo-000209,02_furniture_interior,02,7ae46b917023b1d7,v2,250000,,,한샘,FAD015,,,,
02_furniture_interior-demo-000210,02_furniture_interior,02,2c1065a3128fc564,v2,750000,,,쿠쿠,더팬텀ll 브레인,,,,
02_furniture_interior-demo-000211,02_furniture_interior,02,49268e20bcc430dd,v2,1090000,,,피아바,오클렛 1490,,,,
02_furniture_interior-demo-000212,02_furniture_interior,02,cbc4399fc5c531d3,v2,150000,,,dodot,콰트로,,,,
02_furniture_interior-demo-000213,02_furniture_interior,02,ba51200fff4af9f9,v2,150000,,,루나랩,BFR-8000,,,,
02_furniture_interior-demo-000214,02_furniture_interior,02,3b82d4a743fc793d,v2,1820000,,,휴테크,GTS9,,,,
02_furniture_interior-demo-000215,02_furniture_interior,02,db83259180ef279c,v2,150000,,,퍼시스,CH4200AH,,,,
02_furniture_interior-demo-000216,02_furniture_interior,02,2c1065a3128fc564,v2,750000,,,니스툴그로우,CMS-D10SLGB,,,,
02_furniture_interior-demo-000217,02_furniture_interior,02,e33e0aae4e66bc1d,v2,88000,,,HILTON,멜론 책상,,,,
02_furniture_interior-demo-000218,02_furniture_interior,02,a861815fbd68925d,v2,350000,,,CRAFTSMAN,CH4301C,,,,
02_furniture_interior-demo-000219,02_furniture_interior,02,7ae46b917023b1d7,v2,250000,,,한샘,M090,,,,
02_furniture_interior-demo-000220,02_furniture_interior,02,d0e4e0c79d1496d6,v2,400000,,,쉐어스,Series 7,,,,
02_furniture_interior-demo-000221,02_furniture_interior,02,c691e2a471478e20,v2,1800000,,,에르고시스템,시스템포 커스텀,,,,
