item_id,category_name,category_code,spec_key_hash,hash_version,used_price,book_type,exam_name,exam_stage,subject_or_part,publisher_brand,volume_type,edition_or_target_year,set_included_count
14_books-demo-000065,14_books,14,fe650b05eced0137,v2,20000,,,,,,,,
14_books-demo-000066,14_books,14,6b23f3a2653b26aa,v2,8209,,,,,,,,
14_books-demo-000067,14_books,14,18272ce68456797e,v2,12000,,,,,,,,
14_books-demo-000068,14_books,14,067dd75440f0ce32,v2,12000,,,,,,,,
14_books-demo-000069,14_books,14,97a9ace57d6e03a0,v2,5001,,,,,,,,
14_books-demo-000070,14_books,14,0d454d858639352f,v2,15000,,,,,,,,
14_books-demo-000071,14_books,14,af944b1a92866adf,v2,15000,,,,,,,,
14_books-demo-000072,14_books,14,dfaaaaffd934c4ad,v2,30000,,,,,,,,
14_books-demo-000073,14_books,14,8532fca8ec4a649c,v2,13000,,,,,,,,
14_books-demo-000074,14_books,14,83687b0088e541ad,v2,70000,,,,,,,,
14_books-demo-000075,14_books,14,fa5093198fdc93e3,v2,3000,,,,,,,,
14_books-demo-000076,14_books,14,a84981e4c63937fc,v2,10000,,,,,,,,
14_books-demo-000077,14_books,14,af4dc1f614c3e211,v2,12000,,,,,,,,
14_books-demo-000078,14_books,14,6b23f3a2653b26aa,v2,11572,,,,,,,,
14_books-demo-000079,14_books,14,c2728004fe339ba8,v2,12000,,,,,,,,
14_books-demo-000080,14_books,14,703460d625c6c2c9,v2,12000,,,,,,,,
14_books-demo-000081,14_books,14,f3e31988ba846566,v2,23000,,,,,,,,
14_books-demo-000082,14_books,14,6914c0999b108a75,v2,16000,,,,,,,,
14_books-demo-000083,14_books,14,6b23f3a2653b26aa,v2,13355,,,,,,,,
14_books-demo-000084,14_books,14,f354ede268bbb876,v2,13000,,,,,,,,
14_books-demo-000085,14_books,14,c99d7cff54f6d25d,v2,8900,,,,,,,,
14_books-demo-000086,14_books,14,09e9921593345745,v2,3290,,,,,,,,
14_books-demo-000087,14_books,14,0430a70851107767,v2,32127,,,,,,,,
14_books-demo-000088,14_books,14,83687b0088e541ad,v2,70000,,,,,,,,
14_books-demo-000089,14_books,14,0430a70851107767,v2,117824,,,,,,,,
14_books-demo-000090,14_books,14,9f43b937245fc243,v2,7000,,,,,,,,
14_books-demo-000091,14_books,14,269c399edea3a858,v2,16000,,,,,,,,
14_books-demo-000092,14_books,14,fa5093198fdc93e3,v2,3000,,,,,,,,
14_books-demo-000093,14_books,14,7b09d7867803b4bb,v2,23100,,,,,,,,
14_books-demo-000094,14_books,14,0dbc07a12dd15887,v2,7000,,,,,,,,
14_books-demo-000095,14_books,14,6b23f3a2653b26aa,v2,16200,,,,,,,,
14_books-demo-000096,14_books,14,8532fca8ec4a649c,v2,13000,,,,,,,,
14_books-demo-000097,14_books,14,efa379274661eb90,v2,9000,,,,,,,,
14_books-demo-000098,14_books,14,f7502acce0dc68c2,v2,160000,,,,,,,,
14_books-demo-000099,14_books,14,cec09f4ca5cb7cb0,v2,13000,,,,,,,,
14_books-demo-000100,14_books,14,f6324cf7629becc9,v2,10000,,,,,,,,
14_books-demo-000101,14_books,14,6306dc70ec9020dd,v2,77280,,,,,,,,
14_books-demo-000102,14_books,14,0430a70851107767,v2,92660,,,,,,,,
14_books-demo-000103,14_books,14,0d454d858639352f,v2,15000,,,,,,,,
14_books-demo-000104,14_books,14,0430a70851107767,v2,97990,,,,,,,,
14_books-demo-000105,14_books,14,e934230818e5187a,v2,27000,,,,,,,,
14_books-demo-000106,14_books,14,636ec353946ea0bb,v2,17000,,,,,,,,
14_books-demo-000107,14_books,14,9f43b937245fc243,v2,7000,,,,,,,,
14_books-demo-000108,14_books,14,866265abf965c48c,v2,63000,,,,,,,,
14_books-demo-000109,14_books,14,6914c0999b108a75,v2,16000,,,,,,,,
14_books-demo-000110,14_books,14,0dbc07a12dd15887,v2,7000,,,,,,,,
14_books-demo-000111,14_books,14,346273c3a40287df,v2,63000,,,,,,,,
14_books-demo-000112,14_books,14,703460d625c6c2c9,v2,12000,,,,,,,,
14_books-demo-000113,14_books,14,d5f90dcc8b3f9187,v2,80000,,,,,,,,
14_books-demo-000114,14_books,14,97a9ace57d6e03a0,v2,5000,,,,,,,,
14_books-demo-000115,14_books,14,f7502acce0dc68c2,v2,160000,,,,,,,,
14_books-demo-000116,14_books,14,0dbc07a12dd15887,v2,7000,,,,,,,,
14_books-demo-000117,14_books,14,18272ce68456797e,v2,12000,,,,,,,,
14_books-demo-000118,14_books,14,770646261b3277a4,v2,14000,,,,,,,,
14_books-demo-000119,14_books,14,ba2405b5037f6341,v2,20000,,,,,,,,
14_books-demo-000120,14_books,14,e30c9387eef8f066,v2,42000,,,,,,,,
14_books-demo-000121,14_books,14,0430a70851107767,v2,49090,,,,,,,,
14_books-demo-000122,14_books,14,9bcd4353864e0bcb,v2,20000,,,,,,,,
14_books-demo-000123,14_books,14,fa5093198fdc93e3,v2,3000,,,,,,,,
14_books-demo-000124,14_books,14,eb666161e0e46d03,v2,15000,,,,,,,,
14_books-demo-000125,14_books,14,cec09f4ca5cb7cb0,v2,13000,,,,,,,,
14_books-demo-000126,14_books,14,0430a70851107767,v2,46613,,,,,,,,
14_books-demo-000127,14_books,14,0430a70851107767,v2,139695,,,,,,,,
14_books-demo-000128,14_books,14,3231944eb3ada13a,v2,7500,,,,,,,,
14_books-demo-000129,14_books,14,786a5bdfa6f4bc10,v2,160000,,,,,,,,
14_books-demo-000130,14_books,14,067dd75440f0ce32,v2,12000,,,,,,,,
14_books-demo-000131,14_books,14,2501cbd41616bc33,v2,12000,,,,,,,,
14_books-demo-000132,14_books,14,88a9393149a0da0a,v2,11000,,,,,,,,
14_books-demo-000133,14_books,14,6306dc70ec9020dd,v2,130000,,,,,,,,
14_books-demo-000134,14_books,14,af944b1a92866adf,v2,15000,,,,,,,,
14_books-demo-000135,14_books,14,a94cdd377d03a158,v2,90000,,,,,,,,
14_books-demo-000136,14_books,14,97a9ace57d6e03a0,v2,5001,,,,,,,,
14_books-demo-000137,14_books,14,0430a70851107767,v2,145591,,,,,,,,
14_books-demo-000138,14_books,14,6306dc70ec9020dd,v2,99836,,,,,,,,
14_books-demo-000139,14_books,14,2501cbd41616bc33,v2,12000,,,,,,,,
14_books-demo-000140,14_books,14,0430a70851107767,v2,57994,,,,,,,,
14_books-demo-000141,14_books,14,0430a70851107767,v2,67303,,,,,,,,
14_books-demo-000142,14_books,14,09e9921593345745,v2,3290,,,,,,,,
14_books-demo-000143,14_books,14,0430a70851107767,v2,147946,,,,,,,,
14_books-demo-000144,14_books,14,ff4f0c7e9ea7f636,v2,30000,,,,,,,,
14_books-demo-000145,14_books,14,3e46c825298f0189,v2,6000,,,,,,,,
14_books-demo-000146,14_books,14,0430a70851107767,v2,121039,,,,,,,,
14_books-demo-000147,14_books,14,cec09f4ca5cb7cb0,v2,13000,,,,,,,,
14_books-demo-000148,14_books,14,f3e31988ba846566,v2,23000,,,,,,,,
14_books-demo-000149,14_books,14,0430a70851107767,v2,134162,,,,,,,,
14_books-demo-000150,14_books,14,3d30d3c7aad97619,v2,58000,,,,,,,,
14_books-demo-000151,14_books,14,6914c0999b108a75,v2,16000,,,,,,,,
14_books-demo-000152,14_books,14,eb666161e0e46d03,v2,15000,,,,,,,,
14_books-demo-000153,14_books,14,6306dc70ec9020dd,v2,100795,,,,,,,,
14_books-demo-000154,14_books,14,0f1805b152418079,v2,17000,,,,,,,,
14_books-demo-000155,14_books,14,786a5bdfa6f4bc10,v2,160000,,,,,,,,
14_books-demo-000156,14_books,14,778462686610199d,v2,12800,,,,,,,,
14_books-demo-000157,14_books,14,3231944eb3ada13a,v2,7500,,,,,,,,
14_books-demo-000158,14_books,14,0430a70851107767,v2,122121,,,,,,,,
14_books-demo-000159,14_books,14,bc0016f28aceca72,v2,35000,,,,,,,,
14_books-demo-000160,14_books,14,2501cbd41616bc33,v2,14097,,,,,,,,
14_books-demo-000161,14_books,14,55b8bb7fa5ea5d38,v2,13000,,,,,,,,
14_books-demo-000162,14_books,14,004ca082542319c6,v2,10000,,,,,,,,
14_books-demo-000163,14_books,14,a2f634382f241823,v2,12000,,,,,,,,
14_books-demo-000164,14_books,14,18272ce68456797e,v2,12000,,,,,,,,
14_books-demo-000165,14_books,14,4badbf154f32912d,v2,12000,,,,,,,,
14_books-demo-000166,14_books,14,3d30d3c7aad97619,v2,58000,,,,,,,,
14_books-demo-000167,14_books,14,7834f6a4c9ffe180,v2,330000,,,,,,,,
14_books-demo-000168,14_books,14,404ea591d2bd4d4b,v2,23000,,,,,,,,
14_books-demo-000169,14_books,14,0430a70851107767,v2,52706,,,,,,,,
14_books-demo-000170,14_books,14,9bcd4353864e0bcb,v2,20000,,,,,,,,
14_books-demo-000171,14_books,14,0430a70851107767,v2,150993,,,,,,,,
14_books-demo-000172,14_books,14,6306dc70ec9020dd,v2,119405,,,,,,,,
14_books-demo-000173,14_books,14,6306dc70ec9020dd,v2,74669,,,,,,,,
14_books-demo-000174,14_books,14,c2d8be7045b8dbee,v2,11000,,,,,,,,
14_books-demo-000175,14_books,14,1dd07ddc0e3902bd,v2,15677,,,,,,,,
14_books-demo-000176,14_books,14,faa375fd9043c115,v2,12000,,,,,,,,
14_books-demo-000177,14_books,14,d482a66ae73a9fc9,v2,35000,,,,,,,,
14_books-demo-000178,14_books,14,1dd07ddc0e3902bd,v2,9433,,,,,,,,
14_books-demo-000179,14_books,14,0430a70851107767,v2,45321,,,,,,,,
14_books-demo-000180,14_books,14,0430a70851107767,v2,122269,,,,,,,,
14_books-demo-000181,14_books,14,0430a70851107767,v2,150569,,,,,,,,
14_books-demo-000182,14_books,14,786a5bdfa6f4bc10,v2,160000,,,,,,,,
14_books-demo-000183,14_books,14,9f43b937245fc243,v2,7000,,,,,,,,
14_books-demo-000184,14_books,14,251183e01f84cc9d,v2,4000,,,,,,,,
14_books-demo-000185,14_books,14,bc0016f28aceca72,v2,35000,,,,,,,,
14_books-demo-000186,14_books,14,843799fa0b0ffd9d,v2,8000,,,,,,,,
14_books-demo-000187,14_books,14,db647b01822424e1,v2,15000,,,,,,,,
14_books-demo-000188,14_books,14,09e9921593345745,v2,3290,,,,,,,,
14_books-demo-000189,14_books,14,af5f097480712ca9,v2,9500,,,,,,,,
14_books-demo-000190,14_books,14,703460d625c6c2c9,v2,12000,,,,,,,,
14_books-demo-000191,14_books,14,9f43b937245fc243,v2,7000,,,,,,,,
14_books-demo-000192,14_books,14,a811035b212a6b83,v2,18000,,,,,,,,
14_books-demo-000193,14_books,14,089874fbede2068d,v2,8500,,,,,,,,
14_books-demo-000194,14_books,14,90380e8ede8db68c,v2,30000,,,,,,,,
14_books-demo-000195,14_books,14,e6fe3f0d759ef432,v2,65000,,,,,,,,
14_books-demo-000196,14_books,14,efa379274661eb90,v2,9000,,,,,,,,
14_books-demo-000197,14_books,14,d15f5f3286c1ddf7,v2,14000,,,,,,,,
14_books-demo-000198,14_books,14,11e095ed54239617,v2,24000,,,,,,,,
14_books-demo-000199,14_books,14,68d6c5461492eb5b,v2,24000,,,,,,,,
14_books-demo-000200,14_books,14,6306dc70ec9020dd,v2,67575,,,,,,,,
14_books-demo-000201,14_books,14,1dd07ddc0e3902bd,v2,5498,,,,,,,,
14_books-demo-000202,14_books,14,d482a66ae73a9fc9,v2,35000,,,,,,,,
14_books-demo-000203,14_books,14,1dd07ddc0e3902bd,v2,5000,,,,,,,,
14_books-demo-000204,14_books,14,ff4f0c7e9ea7f636,v2,30000,,,,,,,,
14_books-demo-000205,14_books,14,c422f44d10f6aec5,v2,12000,,,,,,,,
14_books-demo-000206,14_books,14,c422f44d10f6aec5,v2,12000,,,,,,,,
14_books-demo-000207,14_books,14,6306dc70ec9020dd,v2,130000,,,,,,,,
14_books-demo-000208,14_books,14,1d242fa48f0cb1a4,v2,53000,,,,,,,,
14_books-demo-000209,14_books,14,1dd07ddc0e3902bd,v2,14186,,,,,,,,
14_books-demo-000210,14_books,14,6306dc70ec9020dd,v2,130000,,,,,,,,
14_books-demo-000211,14_books,14,18272ce68456797e,v2,12000,,,,,,,,
14_books-demo-000212,14_books,14,6b23f3a2653b26aa,v2,7546,,,,,,,,
14_books-demo-000213,14_books,14,96186573a7f6e06f,v2,68000,,,,,,,,
14_books-demo-000214,14_books,14,3e46c825298f0189,v2,6000,,,,,,,,
14_books-demo-000215,14_books,14,0f1805b152418079,v2,12500,,,,,,,,
14_books-demo-000216,14_books,14,88a9393149a0da0a,v2,11000,,,,,,,,
14_books-demo-000217,14_books,14,3231944eb3ada13a,v2,7500,,,,,,,,
14_books-demo-000218,14_books,14,29d179c225a50f65,v2,13000,,,,,,,,
14_books-demo-000219,14_books,14,f3f253185d7faeac,v2,8700,,,,,,,,
14_books-demo-000220,14_books,14,404ea591d2bd4d4b,v2,23000,,,,,,,,
14_books-demo-000221,14_books,14,0f1805b152418079,v2,12500,,,,,,,,
14_books-demo-000222,14_books,14,d679fce1800dac25,v2,6000,,,,,,,,
14_books-demo-000223,14_books,14,6b23f3a2653b26aa,v2,7000,,,,,,,,
14_books-demo-000224,14_books,14,089874fbede2068d,v2,8500,,,,,,,,
14_books-demo-000225,14_books,14,3231944eb3ada13a,v2,7500,,,,,,,,
14_books-demo-000226,14_books,14,bc0016f28aceca72,v2,35000,,,,,,,,
14_books-demo-000227,14_books,14,0430a70851107767,v2,135938,,,,,,,,
14_books-demo-000228,14_books,14,96186573a7f6e06f,v2,68000,,,,,,,,
14_books-demo-000229,14_books,14,0f1805b152418079,v2,17000,,,,,,,,
14_books-demo-000230,14_books,14,0f1805b152418079,v2,17000,,,,,,,,
14_books-demo-000231,14_books,14,88a9393149a0da0a,v2,11000,,,,,,,,
14_books-demo-000232,14_books,14,98d3a74a5524a30d,v2,35690,,,,,,,,
14_books-demo-000233,14_books,14,d5f90dcc8b3f9187,v2,80000,,,,,,,,
14_books-demo-000234,14_books,14,0430a70851107767,v2,18644,,,,,,,,
14_books-demo-000235,14_books,14,4badbf154f32912d,v2,12000,,,,,,,,
14_books-demo-000236,14_books,14,6b23f3a2653b26aa,v2,7051,,,,,,,,
14_books-demo-000237,14_books,14,9f43b937245fc243,v2,7000,,,,,,,,
14_books-demo-000238,14_books,14,af944b1a92866adf,v2,15000,,,,,,,,
14_books-demo-000239,14_books,14,6306dc70ec9020dd,v2,130000,,,,,,,,
14_books-demo-000240,14_books,14,778462686610199d,v2,12800,,,,,,,,
14_books-demo-000241,14_books,14,0dbc07a12dd15887,v2,7000,,,,,,,,
14_books-demo-000242,14_books,14,0430a70851107767,v2,19032,,,,,,,,
14_books-demo-000243,14_books,14,af944b1a92866adf,v2,15000,,,,,,,,
14_books-demo-000244,14_books,14,18272ce68456797e,v2,12000,,,,,,,,
14_books-demo-000245,14_books,14,6306dc70ec9020dd,v2,52573,,,,,,,,
14_books-demo-000246,14_books,14,6306dc70ec9020dd,v2,130000,,,,,,,,
14_books-demo-000247,14_books,14,a94cdd377d03a158,v2,90000,,,,,,,,
14_books-demo-000248,14_books,14,8532fca8ec4a649c,v2,13000,,,,,,,,
14_books-demo-000249,14_books,14,24715220770399e5,v2,3000,,,,,,,,
14_books-demo-000250,14_books,14,4e9f99d2d84725b1,v2,20000,,,,,,,,
14_books-demo-000251,14_books,14,1dd07ddc0e3902bd,v2,10078,,,,,,,,
14_books-demo-000252,14_books,14,97a9ace57d6e03a0,v2,5000,,,,,,,,
14_books-demo-000253,14_books,14,6b23f3a2653b26aa,v2,7586,,,,,,,,
14_books-demo-000254,14_books,14,0430a70851107767,v2,111579,,,,,,,,
14_books-demo-000255,14_books,14,98d3a74a5524a30d,v2,40000,,,,,,,,
14_books-demo-000256,14_books,14,251183e01f84cc9d,v2,4000,,,,,,,,
14_books-demo-000257,14_books,14,6306dc70ec9020dd,v2,130000,,,,,,,,
14_books-demo-000258,14_books,14,b2617cb5bd86622d,v2,10000,,,,,,,,
14_books-demo-000259,14_books,14,0430a70851107767,v2,136675,,,,,,,,
14_books-demo-000260,14_books,14,843799fa0b0ffd9d,v2,8000,,,,,,,,
14_books-demo-000261,14_books,14,6b23f3a2653b26aa,v2,7000,,,,,,,,
14_books-demo-000262,14_books,14,089874fbede2068d,v2,8500,,,,,,,,
14_books-demo-000263,14_books,14,0dbc07a12dd15887,v2,7000,,,,,,,,
14_books-demo-000264,14_books,14,9bcd4353864e0bcb,v2,20000,,,,,,,,
14_books-demo-000265,14_books,14,68d6c5461492eb5b,v2,24000,,,,,,,,
14_books-demo-000266,14_books,14,089874fbede2068d,v2,8500,,,,,,,,
14_books-demo-000267,14_books,14,90380e8ede8db68c,v2,30000,,,,,,,,
14_books-demo-000268,14_books,14,4badbf154f32912d,v2,12000,,,,,,,,
14_books-demo-000269,14_books,14,0430a70851107767,v2,148117,,,,,,,,
14_books-demo-000270,14_books,14,4689da208bbaa0d8,v2,50000,,,,,,,,
14_books-demo-000271,14_books,14,d5f90dcc8b3f9187,v2,80000,,,,,,,,
14_books-demo-000272,14_books,14,e934230818e5187a,v2,27000,,,,,,,,
14_books-demo-000273,14_books,14,866265abf965c48c,v2,63000,,,,,,,,
14_books-demo-000274,14_books,14,902b60717abff9ab,v2,10000,,,,,,,,
14_books-demo-000275,14_books,14,5f5acf8f030de0d2,v2,12000,,,,,,,,
14_books-demo-000276,14_books,14,af5f097480712ca9,v2,9500,,,,,,,,
14_books-demo-000277,14_books,14,efa379274661eb90,v2,9000,,,,,,,,
14_books-demo-000278,14_books,14,68d6c5461492eb5b,v2,24000,,,,,,,,
14_books-demo-000279,14_books,14,68d6c5461492eb5b,v2,24000,,,,,,,,
14_books-demo-000280,14_books,14,f7502acce0dc68c2,v2,160000,,,,,,,,
14_books-demo-000281,14_books,14,88a9393149a0da0a,v2,11000,,,,,,,,
14_books-demo-000282,14_books,14,786a5bdfa6f4bc10,v2,160000,,,,,,,,
14_books-demo-000283,14_books,14,742745782b311d27,v2,4000,,,,,,,,
14_books-demo-000284,14_books,14,6de1e959aa505bae,v2,25000,,,,,,,,
14_books-demo-000285,14_books,14,efa379274661eb90,v2,9000,,,,,,,,
14_books-demo-000286,14_books,14,37b8f3d0387aeeee,v2,13000,,,,,,,,
14_books-demo-000287,14_books,14,6b23f3a2653b26aa,v2,7000,,,,,,,,
14_books-demo-000288,14_books,14,404ea591d2bd4d4b,v2,100000,,,,,,,,
14_books-demo-000289,14_books,14,bc0016f28aceca72,v2,35000,,,,,,,,
14_books-demo-000290,14_books,14,6b23f3a2653b26aa,v2,7000,,,,,,,,
14_books-demo-000291,14_books,14,4e103071e9393d27,v2,35000,,,,,,,,
14_books-demo-000292,14_books,14,1dd07ddc0e3902bd,v2,5000,,,,,,,,
14_books-demo-000293,14_books,14,778462686610199d,v2,12800,,,,,,,,
14_books-demo-000294,14_books,14,1ea7399b701c0693,v2,180000,,,,,,,,
14_books-demo-000295,14_books,14,1dd07ddc0e3902bd,v2,13262,,,,,,,,
14_books-demo-000296,14_books,14,4689da208bbaa0d8,v2,50000,,,,,,,,
14_books-demo-000297,14_books,14,6b23f3a2653b26aa,v2,8644,,,,,,,,
14_books-demo-000298,14_books,14,c2d8be7045b8dbee,v2,11000,,,,,,,,
14_books-demo-000299,14_books,14,0dbc07a12dd15887,v2,7000,,,,,,,,
14_books-demo-000300,14_books,14,dfaaaaffd934c4ad,v2,30000,,,,,,,,
14_books-demo-000301,14_books,14,d679fce1800dac25,v2,6000,,,,,,,,
14_books-demo-000302,14_books,14,0dbc07a12dd15887,v2,28000,,,,,,,,
14_books-demo-000303,14_books,14,48a24bd539968f56,v2,5000,,,,,,,,
14_books-demo-000304,14_books,14,ff4f0c7e9ea7f636,v2,30000,,,,,,,,
14_books-demo-000305,14_books,14,1d242fa48f0cb1a4,v2,53000,,,,,,,,
14_books-demo-000306,14_books,14,3231944eb3ada13a,v2,7500,,,,,,,,
14_books-demo-000307,14_books,14,88a9393149a0da0a,v2,11000,,,,,,,,
14_books-demo-000308,14_books,14,eb666161e0e46d03,v2,150000,,,,,,,,
14_books-demo-000309,14_books,14,a2f8326f6d0c44db,v2,5000,,,,,,,,
14_books-demo-000310,14_books,14,1dd07ddc0e3902bd,v2,15072,,,,,,,,
14_books-demo-000311,14_books,14,6306dc70ec9020dd,v2,130000,,,,,,,,
14_books-demo-000312,14_books,14,af4dc1f614c3e211,v2,12000,,,,,,,,
14_books-demo-000313,14_books,14,0f1805b152418079,v2,17000,,,,,,,,
14_books-demo-000314,14_books,14,d15f5f3286c1ddf7,v2,14000,,,,,,,,
14_books-demo-000315,14_books,14,e90015a27729669c,v2,15000,,,,,,,,
14_books-demo-000316,14_books,14,786a5bdfa6f4bc10,v2,160000,,,,,,,,
14_books-demo-000317,14_books,14,7834f6a4c9ffe180,v2,330000,,,,,,,,
14_books-demo-000318,14_books,14,2501cbd41616bc33,v2,21929,,,,,,,,
14_books-demo-000319,14_books,14,a811035b212a6b83,v2,18000,,,,,,,,
14_books-demo-000320,14_books,14,a811035b212a6b83,v2,18000,,,,,,,,
14_books-demo-000321,14_books,14,1dd07ddc0e3902bd,v2,5000,,,,,,,,
14_books-demo-000322,14_books,14,efa379274661eb90,v2,9000,,,,,,,,
14_books-demo-000323,14_books,14,b2617cb5bd86622d,v2,10000,,,,,,,,
14_books-demo-000324,14_books,14,90380e8ede8db68c,v2,30000,,,,,,,,
14_books-demo-000325,14_books,14,1dd07ddc0e3902bd,v2,6375,,,,,,,,
14_books-demo-000326,14_books,14,db647b01822424e1,v2,15000,,,,,,,,
14_books-demo-000327,14_books,14,1dd07ddc0e3902bd,v2,16600,,,,,,,,
14_books-demo-000328,14_books,14,f7502acce0dc68c2,v2,160000,,,,,,,,
14_books-demo-000329,14_books,14,48a24bd539968f56,v2,5000,,,,,,,,
14_books-demo-000330,14_books,14,f3e31988ba846566,v2,5000,,,,,,,,
14_books-demo-000331,14_books,14,6b23f3a2653b26aa,v2,19736,,,,,,,,
14_books-demo-000332,14_books,14,f3bac24ab73fe3c0,v2,22000,,,,,,,,
14_books-demo-000333,14_books,14,6b23f3a2653b26aa,v2,8745,,,,,,,,
14_books-demo-000334,14_books,14,c1dfa0f5e440eb82,v2,33000,,,,,,,,
14_books-demo-000335,14_books,14,6b23f3a2653b26aa,v2,11094,,,,,,,,
