item_id,category_name,category_code,spec_key_hash,hash_version,used_price,species,main_item_type,brand,product_name,size_label,material_main,color_main,dimensions_cm
12_pet_supplies-demo-000147,12_pet_supplies,12,2728b79b54145d2c,v2,28186,,,Sporty & Rich,,,,,
12_pet_supplies-demo-000148,12_pet_supplies,12,cb4fe6a77fa2d54f,v2,45000,,,펫랑,,,,,
12_pet_supplies-demo-000149,12_pet_supplies,12,2ee6e8543ff3dec6,v2,180000,,,큐베리,,,,,
12_pet_supplies-demo-000150,12_pet_supplies,12,316c62696aa940b2,v2,20000,,,스트롤,,,,,
12_pet_supplies-demo-000151,12_pet_supplies,12,2728b79b54145d2c,v2,24302,,,러프웨어,,,,,
12_pet_supplies-demo-000152,12_pet_supplies,12,d5f809c121922dc1,v2,960000,,,아이캣유,,,,,
12_pet_supplies-demo-000153,12_pet_supplies,12,1f5fbee3d61ab16f,v2,216414,,,그린웨일,,,,,
12_pet_supplies-demo-000154,12_pet_supplies,12,669da6c77299478c,v2,30000,,,KONG,,,,,
12_pet_supplies-demo-000155,12_pet_supplies,12,96d8b2758e6d5b59,v2,200000,,,FOR PETS ONLY,,,,,
12_pet_supplies-demo-000156,12_pet_supplies,12,77a2139f92a65e02,v2,351552,,,일룸,,,,,
12_pet_supplies-demo-000157,12_pet_supplies,12,70f5e9761464c327,v2,70000,,,크레용펫,,,,,
12_pet_supplies-demo-000158,12_pet_supplies,12,ee7610abeceb1540,v2,35000,,,고아웃클럽,,,,,
12_pet_supplies-demo-000159,12_pet_supplies,12,9c1258145fa5064b,v2,160000,,,바버,,,,,
12_pet_supplies-demo-000160,12_pet_supplies,12,ad115f3289efbe4d,v2,400000,,,파이피,,,,,
12_pet_supplies-demo-000161,12_pet_supplies,12,2728b79b54145d2c,v2,28042,,,러프웨어,,,,,
12_pet_supplies-demo-000162,12_pet_supplies,12,528dad5b5b55044a,v2,35000,,,몰소,,,,,
12_pet_supplies-demo-000163,12_pet_supplies,12,8f16f8a7ce2ca0e6,v2,5000,,,페페통,,,,,
12_pet_supplies-demo-000164,12_pet_supplies,12,ee7610abeceb1540,v2,35000,,,고프,,,,,
12_pet_supplies-demo-000165,12_pet_supplies,12,55251e91ce82e0f2,v2,38000,,,위시캣,,,,,
12_pet_supplies-demo-000166,12_pet_supplies,12,e4d0444aeb274465,v2,88000,,,CATRY,,,,,
12_pet_supplies-demo-000167,12_pet_supplies,12,98a0dbba59f626ed,v2,80000,,,개과천선 어몽드,,,,,
12_pet_supplies-demo-000168,12_pet_supplies,12,77a2139f92a65e02,v2,265310,,,일룸,,,,,
12_pet_supplies-demo-000169,12_pet_supplies,12,438bf49c4b9fd607,v2,50000,,,hay,,,,,
12_pet_supplies-demo-000170,12_pet_supplies,12,e05c63ad485c8b16,v2,300000,,,마스코티안,,,,,
12_pet_supplies-demo-000171,12_pet_supplies,12,91382fd0e4bad0ad,v2,5000,,,캐스키드슨,,,,,
12_pet_supplies-demo-000172,12_pet_supplies,12,c75626c44b1c51c0,v2,15000,,,펫502,,,,,
12_pet_supplies-demo-000173,12_pet_supplies,12,4be26ed1c9188f77,v2,40000,,,테일하이,,,,,
12_pet_supplies-demo-000174,12_pet_supplies,12,177df9b3ecdd3dcf,v2,90000,,,스포티앤리치,,,,,
12_pet_supplies-demo-000175,12_pet_supplies,12,9a513cd194a7e695,v2,30000,,,윌더독,,,,,
12_pet_supplies-demo-000176,12_pet_supplies,12,147480e27dcc1e9b,v2,8000,,,트루러브,,,,,
12_pet_supplies-demo-000177,12_pet_supplies,12,4be26ed1c9188f77,v2,40000,,,테일하이,,,,,
12_pet_supplies-demo-000178,12_pet_supplies,12,32ef7300ccd0449f,v2,14000,,,지독,,,,,
12_pet_supplies-demo-000179,12_pet_supplies,12,8f16f8a7ce2ca0e6,v2,5000,,,페페통,,,,,
12_pet_supplies-demo-000180,12_pet_supplies,12,1c01512c0f4100f7,v2,450000,,,가리모쿠,,,,,
12_pet_supplies-demo-000181,12_pet_supplies,12,2728b79b54145d2c,v2,27787,,,러프웨어,,,,,
12_pet_supplies-demo-000182,12_pet_supplies,12,ad115f3289efbe4d,v2,400000,,,파이피,,,,,
12_pet_supplies-demo-000183,12_pet_supplies,12,8f16f8a7ce2ca0e6,v2,5000,,,페페통,,,,,
12_pet_supplies-demo-000184,12_pet_supplies,12,2728b79b54145d2c,v2,27241,,,러프웨어,,,,,
12_pet_supplies-demo-000185,12_pet_supplies,12,e4d0444aeb274465,v2,88000,,,CATRY,,,,,
12_pet_supplies-demo-000186,12_pet_supplies,12,127d2891b8c6389e,v2,700000,,,플레이캣,,,,,
12_pet_supplies-demo-000187,12_pet_supplies,12,2b3aa49fa5719ecf,v2,21000,,,호지,,,,,
12_pet_supplies-demo-000188,12_pet_supplies,12,91382fd0e4bad0ad,v2,5000,,,캐스키드슨,,,,,
12_pet_supplies-demo-000189,12_pet_supplies,12,66fc5148df4d7a18,v2,250000,,,프라다,,,,,
12_pet_supplies-demo-000190,12_pet_supplies,12,9c1258145fa5064b,v2,160000,,,바버,,,,,
12_pet_supplies-demo-000191,12_pet_supplies,12,2ee6e8543ff3dec6,v2,180000,,,큐베리,,,,,
12_pet_supplies-demo-000192,12_pet_supplies,12,a7964d5ee9ebcdc7,v2,300001,,,지독,,,,,
12_pet_supplies-demo-000193,12_pet_supplies,12,55251e91ce82e0f2,v2,38000,,,위시캣,,,,,
12_pet_supplies-demo-000194,12_pet_supplies,12,177df9b3ecdd3dcf,v2,90000,,,스포티앤리치,,,,,
12_pet_supplies-demo-000195,12_pet_supplies,12,147480e27dcc1e9b,v2,8000,,,트루러브,,,,,
12_pet_supplies-demo-000196,12_pet_supplies,12,3587d2ab7924c8ed,v2,300000,,,가또블랑코,,,,,
12_pet_supplies-demo-000197,12_pet_supplies,12,77a2139f92a65e02,v2,341512,,,포펫츠온리,,,,,
12_pet_supplies-demo-000198,12_pet_supplies,12,77a2139f92a65e02,v2,302255,,,일룸,,,,,
12_pet_supplies-demo-000199,12_pet_supplies,12,1808e245f48a8d2b,v2,28000,,,Ruffwear,,,,,
12_pet_supplies-demo-000200,12_pet_supplies,12,24545d2815967336,v2,7000,,,멍템,,,,,
12_pet_supplies-demo-000201,12_pet_supplies,12,2de9e0fe04ce7c90,v2,30000,,,일로,,,,,
12_pet_supplies-demo-000202,12_pet_supplies,12,b04a468297ab5059,v2,50000,,,마르디메크르디,,,,,
12_pet_supplies-demo-000203,12_pet_supplies,12,cb4fe6a77fa2d54f,v2,45000,,,키튼박스,,,,,
12_pet_supplies-demo-000204,12_pet_supplies,12,2728b79b54145d2c,v2,27400,,,러프웨어,,,,,
12_pet_supplies-demo-000205,12_pet_supplies,12,77a2139f92a65e02,v2,388236,,,칸독,,,,,
12_pet_supplies-demo-000206,12_pet_supplies,12,a7964d5ee9ebcdc7,v2,300000,,,와우캣,,,,,
12_pet_supplies-demo-000207,12_pet_supplies,12,24545d2815967336,v2,7000,,,멍템,,,,,
12_pet_supplies-demo-000208,12_pet_supplies,12,9dc64cc49e30364f,v2,200000,,,BPF,,,,,
12_pet_supplies-demo-000209,12_pet_supplies,12,cba0b073d7e1dec6,v2,50000,,,위드어스,,,,,
12_pet_supplies-demo-000210,12_pet_supplies,12,d5f809c121922dc1,v2,580000,,,아이캣유,,,,,
12_pet_supplies-demo-000211,12_pet_supplies,12,77a2139f92a65e02,v2,363780,,,일룸,,,,,
12_pet_supplies-demo-000212,12_pet_supplies,12,d79dfdc6440fa2f3,v2,12345,,,포펫츠온리,,,,,
12_pet_supplies-demo-000213,12_pet_supplies,12,429813e1a30bc9c5,v2,17000,,,분독,,,,,
12_pet_supplies-demo-000214,12_pet_supplies,12,2728b79b54145d2c,v2,25283,,,러프웨어,,,,,
12_pet_supplies-demo-000215,12_pet_supplies,12,c11ad2e65211e33f,v2,30000,,,바잇미,,,,,
12_pet_supplies-demo-000216,12_pet_supplies,12,2aeb1c2f408c5014,v2,40000,,,아카디아 트레일,,,,,
12_pet_supplies-demo-000217,12_pet_supplies,12,429813e1a30bc9c5,v2,18000,,,분독,,,,,
12_pet_supplies-demo-000218,12_pet_supplies,12,55251e91ce82e0f2,v2,38000,,,위시캣,,,,,
12_pet_supplies-demo-000219,12_pet_supplies,12,9be487745fecefc3,v2,8000,,,보들랑,,,,,
12_pet_supplies-demo-000220,12_pet_supplies,12,77a2139f92a65e02,v2,367826,,,일룸,,,,,
12_pet_supplies-demo-000221,12_pet_supplies,12,f6f7c3e20fda4458,v2,90000,,,Sporty & Rich,,,,,
12_pet_supplies-demo-000222,12_pet_supplies,12,d5f809c121922dc1,v2,580000,,,아이캣유,,,,,
12_pet_supplies-demo-000223,12_pet_supplies,12,dd9e1c0d9bd228ee,v2,4444,,,윈팩토리,,,,,
12_pet_supplies-demo-000224,12_pet_supplies,12,e1816f73574b127e,v2,20000,,,Monello,,,,,
12_pet_supplies-demo-000225,12_pet_supplies,12,1f5fbee3d61ab16f,v2,226216,,,그린웨일,,,,,
12_pet_supplies-demo-000226,12_pet_supplies,12,a7964d5ee9ebcdc7,v2,300000,,,와우캣,,,,,
12_pet_supplies-demo-000227,12_pet_supplies,12,438bf49c4b9fd607,v2,27000,,,hay,,,,,
12_pet_supplies-demo-000228,12_pet_supplies,12,ba6638343d2fce95,v2,40000,,,칸독,,,,,
12_pet_supplies-demo-000229,12_pet_supplies,12,cba0b073d7e1dec6,v2,50000,,,위드어스,,,,,
12_pet_supplies-demo-000230,12_pet_supplies,12,77a2139f92a65e02,v2,268437,,,일룸,,,,,
12_pet_supplies-demo-000231,12_pet_supplies,12,177df9b3ecdd3dcf,v2,90000,,,스포티앤리치,,,,,
12_pet_supplies-demo-000232,12_pet_supplies,12,2de9e0fe04ce7c90,v2,15000,,,일로,,,,,
12_pet_supplies-demo-000233,12_pet_supplies,12,501de275b2453b4b,v2,8000,,,몰소,,,,,
12_pet_supplies-demo-000234,12_pet_supplies,12,7415cce91599d63a,v2,80000,,,디어캣,,,,,
12_pet_supplies-demo-000235,12_pet_supplies,12,32ef7300ccd0449f,v2,14000,,,지독,,,,,
12_pet_supplies-demo-000236,12_pet_supplies,12,2de9e0fe04ce7c90,v2,15000,,,일로,,,,,
12_pet_supplies-demo-000237,12_pet_supplies,12,d5f809c121922dc1,v2,960000,,,아이캣유,,,,,
12_pet_supplies-demo-000238,12_pet_supplies,12,4df87dd75d364f74,v2,200000,,,밀리옹,,,,,
12_pet_supplies-demo-000239,12_pet_supplies,12,2aeb1c2f408c5014,v2,40000,,,아카디아 트레일,,,,,
12_pet_supplies-demo-000240,12_pet_supplies,12,830f8091ef55223f,v2,100000,,,젠에보,,,,,
12_pet_supplies-demo-000241,12_pet_supplies,12,2de9e0fe04ce7c90,v2,15000,,,일로,,,,,
12_pet_supplies-demo-000242,12_pet_supplies,12,2728b79b54145d2c,v2,28233,,,일로,,,,,
12_pet_supplies-demo-000243,12_pet_supplies,12,429813e1a30bc9c5,v2,18000,,,분독,,,,,
12_pet_supplies-demo-000244,12_pet_supplies,12,7415cce91599d63a,v2,150000,,,디어캣,,,,,
