item_id,category_name,category_code,spec_key_hash,hash_version,used_price,item_type,sport_category,brand,model_name,gender_target,handedness,trade_type,location_area
09_sports_leisure-demo-000189,09_sports_leisure,09,16888b0e7fcf76e4,v2,1700000,,,자이언트,INPRES RMX CB FORGED,,,,
09_sports_leisure-demo-000190,09_sports_leisure,09,77f7d8c4b64db622,v2,60000,,,알톤,BW02,,,,
09_sports_leisure-demo-000191,09_sports_leisure,09,9e9683263e60bd03,v2,850000,,,비앙키,니로네7,,,,
09_sports_leisure-demo-000192,09_sports_leisure,09,6cdac14713f1f136,v2,790000,,,핑,XR 포지드,,,,
09_sports_leisure-demo-000193,09_sports_leisure,09,b5d0c0c3641d06d0,v2,110000,,,브리지스톤,XYBER,,,,
09_sports_leisure-demo-000194,09_sports_leisure,09,c60788dbeffeeed5,v2,620000,,,비앙키,R10,,,,
09_sports_leisure-demo-000195,09_sports_leisure,09,b4fee045faecfee4,v2,590000,,,타이틀리스트,E2000D,,,,
09_sports_leisure-demo-000196,09_sports_leisure,09,9783a760b3a6a838,v2,200000,,,데이비드,JPX 포지드,,,,
09_sports_leisure-demo-000197,09_sports_leisure,09,38790ba43769da2e,v2,108000,,,젝시오,MP600,,,,
09_sports_leisure-demo-000198,09_sports_leisure,09,6b866c16a2a0ef8f,v2,1300000,,,비앙키,스프린트,,,,
09_sports_leisure-demo-000199,09_sports_leisure,09,fade30f0e035d701,v2,1200000,,,자이언트,패스트로드 어드밴스 AR 1,,,,
09_sports_leisure-demo-000200,09_sports_leisure,09,96a25adb37402db9,v2,790000,,,다혼,뉴웨이브20,,,,
09_sports_leisure-demo-000201,09_sports_leisure,09,686f4e1e317fde8b,v2,270000,,,블랙캣,D50 MTB,,,,
09_sports_leisure-demo-000202,09_sports_leisure,09,4c5deb2faa560640,v2,245000,,,첼로,솔레이어 105,,,,
09_sports_leisure-demo-000203,09_sports_leisure,09,5bdbe8bc823762b4,v2,48000,,,로얄콜렉션,슈퍼 CV TRC,,,,
09_sports_leisure-demo-000204,09_sports_leisure,09,89147ea8ac2e8a99,v2,688043,,,미즈노,R대,,,,
09_sports_leisure-demo-000205,09_sports_leisure,09,9854e78186a6a02a,v2,4500000,,,벨로스타,U22,,,,
09_sports_leisure-demo-000206,09_sports_leisure,09,16888b0e7fcf76e4,v2,1700000,,,자이언트,리볼트 어드밴스 프로 1,,,,
09_sports_leisure-demo-000207,09_sports_leisure,09,9a9616f81ea4cca2,v2,53000,,,핑,TC-201,,,,
09_sports_leisure-demo-000208,09_sports_leisure,09,a961ff12c5db10de,v2,4200000,,,자이언트,프로펠 어드벤스 프로0 di2,,,,
09_sports_leisure-demo-000209,09_sports_leisure,09,6753400f81f23544,v2,550000,,,콘스탄틴,디스페랄,,,,
09_sports_leisure-demo-000210,09_sports_leisure,09,deb6d59be8f66f19,v2,68000,,,테일러메이드,XR 포지드,,,,
09_sports_leisure-demo-000211,09_sports_leisure,09,cd3713c9ddae3a6d,v2,2500000,,,SMD,V7,,,,
09_sports_leisure-demo-000212,09_sports_leisure,09,d10982cc68f491e6,v2,120000,,,마루망,CHILI,,,,
09_sports_leisure-demo-000213,09_sports_leisure,09,d6c825bdb356bbbe,v2,550000,,,자이언트,리볼트2,,,,
09_sports_leisure-demo-000214,09_sports_leisure,09,7292b51f846868f1,v2,830000,,,콘스탄틴,디스페랄 2024,,,,
09_sports_leisure-demo-000215,09_sports_leisure,09,7dc47bf16f3b5d2a,v2,600000,,,"테일러메이드, 타이틀, 카스코, rife",712,,,,
09_sports_leisure-demo-000216,09_sports_leisure,09,29e51dd16d670b29,v2,430000,,,삼천리,칼라스 70,,,,
09_sports_leisure-demo-000217,09_sports_leisure,09,6753400f81f23544,v2,550000,,,콘스탄틴,디스페랄,,,,
09_sports_leisure-demo-000218,09_sports_leisure,09,53bfb100455982fe,v2,690000,,,마루망,U22,,,,
09_sports_leisure-demo-000219,09_sports_leisure,09,e28c95436eebacd3,v2,80000,,,스텔스,리파인드 7,,,,
09_sports_leisure-demo-000220,09_sports_leisure,09,8bb1716b11027b5b,v2,800000,,,모토벨로,A10 프로,,,,
