item_id,category_name,category_code,spec_key_hash,hash_version,used_price,item_type,gender,size_tag,color_main,sleeve_length,brand,is_luxury,size_estimated_kr
06_mens_clothing-training-000052,06_mens_clothing,06,1944ff7d0b621fd1,v2,150000,,,,,,솔리드옴므,,
06_mens_clothing-training-000053,06_mens_clothing,06,0f05d8b86df524c1,v2,42759,,,,,,Lacoste,,
06_mens_clothing-training-000054,06_mens_clothing,06,169cf899b6b3aa19,v2,20611,,,,,,유니클로,,
06_mens_clothing-training-000055,06_mens_clothing,06,74b9c8c9cabcd800,v2,20000,,,,,,스와로브스키,,
06_mens_clothing-training-000056,06_mens_clothing,06,0f05d8b86df524c1,v2,40000,,,,,,Lacoste,,
06_mens_clothing-training-000057,06_mens_clothing,06,169cf899b6b3aa19,v2,17844,,,,,,유니클로,,
06_mens_clothing-training-000058,06_mens_clothing,06,e0611062121b4df0,v2,44086,,,,,,COS,,
06_mens_clothing-training-000059,06_mens_clothing,06,92400ce63237a0c1,v2,150000,,,,,,알레그리,,
06_mens_clothing-training-000060,06_mens_clothing,06,cee29ee91aa0b04d,v2,3000,,,,,,파나틱스,,
06_mens_clothing-training-000061,06_mens_clothing,06,727be84155556337,v2,890000,,,,,,루이비더,,
06_mens_clothing-training-000062,06_mens_clothing,06,74b9c8c9cabcd800,v2,20000,,,,,,스와로브스키,,
06_mens_clothing-training-000063,06_mens_clothing,06,c1d5964c741ff71d,v2,17000,,,,,,IMPERIAL,,
06_mens_clothing-training-000064,06_mens_clothing,06,f25f3a7bdab84dc2,v2,1500,,,,,,탑텐,,
06_mens_clothing-training-000065,06_mens_clothing,06,bee52c0bf89c5677,v2,68000,,,,,,헨리코튼,,
06_mens_clothing-training-000066,06_mens_clothing,06,e28cbe4e5693ca71,v2,30000,,,,,,세인트페인,,
06_mens_clothing-training-000067,06_mens_clothing,06,74b9c8c9cabcd800,v2,20000,,,,,,스와로브스키,,
06_mens_clothing-training-000068,06_mens_clothing,06,157ab8e8d4217b91,v2,49018,,,,,,빈폴,,
06_mens_clothing-training-000069,06_mens_clothing,06,e4b29ed53f6ee9cc,v2,45898,,,,,,라코스테,,
06_mens_clothing-training-000070,06_mens_clothing,06,d7e7311577ac3ac0,v2,73000,,,,,,TITLELIST,,
06_mens_clothing-training-000071,06_mens_clothing,06,8b4c4207cd5f3f5b,v2,28000,,,,,,LOUIS TCROWN,,
06_mens_clothing-training-000072,06_mens_clothing,06,cb933a12fd5037dd,v2,150000,,,,,,CARVEN,,
06_mens_clothing-training-000073,06_mens_clothing,06,bc00d61bfe13963d,v2,91256,,,,,,Polo Ralph Lauren,,
06_mens_clothing-training-000074,06_mens_clothing,06,0f05d8b86df524c1,v2,40000,,,,,,Lacoste,,
06_mens_clothing-training-000075,06_mens_clothing,06,157ab8e8d4217b91,v2,31412,,,,,,빈폴,,
06_mens_clothing-training-000076,06_mens_clothing,06,157ab8e8d4217b91,v2,29939,,,,,,빈폴,,
06_mens_clothing-training-000077,06_mens_clothing,06,9d9c7383371813ad,v2,10000,,,,,,프랑코 페라로,,
06_mens_clothing-training-000078,06_mens_clothing,06,0f05d8b86df524c1,v2,40000,,,,,,Lacoste,,
06_mens_clothing-training-000079,06_mens_clothing,06,e28cbe4e5693ca71,v2,30000,,,,,,세인트페인,,
06_mens_clothing-training-000080,06_mens_clothing,06,169cf899b6b3aa19,v2,24781,,,,,,유니클로,,
06_mens_clothing-training-000081,06_mens_clothing,06,21649774cfd6c1be,v2,30000,,,,,,MR GREY,,
06_mens_clothing-training-000082,06_mens_clothing,06,1e1d61d0cd765876,v2,19164,,,,,,자라,,
06_mens_clothing-training-000083,06_mens_clothing,06,0f05d8b86df524c1,v2,40000,,,,,,Lacoste,,
06_mens_clothing-training-000084,06_mens_clothing,06,b78f3022ede410ff,v2,1980000,,,,,,PRADA,,
06_mens_clothing-training-000085,06_mens_clothing,06,cee29ee91aa0b04d,v2,3000,,,,,,파나틱스,,
06_mens_clothing-training-000086,06_mens_clothing,06,157ab8e8d4217b91,v2,32386,,,,,,빈폴,,
06_mens_clothing-training-000087,06_mens_clothing,06,9bd0ccb7814dda37,v2,38000,,,,,,버커루,,
06_mens_clothing-training-000088,06_mens_clothing,06,bc00d61bfe13963d,v2,90433,,,,,,Polo Ralph Lauren,,
06_mens_clothing-training-000089,06_mens_clothing,06,169cf899b6b3aa19,v2,19437,,,,,,유니클로,,
06_mens_clothing-training-000090,06_mens_clothing,06,157ab8e8d4217b91,v2,38717,,,,,,빈폴,,
06_mens_clothing-training-000091,06_mens_clothing,06,0f05d8b86df524c1,v2,40000,,,,,,Lacoste,,
06_mens_clothing-training-000092,06_mens_clothing,06,c58f951f01e334d4,v2,40000,,,,,,지오송지오,,
06_mens_clothing-training-000093,06_mens_clothing,06,f02229812ba92afd,v2,38000,,,,,,espionage,,
06_mens_clothing-training-000094,06_mens_clothing,06,a0139e02a7549464,v2,10000,,,,,,Johns Hopkins,,
06_mens_clothing-training-000095,06_mens_clothing,06,5395e79ba9ea0eb3,v2,68000,,,,,,단톤,,
06_mens_clothing-training-000096,06_mens_clothing,06,c1ed8ec86a1958f8,v2,50000,,,,,,아워스코프,,
06_mens_clothing-training-000097,06_mens_clothing,06,bc00d61bfe13963d,v2,90362,,,,,,Polo Ralph Lauren,,
06_mens_clothing-training-000098,06_mens_clothing,06,e4b29ed53f6ee9cc,v2,46522,,,,,,라코스테,,
06_mens_clothing-training-000099,06_mens_clothing,06,0f05d8b86df524c1,v2,40639,,,,,,Lacoste,,
06_mens_clothing-training-000100,06_mens_clothing,06,460d3341344106de,v2,31306,,,,,,헤지스,,
06_mens_clothing-training-000101,06_mens_clothing,06,169cf899b6b3aa19,v2,21390,,,,,,유니클로,,
06_mens_clothing-training-000102,06_mens_clothing,06,460d3341344106de,v2,27554,,,,,,헤지스,,
06_mens_clothing-training-000103,06_mens_clothing,06,e28cbe4e5693ca71,v2,30000,,,,,,세인트페인,,
06_mens_clothing-training-000104,06_mens_clothing,06,9d9c7383371813ad,v2,10000,,,,,,프랑코 페라로,,
06_mens_clothing-training-000105,06_mens_clothing,06,4fa8b166af5ca245,v2,220000,,,,,,꼼데가르송,,
06_mens_clothing-training-000106,06_mens_clothing,06,92400ce63237a0c1,v2,150000,,,,,,알레그리,,
06_mens_clothing-training-000107,06_mens_clothing,06,727be84155556337,v2,890000,,,,,,루이비더,,
06_mens_clothing-training-000108,06_mens_clothing,06,c1ed8ec86a1958f8,v2,50000,,,,,,아워스코프,,
06_mens_clothing-training-000109,06_mens_clothing,06,e4b29ed53f6ee9cc,v2,47363,,,,,,라코스테,,
06_mens_clothing-training-000110,06_mens_clothing,06,a0139e02a7549464,v2,10000,,,,,,Johns Hopkins,,
06_mens_clothing-training-000111,06_mens_clothing,06,169cf899b6b3aa19,v2,22572,,,,,,유니클로,,
06_mens_clothing-training-000112,06_mens_clothing,06,59264f6d6b0b79dc,v2,79000,,,,,,에트로,,
06_mens_clothing-training-000113,06_mens_clothing,06,0f05d8b86df524c1,v2,44375,,,,,,Lacoste,,
06_mens_clothing-training-000114,06_mens_clothing,06,259e2fc0964c624a,v2,980000,,,,,,Gucci,,
06_mens_clothing-training-000115,06_mens_clothing,06,081081b77aa12939,v2,91860,,,,,,폴로 랄프로렌,,
06_mens_clothing-training-000116,06_mens_clothing,06,157ab8e8d4217b91,v2,33004,,,,,,빈폴,,
06_mens_clothing-training-000117,06_mens_clothing,06,f25f3a7bdab84dc2,v2,6000,,,,,,탑텐,,
06_mens_clothing-training-000118,06_mens_clothing,06,1944ff7d0b621fd1,v2,150000,,,,,,솔리드옴므,,
06_mens_clothing-training-000119,06_mens_clothing,06,169cf899b6b3aa19,v2,20249,,,,,,유니클로,,
06_mens_clothing-training-000120,06_mens_clothing,06,06af5eebaa2d9ccd,v2,290000,,,,,,CP 컴퍼니,,
06_mens_clothing-training-000121,06_mens_clothing,06,081081b77aa12939,v2,75736,,,,,,폴로 랄프로렌,,
06_mens_clothing-training-000122,06_mens_clothing,06,8b4c4207cd5f3f5b,v2,28000,,,,,,LOUIS TCROWN,,
06_mens_clothing-training-000123,06_mens_clothing,06,59264f6d6b0b79dc,v2,79000,,,,,,에트로,,
06_mens_clothing-training-000124,06_mens_clothing,06,e8b36b22f5e4d6db,v2,40000,,,,,,DIESEL,,
06_mens_clothing-training-000125,06_mens_clothing,06,aefef6ed0b5c4621,v2,15000,,,,,,All The,,
06_mens_clothing-training-000126,06_mens_clothing,06,e4b29ed53f6ee9cc,v2,47204,,,,,,라코스테,,
06_mens_clothing-training-000127,06_mens_clothing,06,f25f3a7bdab84dc2,v2,14900,,,,,,탑텐,,
06_mens_clothing-training-000128,06_mens_clothing,06,af5b61ae2809316d,v2,15000,,,,,,교복몰,,
06_mens_clothing-training-000129,06_mens_clothing,06,0f05d8b86df524c1,v2,40000,,,,,,Lacoste,,
06_mens_clothing-training-000130,06_mens_clothing,06,92400ce63237a0c1,v2,150000,,,,,,알레그리,,
06_mens_clothing-training-000131,06_mens_clothing,06,5395e79ba9ea0eb3,v2,68000,,,,,,단톤,,
06_mens_clothing-training-000132,06_mens_clothing,06,0f05d8b86df524c1,v2,40000,,,,,,Lacoste,,
06_mens_clothing-training-000133,06_mens_clothing,06,5f04502525484021,v2,100000,,,,,,사스콰치 패브릭스,,
06_mens_clothing-training-000134,06_mens_clothing,06,bc00d61bfe13963d,v2,77658,,,,,,Polo Ralph Lauren,,
06_mens_clothing-training-000135,06_mens_clothing,06,a7cbcb879a2e806b,v2,35000,,,,,,닥스,,
06_mens_clothing-training-000136,06_mens_clothing,06,e28cbe4e5693ca71,v2,30000,,,,,,세인트페인,,
06_mens_clothing-training-000137,06_mens_clothing,06,a6417a5260c0a799,v2,50000,,,,,,와일드앵글,,
06_mens_clothing-training-000138,06_mens_clothing,06,e0611062121b4df0,v2,47646,,,,,,COS,,
06_mens_clothing-training-000139,06_mens_clothing,06,169cf899b6b3aa19,v2,21094,,,,,,유니클로,,
06_mens_clothing-training-000140,06_mens_clothing,06,cb933a12fd5037dd,v2,150000,,,,,,CARVEN,,
06_mens_clothing-training-000141,06_mens_clothing,06,4aa6b1f2f184645b,v2,16900,,,,,,MILANOVA,,
06_mens_clothing-training-000142,06_mens_clothing,06,a7cbcb879a2e806b,v2,50000,,,,,,닥스,,
06_mens_clothing-training-000143,06_mens_clothing,06,c58f951f01e334d4,v2,40000,,,,,,지오송지오,,
06_mens_clothing-training-000144,06_mens_clothing,06,74b9c8c9cabcd800,v2,20000,,,,,,스와로브스키,,
06_mens_clothing-training-000145,06_mens_clothing,06,0221095ce7492e90,v2,30000,,,,,,프레드페리,,
06_mens_clothing-training-000146,06_mens_clothing,06,af5b61ae2809316d,v2,15000,,,,,,교복몰,,
06_mens_clothing-training-000147,06_mens_clothing,06,157ab8e8d4217b91,v2,30833,,,,,,빈폴,,
06_mens_clothing-training-000148,06_mens_clothing,06,06a58c3b599066d0,v2,110000,,,,,,버버리,,
06_mens_clothing-training-000149,06_mens_clothing,06,460d3341344106de,v2,32356,,,,,,헤지스,,
06_mens_clothing-training-000150,06_mens_clothing,06,5102a04f1e742203,v2,45000,,,,,,폴로랄프로렌,,
06_mens_clothing-training-000151,06_mens_clothing,06,169cf899b6b3aa19,v2,18058,,,,,,유니클로,,
06_mens_clothing-training-000152,06_mens_clothing,06,460d3341344106de,v2,29739,,,,,,헤지스,,
06_mens_clothing-training-000153,06_mens_clothing,06,e9387ada929ca4d0,v2,50000,,,,,,브룩스브라더스,,
06_mens_clothing-training-000154,06_mens_clothing,06,a6417a5260c0a799,v2,50000,,,,,,와일드앵글,,
06_mens_clothing-training-000155,06_mens_clothing,06,0f05d8b86df524c1,v2,44338,,,,,,Lacoste,,
06_mens_clothing-training-000156,06_mens_clothing,06,d7e7311577ac3ac0,v2,73000,,,,,,TITLELIST,,
06_mens_clothing-training-000157,06_mens_clothing,06,aaa22e5281bc4ee3,v2,9900,,,,,,젠틀맨스 컨셉,,
06_mens_clothing-training-000158,06_mens_clothing,06,8b4c4207cd5f3f5b,v2,28000,,,,,,LOUIS TCROWN,,
06_mens_clothing-training-000159,06_mens_clothing,06,460d3341344106de,v2,28918,,,,,,헤지스,,
06_mens_clothing-training-000160,06_mens_clothing,06,f02229812ba92afd,v2,38000,,,,,,espionage,,
06_mens_clothing-training-000161,06_mens_clothing,06,460d3341344106de,v2,31239,,,,,,헤지스,,
06_mens_clothing-training-000162,06_mens_clothing,06,cee29ee91aa0b04d,v2,3000,,,,,,파나틱스,,
06_mens_clothing-training-000163,06_mens_clothing,06,e0611062121b4df0,v2,44747,,,,,,COS,,
06_mens_clothing-training-000164,06_mens_clothing,06,c1ed8ec86a1958f8,v2,50000,,,,,,아워스코프,,
06_mens_clothing-training-000165,06_mens_clothing,06,5102a04f1e742203,v2,45000,,,,,,폴로랄프로렌,,
06_mens_clothing-training-000166,06_mens_clothing,06,081081b77aa12939,v2,71542,,,,,,폴로 랄프로렌,,
06_mens_clothing-training-000167,06_mens_clothing,06,157ab8e8d4217b91,v2,41147,,,,,,빈폴,,
06_mens_clothing-training-000168,06_mens_clothing,06,a557d4c411feba4a,v2,23000,,,,,,DAKS,,
06_mens_clothing-training-000169,06_mens_clothing,06,169cf899b6b3aa19,v2,21245,,,,,,유니클로,,
06_mens_clothing-training-000170,06_mens_clothing,06,87006448219d090b,v2,40000,,,,,,와이드앵글,,
06_mens_clothing-training-000171,06_mens_clothing,06,894035d41146d539,v2,5000,,,,,,스파오,,
06_mens_clothing-training-000172,06_mens_clothing,06,0f05d8b86df524c1,v2,40773,,,,,,Lacoste,,
06_mens_clothing-training-000173,06_mens_clothing,06,081081b77aa12939,v2,64699,,,,,,폴로 랄프로렌,,
06_mens_clothing-training-000174,06_mens_clothing,06,4b52cd32644f5bad,v2,37048,,,,,,타미힐피거,,
06_mens_clothing-training-000175,06_mens_clothing,06,b8ed47e0061b0dcd,v2,400000,,,,,,톰브라운,,
06_mens_clothing-training-000176,06_mens_clothing,06,d35a1c40300a0833,v2,10000,,,,,,DONNAY,,
06_mens_clothing-training-000177,06_mens_clothing,06,66fc5148df4d7a18,v2,490000,,,,,,프라다,,
06_mens_clothing-training-000178,06_mens_clothing,06,c1ed8ec86a1958f8,v2,50000,,,,,,아워스코프,,
06_mens_clothing-training-000179,06_mens_clothing,06,fc3901dea6005699,v2,9900,,,,,,감탄사 메노모소,,
06_mens_clothing-training-000180,06_mens_clothing,06,169cf899b6b3aa19,v2,23409,,,,,,유니클로,,
06_mens_clothing-training-000181,06_mens_clothing,06,bc00d61bfe13963d,v2,90791,,,,,,Polo Ralph Lauren,,
06_mens_clothing-training-000182,06_mens_clothing,06,169cf899b6b3aa19,v2,22238,,,,,,유니클로,,
06_mens_clothing-training-000183,06_mens_clothing,06,460d3341344106de,v2,31017,,,,,,헤지스,,
06_mens_clothing-training-000184,06_mens_clothing,06,e9536c9486fda8b5,v2,60000,,,,,,A/X,,
06_mens_clothing-training-000185,06_mens_clothing,06,4c278515d23adb42,v2,60000,,,,,,슈퍼드라이,,
06_mens_clothing-training-000186,06_mens_clothing,06,1ab2a6dc635e3c78,v2,25000,,,,,,KNUT CLUB,,
06_mens_clothing-training-000187,06_mens_clothing,06,b78f3022ede410ff,v2,1980000,,,,,,PRADA,,
06_mens_clothing-training-000188,06_mens_clothing,06,0f05d8b86df524c1,v2,42128,,,,,,Lacoste,,
06_mens_clothing-training-000189,06_mens_clothing,06,a7e2827524f92578,v2,650000,,,,,,VALENTINO,,
06_mens_clothing-training-000190,06_mens_clothing,06,d546d73ef6d9ba54,v2,1530000,,,,,,몽클레어,,
06_mens_clothing-training-000191,06_mens_clothing,06,460d3341344106de,v2,32102,,,,,,헤지스,,
06_mens_clothing-training-000192,06_mens_clothing,06,eaea57203d638a47,v2,25000,,,,,,트레이드클럽,,
06_mens_clothing-training-000193,06_mens_clothing,06,d35a1c40300a0833,v2,10000,,,,,,DONNAY,,
06_mens_clothing-training-000194,06_mens_clothing,06,cee29ee91aa0b04d,v2,3000,,,,,,파나틱스,,
06_mens_clothing-training-000195,06_mens_clothing,06,2da1a27956e1d3e9,v2,40000,,,,,,먼싱웨어,,
06_mens_clothing-training-000196,06_mens_clothing,06,bf3e8cad06ddf68f,v2,48000,,,,,,발망,,
06_mens_clothing-training-000197,06_mens_clothing,06,92400ce63237a0c1,v2,150000,,,,,,알레그리,,
06_mens_clothing-training-000198,06_mens_clothing,06,a557d4c411feba4a,v2,23000,,,,,,DAKS,,
06_mens_clothing-training-000199,06_mens_clothing,06,4b52cd32644f5bad,v2,40404,,,,,,타미힐피거,,
06_mens_clothing-training-000200,06_mens_clothing,06,460d3341344106de,v2,28674,,,,,,헤지스,,
06_mens_clothing-training-000201,06_mens_clothing,06,d7e7311577ac3ac0,v2,73000,,,,,,TITLELIST,,
06_mens_clothing-training-000202,06_mens_clothing,06,b8ed47e0061b0dcd,v2,400000,,,,,,톰브라운,,
06_mens_clothing-training-000203,06_mens_clothing,06,169cf899b6b3aa19,v2,20287,,,,,,유니클로,,
06_mens_clothing-training-000204,06_mens_clothing,06,460d3341344106de,v2,32282,,,,,,헤지스,,
06_mens_clothing-training-000205,06_mens_clothing,06,4c278515d23adb42,v2,60000,,,,,,슈퍼드라이,,
06_mens_clothing-training-000206,06_mens_clothing,06,d72947c5c9fce3e8,v2,20000,,,,,,mouli,,
06_mens_clothing-training-000207,06_mens_clothing,06,460d3341344106de,v2,29931,,,,,,헤지스,,
06_mens_clothing-training-000208,06_mens_clothing,06,b8f098fb70e13831,v2,45000,,,,,,듀퐁,,
06_mens_clothing-training-000209,06_mens_clothing,06,d7e7311577ac3ac0,v2,73000,,,,,,TITLELIST,,
06_mens_clothing-training-000210,06_mens_clothing,06,a7cbcb879a2e806b,v2,50000,,,,,,닥스,,
06_mens_clothing-training-000211,06_mens_clothing,06,460d3341344106de,v2,29840,,,,,,헤지스,,
06_mens_clothing-training-000212,06_mens_clothing,06,963a4543e55961d8,v2,10000,,,,,,자라맨,,
06_mens_clothing-training-000213,06_mens_clothing,06,59264f6d6b0b79dc,v2,79000,,,,,,에트로,,
06_mens_clothing-training-000214,06_mens_clothing,06,2638473485e58dcc,v2,19000,,,,,,stco,,
06_mens_clothing-training-000215,06_mens_clothing,06,c1d5964c741ff71d,v2,17000,,,,,,IMPERIAL,,
06_mens_clothing-training-000216,06_mens_clothing,06,8c036fd2d9ae8b79,v2,23000,,,,,,노스페이스,,
06_mens_clothing-training-000217,06_mens_clothing,06,169cf899b6b3aa19,v2,19714,,,,,,유니클로,,
06_mens_clothing-training-000218,06_mens_clothing,06,62107ecfbd631c4f,v2,20000,,,,,,TATE,,
06_mens_clothing-training-000219,06_mens_clothing,06,c1ed8ec86a1958f8,v2,50000,,,,,,아워스코프,,
06_mens_clothing-training-000220,06_mens_clothing,06,5395e79ba9ea0eb3,v2,68000,,,,,,단톤,,
06_mens_clothing-training-000221,06_mens_clothing,06,92400ce63237a0c1,v2,150000,,,,,,알레그리,,
06_mens_clothing-training-000222,06_mens_clothing,06,1e1d61d0cd765876,v2,21921,,,,,,자라,,
06_mens_clothing-training-000223,06_mens_clothing,06,06a58c3b599066d0,v2,115000,,,,,,버버리,,
06_mens_clothing-training-000224,06_mens_clothing,06,b4fee045faecfee4,v2,45000,,,,,,타이틀리스트,,
06_mens_clothing-training-000225,06_mens_clothing,06,1944ff7d0b621fd1,v2,150000,,,,,,솔리드옴므,,
06_mens_clothing-training-000226,06_mens_clothing,06,4b52cd32644f5bad,v2,32956,,,,,,타미힐피거,,
06_mens_clothing-training-000227,06_mens_clothing,06,1e1d61d0cd765876,v2,10000,,,,,,자라,,
06_mens_clothing-training-000228,06_mens_clothing,06,cee29ee91aa0b04d,v2,3000,,,,,,파나틱스,,
06_mens_clothing-training-000229,06_mens_clothing,06,21649774cfd6c1be,v2,30000,,,,,,MR GREY,,
06_mens_clothing-training-000230,06_mens_clothing,06,0221095ce7492e90,v2,30000,,,,,,프레드페리,,
06_mens_clothing-training-000231,06_mens_clothing,06,3fa3032058c56b08,v2,25000,,,,,,레어뷰 rareview,,
06_mens_clothing-training-000232,06_mens_clothing,06,1ab2a6dc635e3c78,v2,25000,,,,,,KNUT CLUB,,
06_mens_clothing-training-000233,06_mens_clothing,06,d7e7311577ac3ac0,v2,73000,,,,,,TITLELIST,,
06_mens_clothing-training-000234,06_mens_clothing,06,5102a04f1e742203,v2,45000,,,,,,폴로랄프로렌,,
06_mens_clothing-training-000235,06_mens_clothing,06,e9536c9486fda8b5,v2,60000,,,,,,A/X,,
06_mens_clothing-training-000236,06_mens_clothing,06,e014a7718a77ed13,v2,7000,,,,,,폴햄,,
06_mens_clothing-training-000237,06_mens_clothing,06,460d3341344106de,v2,27942,,,,,,헤지스,,
06_mens_clothing-training-000238,06_mens_clothing,06,4fa8b166af5ca245,v2,28000,,,,,,꼼데가르송,,
06_mens_clothing-training-000239,06_mens_clothing,06,9d9c7383371813ad,v2,10000,,,,,,프랑코 페라로,,
06_mens_clothing-training-000240,06_mens_clothing,06,a7cbcb879a2e806b,v2,48000,,,,,,닥스,,
06_mens_clothing-training-000241,06_mens_clothing,06,92400ce63237a0c1,v2,150000,,,,,,알레그리,,
06_mens_clothing-training-000242,06_mens_clothing,06,06a58c3b599066d0,v2,115000,,,,,,버버리,,
06_mens_clothing-training-000243,06_mens_clothing,06,62107ecfbd631c4f,v2,20000,,,,,,TATE,,
06_mens_clothing-training-000244,06_mens_clothing,06,e4b29ed53f6ee9cc,v2,49740,,,,,,라코스테,,
06_mens_clothing-training-000245,06_mens_clothing,06,0f05d8b86df524c1,v2,40000,,,,,,Lacoste,,
06_mens_clothing-training-000246,06_mens_clothing,06,1e1d61d0cd765876,v2,23422,,,,,,자라,,
06_mens_clothing-training-000247,06_mens_clothing,06,06af5eebaa2d9ccd,v2,290000,,,,,,CP 컴퍼니,,
