item_id,category_name,category_code,spec_key_hash,hash_version,used_price,brand,product_type,subtype,model_name,capacity_main,capacity_unit,door_type,freezer_position
07_home_appliances-training-000520,07_home_appliances,07,999fd159baf014a2,v2,350000,보만,,,WR20M9970KV,,,,
07_home_appliances-training-000521,07_home_appliances,07,eae692792fdeedb2,v2,550000,라세르,,,1200테이블,,,,
07_home_appliances-training-000522,07_home_appliances,07,9dedccc5d0cee2e8,v2,150000,마루나,,,FR9WK,,,,
07_home_appliances-training-000523,07_home_appliances,07,1d20e4d977e3915e,v2,330000,삼성,,,WA19A8370KW,,,,
07_home_appliances-training-000524,07_home_appliances,07,4f8a1762aa664d22,v2,454040,LG,,,F2996NCZ1,,,,
07_home_appliances-training-000525,07_home_appliances,07,c90fbe50a6842bcd,v2,150000,코스텔,,,WA19A8370KV,,,,
07_home_appliances-training-000526,07_home_appliances,07,af4794d2066e2aa6,v2,450000,LG,,,F871SS11,,,,
07_home_appliances-training-000527,07_home_appliances,07,797ff0e2820f01a2,v2,130000,LG,,,F13D9NK2,,,,
07_home_appliances-training-000528,07_home_appliances,07,a8b41537fcd49599,v2,200000,딤채,,,CDQ47BKMUH,,,,
07_home_appliances-training-000529,07_home_appliances,07,52faa629c2110d26,v2,179900,Belle,,,LCBD-1544RG,,,,
07_home_appliances-training-000530,07_home_appliances,07,6ca131856bcd58ef,v2,650000,엘지,,,WF21T6000KV,,,,
07_home_appliances-training-000531,07_home_appliances,07,e2a6d3071f9d7545,v2,2000000,LG,,,W20EGAN,,,,
07_home_appliances-training-000532,07_home_appliances,07,10577fba594b9a22,v2,1550000,스메그,,,fab32,,,,
07_home_appliances-training-000533,07_home_appliances,07,52faa629c2110d26,v2,179900,Belle,,,T18DT,,,,
07_home_appliances-training-000534,07_home_appliances,07,c26bb879dbb3b3b8,v2,50000,삼성,,,SRT746BWFM,,,,
07_home_appliances-training-000535,07_home_appliances,07,b1fbbdfe29f5044c,v2,260000,하이메이드,,,HRF-SN418MFC,,,,
07_home_appliances-training-000536,07_home_appliances,07,fb1e59c638c9442a,v2,5000000,라치오날,,,B502W33,,,,
07_home_appliances-training-000537,07_home_appliances,07,29c7e59d340fdfc6,v2,130000,삼성,,,WA30F1K6QSA,,,,
07_home_appliances-training-000538,07_home_appliances,07,52faa629c2110d26,v2,179900,Belle,,,WA19A8370KV,,,,
07_home_appliances-training-000539,07_home_appliances,07,cc202088768dfd00,v2,199900,동부대우,,,F21VBT,,,,
07_home_appliances-training-000540,07_home_appliances,07,3bfd4582574ca0f5,v2,340000,삼성,,,WD17N7550KP,,,,
07_home_appliances-training-000541,07_home_appliances,07,34616493786b05f0,v2,539894,삼성,,,SRT746BWFM,,,,
07_home_appliances-training-000542,07_home_appliances,07,4f8a1762aa664d22,v2,484803,LG,,,SR-V18EIEM,,,,
07_home_appliances-training-000543,07_home_appliances,07,4f8a1762aa664d22,v2,74540,LG,,,WF19T6000KW,,,,
07_home_appliances-training-000544,07_home_appliances,07,87b5fc8be2c70d33,v2,450000,삼성,,,WV24R9930KP,,,,
07_home_appliances-training-000545,07_home_appliances,07,34616493786b05f0,v2,394054,삼성,,,D332MBE34,,,,
07_home_appliances-training-000546,07_home_appliances,07,34616493786b05f0,v2,301979,삼성,,,WV24R9980KV,,,,
07_home_appliances-training-000547,07_home_appliances,07,3ded93ed449427e8,v2,270000,LG,,,T16SR,,,,
07_home_appliances-training-000548,07_home_appliances,07,51505cd946bf9831,v2,200000,LG전자,,,D332MBE34,,,,
07_home_appliances-training-000549,07_home_appliances,07,6444f206972b8d02,v2,340000,엘지,,,T18DT,,,,
07_home_appliances-training-000550,07_home_appliances,07,cc202088768dfd00,v2,149900,동부대우,,,비스포크 그랑데 AI,,,,
07_home_appliances-training-000551,07_home_appliances,07,6444f206972b8d02,v2,340000,엘지,,,T18DT,,,,
07_home_appliances-training-000552,07_home_appliances,07,deb084fd8aadb8f5,v2,120000,LG,,,F35VC,,,,
07_home_appliances-training-000553,07_home_appliances,07,14f52f3949e95767,v2,950000,LG,,,FX24KNT,,,,
07_home_appliances-training-000554,07_home_appliances,07,bf5f4fb81ec26e8e,v2,1750000,LG,,,FX24KNT / RG19EN,,,,
07_home_appliances-training-000555,07_home_appliances,07,b1fbbdfe29f5044c,v2,260000,하이메이드,,,HRF-SN418MFC,,,,
07_home_appliances-training-000556,07_home_appliances,07,34616493786b05f0,v2,878205,삼성,,,WF90F2522ACHY,,,,
07_home_appliances-training-000557,07_home_appliances,07,9dedccc5d0cee2e8,v2,150000,마루나,,,WF21DG6650BW / DV21DG8600BW,,,,
07_home_appliances-training-000558,07_home_appliances,07,e06d46b99c086d81,v2,620000,LG,,,F17WDBU,,,,
07_home_appliances-training-000559,07_home_appliances,07,4f8a1762aa664d22,v2,427285,LG,,,클라윈드 92L 슬림형,,,,
07_home_appliances-training-000560,07_home_appliances,07,6444f206972b8d02,v2,340000,엘지,,,T18DT,,,,
07_home_appliances-training-000561,07_home_appliances,07,44b37fb029053a7d,v2,150000,삼성전자,,,WA19A8370KV,,,,
07_home_appliances-training-000562,07_home_appliances,07,a05a33592c30a985,v2,300000,클라쎄,,,FR-S722RESK,,,,
07_home_appliances-training-000563,07_home_appliances,07,383d5f31e0bf209b,v2,100000,미쉘,,,RF85M91627X,,,,
07_home_appliances-training-000564,07_home_appliances,07,b1fbbdfe29f5044c,v2,260000,하이메이드,,,HRF-SN418MFC,,,,
07_home_appliances-training-000565,07_home_appliances,07,1b9f9fc82aaa6f27,v2,109900,대우,,,S831TS35,,,,
07_home_appliances-training-000566,07_home_appliances,07,4f8a1762aa664d22,v2,172356,LG,,,WA16CG6441BY,,,,
07_home_appliances-training-000567,07_home_appliances,07,d49fed4a711c288d,v2,3180000,삼성,,,WF90F2522ACHY,,,,
07_home_appliances-training-000568,07_home_appliances,07,41b17e53b66a0fc0,v2,230000,엘지,,,TR14WK,,,,
07_home_appliances-training-000569,07_home_appliances,07,cfb72f70fb5e639e,v2,220000,LG,,,F4999NT2Z,,,,
07_home_appliances-training-000570,07_home_appliances,07,ba6d5df6ac353bba,v2,626581,우성,,,WF19T6000KW,,,,
07_home_appliances-training-000571,07_home_appliances,07,e4a196efd2e203cd,v2,200000,현대큐밍,,,W20EGAN,,,,
07_home_appliances-training-000572,07_home_appliances,07,52ada171e75a64c8,v2,400000,LG전자,,,B502W33,,,,
07_home_appliances-training-000573,07_home_appliances,07,5118dc2640c0d2b7,v2,250000,LG,,,B505S,,,,
07_home_appliances-training-000574,07_home_appliances,07,1ed135c1e8727607,v2,351176,삼성,,,WA19A8370KV,,,,
07_home_appliances-training-000575,07_home_appliances,07,fa2737543f565faa,v2,350000,삼성,,,WR20M9970KV,,,,
07_home_appliances-training-000576,07_home_appliances,07,13c76e16e334dfc4,v2,180000,대우,,,DWF-15GAWP,,,,
07_home_appliances-training-000577,07_home_appliances,07,22ba649580f2f17b,v2,180000,LG,,,K338SN15E,,,,
07_home_appliances-training-000578,07_home_appliances,07,deb084fd8aadb8f5,v2,120000,LG,,,F35VC,,,,
07_home_appliances-training-000579,07_home_appliances,07,35e3e3b0185ba9a2,v2,1300000,삼성,,,AF17A7974BZN,,,,
07_home_appliances-training-000580,07_home_appliances,07,1210af4b2fdba734,v2,330000,삼성,,,RF85K90K2SG,,,,
07_home_appliances-training-000581,07_home_appliances,07,13c76e16e334dfc4,v2,180000,대우,,,DWF-15GAWP,,,,
07_home_appliances-training-000582,07_home_appliances,07,385e82253b575bcc,v2,20000,스피드랙,,,WW10TP34DSG / DV90T5740SE,,,,
07_home_appliances-training-000583,07_home_appliances,07,ce5cc703456d4d72,v2,270000,클라쎄,,,FR-S552PRES,,,,
07_home_appliances-training-000584,07_home_appliances,07,10577fba594b9a22,v2,1550000,스메그,,,fab32,,,,
07_home_appliances-training-000585,07_home_appliances,07,d49fed4a711c288d,v2,3180000,삼성,,,WF90F2522ACHY,,,,
07_home_appliances-training-000586,07_home_appliances,07,3bfd4582574ca0f5,v2,340000,삼성,,,WD17N7550KP,,,,
07_home_appliances-training-000587,07_home_appliances,07,34616493786b05f0,v2,608650,삼성,,,WA19A8370KW,,,,
07_home_appliances-training-000588,07_home_appliances,07,34616493786b05f0,v2,560562,삼성,,,WF21DG6650BW / DV21DG8600BW,,,,
07_home_appliances-training-000589,07_home_appliances,07,cc202088768dfd00,v2,199900,동부대우,,,WA30DG2120BV,,,,
07_home_appliances-training-000590,07_home_appliances,07,fc12dff3b3d0033c,v2,290000,딤채,,,CDQ47BKMUH,,,,
07_home_appliances-training-000591,07_home_appliances,07,90f8752928e2c3e8,v2,160000,대우루컴즈,,,K332SS13,,,,
07_home_appliances-training-000592,07_home_appliances,07,6444f206972b8d02,v2,340000,엘지,,,T18DT,,,,
07_home_appliances-training-000593,07_home_appliances,07,a05a33592c30a985,v2,300000,클라쎄,,,FR-S722RESK,,,,
07_home_appliances-training-000594,07_home_appliances,07,e2a6d3071f9d7545,v2,2000000,LG,,,W20EGAN,,,,
07_home_appliances-training-000595,07_home_appliances,07,6813958bb4ef3340,v2,850000,LG,,,F21VDSK,,,,
07_home_appliances-training-000596,07_home_appliances,07,ce8c579b2634f6a8,v2,350000,LG,,,F14WQT,,,,
07_home_appliances-training-000597,07_home_appliances,07,797ff0e2820f01a2,v2,130000,LG,,,F13D9NK2,,,,
07_home_appliances-training-000598,07_home_appliances,07,df0eacf6ee376af5,v2,330000,캐리어 Klarwind,,,CRF-SN565MDC,,,,
07_home_appliances-training-000599,07_home_appliances,07,9095531fdc8e115a,v2,350000,삼성,,,WA17M7850TV,,,,
07_home_appliances-training-000600,07_home_appliances,07,baa5e438a801b0b3,v2,380000,삼성,,,WV24R9980KV,,,,
07_home_appliances-training-000601,07_home_appliances,07,4f8a1762aa664d22,v2,30000,LG,,,Z323AA3,,,,
07_home_appliances-training-000602,07_home_appliances,07,5b37d169d1108dba,v2,320000,삼성,,,RF85K9032XD,,,,
07_home_appliances-training-000603,07_home_appliances,07,d42ce4e242dd4944,v2,80000,삼성,,,WA10CG5441BW,,,,
07_home_appliances-training-000604,07_home_appliances,07,4f8a1762aa664d22,v2,453982,LG,,,AF17A7974BZN,,,,
07_home_appliances-training-000605,07_home_appliances,07,ba6d5df6ac353bba,v2,759871,우성,,,S831SS35,,,,
07_home_appliances-training-000606,07_home_appliances,07,c90fbe50a6842bcd,v2,150000,코스텔,,,S831SS35,,,,
07_home_appliances-training-000607,07_home_appliances,07,655a51073e02a18b,v2,1790000,삼성,,,WF21DG6650BW / DV21DG8600BW,,,,
07_home_appliances-training-000608,07_home_appliances,07,d820eaf6a1a9201f,v2,45000,위니아,,,RT118AB,,,,
07_home_appliances-training-000609,07_home_appliances,07,f9523863e1bda82b,v2,280000,삼성,,,WA19A8370KY,,,,
07_home_appliances-training-000610,07_home_appliances,07,34616493786b05f0,v2,699254,삼성,,,B502W33,,,,
07_home_appliances-training-000611,07_home_appliances,07,1236dd9fdc06d71d,v2,350000,LG,,,F19VBW / F35VC,,,,
07_home_appliances-training-000612,07_home_appliances,07,6ca131856bcd58ef,v2,650000,엘지,,,RQ33J7363X6,,,,
07_home_appliances-training-000613,07_home_appliances,07,ab63ffe6f8fe65e0,v2,280000,미홀,,,ZSW60L,,,,
07_home_appliances-training-000614,07_home_appliances,07,55aa3f763d60df0e,v2,150000,LG,,,TR13ML2,,,,
07_home_appliances-training-000615,07_home_appliances,07,deb084fd8aadb8f5,v2,120000,LG,,,F35VC,,,,
07_home_appliances-training-000616,07_home_appliances,07,fb1e59c638c9442a,v2,5000000,라치오날,,,ZS57FBCTSXP,,,,
07_home_appliances-training-000617,07_home_appliances,07,82e8e7e51efbeef1,v2,600000,LG,,,Z323AA3,,,,
07_home_appliances-training-000618,07_home_appliances,07,e477c7097fa29de4,v2,250000,LG,,,F2996NCZ1,,,,
07_home_appliances-training-000619,07_home_appliances,07,34616493786b05f0,v2,651634,삼성,,,WF23N9951KV,,,,
07_home_appliances-training-000620,07_home_appliances,07,70f51800c74faaad,v2,42000,삼성,,,WA16J6750KP,,,,
07_home_appliances-training-000621,07_home_appliances,07,eae692792fdeedb2,v2,550000,라세르,,,1200테이블,,,,
07_home_appliances-training-000622,07_home_appliances,07,52ada171e75a64c8,v2,400000,LG전자,,,B502W33,,,,
07_home_appliances-training-000623,07_home_appliances,07,9095531fdc8e115a,v2,350000,삼성,,,WA17M7850TV,,,,
07_home_appliances-training-000624,07_home_appliances,07,deb084fd8aadb8f5,v2,120000,LG,,,F35VC,,,,
07_home_appliances-training-000625,07_home_appliances,07,deb084fd8aadb8f5,v2,120000,LG,,,F35VC,,,,
07_home_appliances-training-000626,07_home_appliances,07,3ff8e9f8d1f6d5d5,v2,120000,하이얼,,,ART82MDCL,,,,
07_home_appliances-training-000627,07_home_appliances,07,4f8a1762aa664d22,v2,269806,LG,,,F35VC,,,,
07_home_appliances-training-000628,07_home_appliances,07,fa2737543f565faa,v2,350000,삼성,,,WR20M9970KV,,,,
07_home_appliances-training-000629,07_home_appliances,07,deb084fd8aadb8f5,v2,120000,LG,,,F35VC,,,,
07_home_appliances-training-000630,07_home_appliances,07,6ca131856bcd58ef,v2,650000,엘지,,,DWF-18GCPC,,,,
07_home_appliances-training-000631,07_home_appliances,07,ba6d5df6ac353bba,v2,600335,우성,,,WA19A8370KV,,,,
07_home_appliances-training-000632,07_home_appliances,07,1ed135c1e8727607,v2,336658,삼성,,,WA19A8370KV,,,,
07_home_appliances-training-000633,07_home_appliances,07,9dedccc5d0cee2e8,v2,150000,마루나,,,WA19A8370KV,,,,
07_home_appliances-training-000634,07_home_appliances,07,95c09c7256d447a3,v2,2222,그랜드우성,,,B505S,,,,
07_home_appliances-training-000635,07_home_appliances,07,35d803d02bcaa156,v2,130000,클라쎄,,,GWF15GDGK,,,,
07_home_appliances-training-000636,07_home_appliances,07,1210af4b2fdba734,v2,330000,삼성,,,RF85K90K2SG,,,,
07_home_appliances-training-000637,07_home_appliances,07,ba6d5df6ac353bba,v2,746895,우성,,,CDQ47BKMUH,,,,
07_home_appliances-training-000638,07_home_appliances,07,c42c853066375387,v2,400000,LG,,,B502W33,,,,
07_home_appliances-training-000639,07_home_appliances,07,098ebd1ea9c3d6c3,v2,3200000,삼성,,,WD90F25AHT,,,,
07_home_appliances-training-000640,07_home_appliances,07,415f92e4d11f4f01,v2,170000,대우,,,DWF-14GAWR,,,,
07_home_appliances-training-000641,07_home_appliances,07,098ebd1ea9c3d6c3,v2,3200000,삼성,,,WD90F25AHT,,,,
07_home_appliances-training-000642,07_home_appliances,07,1ed135c1e8727607,v2,338249,삼성,,,WA19A8370KV,,,,
07_home_appliances-training-000643,07_home_appliances,07,5118dc2640c0d2b7,v2,250000,LG,,,B505S,,,,
07_home_appliances-training-000644,07_home_appliances,07,087122d39424a790,v2,260000,엘지,,,T15ST,,,,
07_home_appliances-training-000645,07_home_appliances,07,669d69d1da24a10c,v2,1500000,벤츠,,,A223 820 0400,,,,
07_home_appliances-training-000646,07_home_appliances,07,34616493786b05f0,v2,431535,삼성,,,T16DU,,,,
07_home_appliances-training-000647,07_home_appliances,07,95c09c7256d447a3,v2,2222,그랜드우성,,,TR13ML2,,,,
07_home_appliances-training-000648,07_home_appliances,07,34616493786b05f0,v2,399714,삼성,,,DWF-15GAWP,,,,
07_home_appliances-training-000649,07_home_appliances,07,87b5fc8be2c70d33,v2,470000,삼성,,,WV24R9930KP,,,,
07_home_appliances-training-000650,07_home_appliances,07,4f8a1762aa664d22,v2,562823,LG,,,HRF-SN418MFC,,,,
07_home_appliances-training-000651,07_home_appliances,07,97cde34045fa69b3,v2,600000,그랜드우성,,,45박스,,,,
07_home_appliances-training-000652,07_home_appliances,07,d820eaf6a1a9201f,v2,45000,위니아,,,RT118AB,,,,
07_home_appliances-training-000653,07_home_appliances,07,34616493786b05f0,v2,563300,삼성,,,RQ33J7363X6,,,,
07_home_appliances-training-000654,07_home_appliances,07,f9523863e1bda82b,v2,280000,삼성,,,WA19A8370KY,,,,
07_home_appliances-training-000655,07_home_appliances,07,95c09c7256d447a3,v2,2222,그랜드우성,,,DWF-14GAWR,,,,
07_home_appliances-training-000656,07_home_appliances,07,d2c799da062569aa,v2,350000,LG,,,K332SS13,,,,
07_home_appliances-training-000657,07_home_appliances,07,4f8a1762aa664d22,v2,275447,LG,,,F35VC,,,,
07_home_appliances-training-000658,07_home_appliances,07,34616493786b05f0,v2,427140,삼성,,,F19VBW / F35VC,,,,
07_home_appliances-training-000659,07_home_appliances,07,c26bb879dbb3b3b8,v2,50000,삼성,,,SRT746BWFM,,,,
07_home_appliances-training-000660,07_home_appliances,07,c858cdb8d2af2c32,v2,1700000,삼성전자,,,비스포크 그랑데 AI,,,,
07_home_appliances-training-000661,07_home_appliances,07,b1f697842dd16c34,v2,200000,삼성전자,,,WA16CG6441BY,,,,
07_home_appliances-training-000662,07_home_appliances,07,c858cdb8d2af2c32,v2,1700000,삼성전자,,,비스포크 그랑데 AI,,,,
07_home_appliances-training-000663,07_home_appliances,07,10577fba594b9a22,v2,1550000,스메그,,,fab32,,,,
07_home_appliances-training-000664,07_home_appliances,07,3ff8e9f8d1f6d5d5,v2,120000,하이얼,,,ART82MDCL,,,,
07_home_appliances-training-000665,07_home_appliances,07,95c09c7256d447a3,v2,2222,그랜드우성,,,RF85K90K2SG,,,,
07_home_appliances-training-000666,07_home_appliances,07,4f8a1762aa664d22,v2,449789,LG,,,SRT746BWFM,,,,
07_home_appliances-training-000667,07_home_appliances,07,d06ab2c63c685084,v2,650000,삼성,,,WF21T6000KV,,,,
07_home_appliances-training-000668,07_home_appliances,07,34616493786b05f0,v2,545583,삼성,,,F2996NCZ1,,,,
07_home_appliances-training-000669,07_home_appliances,07,4f8a1762aa664d22,v2,249518,LG,,,B502W33,,,,
07_home_appliances-training-000670,07_home_appliances,07,13c76e16e334dfc4,v2,180000,대우,,,DWF-15GAWP,,,,
07_home_appliances-training-000671,07_home_appliances,07,29c7e59d340fdfc6,v2,130000,삼성,,,WA30F1K6QSA,,,,
07_home_appliances-training-000672,07_home_appliances,07,1ed135c1e8727607,v2,339431,삼성,,,WA19A8370KV,,,,
07_home_appliances-training-000673,07_home_appliances,07,3ff8e9f8d1f6d5d5,v2,120000,하이얼,,,ART82MDCL,,,,
07_home_appliances-training-000674,07_home_appliances,07,52faa629c2110d26,v2,179900,Belle,,,HRF-SN418MFC,,,,
07_home_appliances-training-000675,07_home_appliances,07,29cb40ea6dc35d97,v2,500000,유니크,,,1200,,,,
07_home_appliances-training-000676,07_home_appliances,07,b1fbbdfe29f5044c,v2,260000,하이메이드,,,HRF-SN418MFC,,,,
07_home_appliances-training-000677,07_home_appliances,07,34616493786b05f0,v2,296773,삼성,,,RH62J8000SLB,,,,
07_home_appliances-training-000678,07_home_appliances,07,5b37d169d1108dba,v2,320000,삼성,,,RF85K9032XD,,,,
07_home_appliances-training-000679,07_home_appliances,07,34616493786b05f0,v2,290951,삼성,,,ZS57FBCTSXP,,,,
07_home_appliances-training-000680,07_home_appliances,07,b91b962c03aabd85,v2,10000000,LG,,,W824GTB172S,,,,
07_home_appliances-training-000681,07_home_appliances,07,04dd23fe1bb45fa8,v2,320000,엘지,,,T16DU,,,,
07_home_appliances-training-000682,07_home_appliances,07,4f8a1762aa664d22,v2,30581,LG,,,TR14WK,,,,
07_home_appliances-training-000683,07_home_appliances,07,30e8610a65ebfdad,v2,240000,LG,,,S831SS35,,,,
07_home_appliances-training-000684,07_home_appliances,07,15538420b9355a86,v2,90000,도메틱,,,RH440LGK,,,,
07_home_appliances-training-000685,07_home_appliances,07,4f8a1762aa664d22,v2,287507,LG,,,WV24R9980KV,,,,
07_home_appliances-training-000686,07_home_appliances,07,87b5fc8be2c70d33,v2,450000,삼성,,,WV24R9930KP,,,,
07_home_appliances-training-000687,07_home_appliances,07,ce5cc703456d4d72,v2,270000,클라쎄,,,FR-S552PRES,,,,
07_home_appliances-training-000688,07_home_appliances,07,9dedccc5d0cee2e8,v2,150000,마루나,,,TR13ML2,,,,
07_home_appliances-training-000689,07_home_appliances,07,b9fb6bbd7f4fdb8e,v2,480000,쿠잉전자,,,SBS410D,,,,
07_home_appliances-training-000690,07_home_appliances,07,d820eaf6a1a9201f,v2,45000,위니아,,,RT118AB,,,,
07_home_appliances-training-000691,07_home_appliances,07,52faa629c2110d26,v2,179900,Belle,,,mini,,,,
07_home_appliances-training-000692,07_home_appliances,07,44b37fb029053a7d,v2,150000,삼성전자,,,mini,,,,
07_home_appliances-training-000693,07_home_appliances,07,2c255a183a1f4699,v2,250000,쿠잉,,,WW10TP34DSG / DV90T5740SE,,,,
07_home_appliances-training-000694,07_home_appliances,07,3a3bd3ccd8c80ad1,v2,320000,LG,,,K335SS13,,,,
07_home_appliances-training-000695,07_home_appliances,07,04dd23fe1bb45fa8,v2,320000,엘지,,,T16DU,,,,
07_home_appliances-training-000696,07_home_appliances,07,e4a196efd2e203cd,v2,200000,현대큐밍,,,WV24R9930KP,,,,
07_home_appliances-training-000697,07_home_appliances,07,35e3e3b0185ba9a2,v2,1300000,삼성,,,AF17A7974BZN,,,,
07_home_appliances-training-000698,07_home_appliances,07,ce8c579b2634f6a8,v2,350000,LG,,,F14WQT,,,,
07_home_appliances-training-000699,07_home_appliances,07,4f8a1762aa664d22,v2,244338,LG,,,R-S803MHW,,,,
07_home_appliances-training-000700,07_home_appliances,07,fc12dff3b3d0033c,v2,290000,딤채,,,CDQ47BKMUH,,,,
07_home_appliances-training-000701,07_home_appliances,07,fea17184997cdf0b,v2,150000,삼성,,,RQ33J7363X6,,,,
07_home_appliances-training-000702,07_home_appliances,07,74d511667ad2d6c2,v2,350000,삼성,,,WF19T6000KW,,,,
07_home_appliances-training-000703,07_home_appliances,07,34616493786b05f0,v2,479086,삼성,,,T16SR,,,,
07_home_appliances-training-000704,07_home_appliances,07,a817fdda9361c0f2,v2,270000,LG,,,T18DT,,,,
07_home_appliances-training-000705,07_home_appliances,07,35d803d02bcaa156,v2,130000,클라쎄,,,GWF15GDGK,,,,
07_home_appliances-training-000706,07_home_appliances,07,34616493786b05f0,v2,587431,삼성,,,B505S,,,,
07_home_appliances-training-000707,07_home_appliances,07,383d5f31e0bf209b,v2,100000,미쉘,,,WA19A8370KY,,,,
07_home_appliances-training-000708,07_home_appliances,07,97cde34045fa69b3,v2,600000,그랜드우성,,,45박스,,,,
07_home_appliances-training-000709,07_home_appliances,07,bf5f4fb81ec26e8e,v2,1750000,LG,,,FX24KNT / RG19EN,,,,
07_home_appliances-training-000710,07_home_appliances,07,cc202088768dfd00,v2,149900,동부대우,,,RT118AB,,,,
07_home_appliances-training-000711,07_home_appliances,07,be87211ba2c5d75f,v2,270000,LG,,,R-S803MHW,,,,
07_home_appliances-training-000712,07_home_appliances,07,1236dd9fdc06d71d,v2,350000,LG,,,F19VBW / F35VC,,,,
07_home_appliances-training-000713,07_home_appliances,07,eae692792fdeedb2,v2,550000,라세르,,,1200테이블,,,,
07_home_appliances-training-000714,07_home_appliances,07,1b9f9fc82aaa6f27,v2,109900,대우,,,RF85K90K2SG,,,,
07_home_appliances-training-000715,07_home_appliances,07,34616493786b05f0,v2,703289,삼성,,,DWF-14GAWR,,,,
07_home_appliances-training-000716,07_home_appliances,07,1210af4b2fdba734,v2,330000,삼성,,,RF85K90K2SG,,,,
07_home_appliances-training-000717,07_home_appliances,07,f2f2f28770a3ee76,v2,400000,삼성,,,RH62J8000SLB,,,,
07_home_appliances-training-000718,07_home_appliances,07,52ada171e75a64c8,v2,400000,LG전자,,,B502W33,,,,
07_home_appliances-training-000719,07_home_appliances,07,f9523863e1bda82b,v2,280000,삼성,,,WA19A8370KY,,,,
07_home_appliances-training-000720,07_home_appliances,07,2c117415dfc09ad9,v2,970000,스타리온,,,SR-V18EIEM,,,,
07_home_appliances-training-000721,07_home_appliances,07,2ea3568032e50657,v2,320000,삼성,,,RF85M91627X,,,,
07_home_appliances-training-000722,07_home_appliances,07,1ed135c1e8727607,v2,339680,삼성,,,WA19A8370KV,,,,
07_home_appliances-training-000723,07_home_appliances,07,1ed135c1e8727607,v2,346856,삼성,,,WA19A8370KV,,,,
07_home_appliances-training-000724,07_home_appliances,07,fa2737543f565faa,v2,350000,삼성,,,WR20M9970KV,,,,
07_home_appliances-training-000725,07_home_appliances,07,2c255a183a1f4699,v2,250000,쿠잉,,,RT118AB,,,,
07_home_appliances-training-000726,07_home_appliances,07,22ba649580f2f17b,v2,180000,LG,,,K338SN15E,,,,
07_home_appliances-training-000727,07_home_appliances,07,d64587027765a37d,v2,60000,대웅모닝컴,,,SRT746BWFM,,,,
07_home_appliances-training-000728,07_home_appliances,07,87b5fc8be2c70d33,v2,450000,삼성,,,WV24R9930KP,,,,
07_home_appliances-training-000729,07_home_appliances,07,ce8c579b2634f6a8,v2,350000,LG,,,F14WQT,,,,
07_home_appliances-training-000730,07_home_appliances,07,4f8a1762aa664d22,v2,404901,LG,,,CDQ47BKMUH,,,,
07_home_appliances-training-000731,07_home_appliances,07,9b29c7ddc941fa78,v2,280000,코카콜라,,,WF90F2522ACHY,,,,
07_home_appliances-training-000732,07_home_appliances,07,6ca131856bcd58ef,v2,650000,엘지,,,F21VDSK,,,,
07_home_appliances-training-000733,07_home_appliances,07,deb084fd8aadb8f5,v2,120000,LG,,,F35VC,,,,
07_home_appliances-training-000734,07_home_appliances,07,5470e77984817db3,v2,50000,캐리어,,,CDQ47BKMUH,,,,
07_home_appliances-training-000735,07_home_appliances,07,87b5fc8be2c70d33,v2,450000,삼성,,,WV24R9930KP,,,,
07_home_appliances-training-000736,07_home_appliances,07,15538420b9355a86,v2,90000,도메틱,,,RH440LGK,,,,
07_home_appliances-training-000737,07_home_appliances,07,b1f697842dd16c34,v2,200000,삼성전자,,,WA16CG6441BY,,,,
07_home_appliances-training-000738,07_home_appliances,07,04dd23fe1bb45fa8,v2,320000,엘지,,,T16DU,,,,
07_home_appliances-training-000739,07_home_appliances,07,5470e77984817db3,v2,50000,캐리어,,,WA19A8370KV,,,,
07_home_appliances-training-000740,07_home_appliances,07,cc202088768dfd00,v2,199900,동부대우,,,D332MBE34,,,,
07_home_appliances-training-000741,07_home_appliances,07,1210af4b2fdba734,v2,330000,삼성,,,RF85K90K2SG,,,,
07_home_appliances-training-000742,07_home_appliances,07,f2f2f28770a3ee76,v2,400000,삼성,,,RH62J8000SLB,,,,
07_home_appliances-training-000743,07_home_appliances,07,4f8a1762aa664d22,v2,210916,LG,,,WA16J6750KP,,,,
07_home_appliances-training-000744,07_home_appliances,07,797ff0e2820f01a2,v2,130000,LG,,,F13D9NK2,,,,
07_home_appliances-training-000745,07_home_appliances,07,c26bb879dbb3b3b8,v2,50000,삼성,,,SRT746BWFM,,,,
07_home_appliances-training-000746,07_home_appliances,07,44b37fb029053a7d,v2,150000,삼성전자,,,RH440LGK,,,,
07_home_appliances-training-000747,07_home_appliances,07,3db4365f15b312e1,v2,260000,삼성,,,RF90H9012XP,,,,
07_home_appliances-training-000748,07_home_appliances,07,b9fb6bbd7f4fdb8e,v2,480000,쿠잉전자,,,SBS410D,,,,
07_home_appliances-training-000749,07_home_appliances,07,63ec10db56a4b95e,v2,1100000,그랜드우성,,,1200,,,,
07_home_appliances-training-000750,07_home_appliances,07,1210af4b2fdba734,v2,330000,삼성,,,RF85K90K2SG,,,,
07_home_appliances-training-000751,07_home_appliances,07,dd920b98f2bb0b11,v2,290000,LG,,,F14SQT,,,,
07_home_appliances-training-000752,07_home_appliances,07,669d69d1da24a10c,v2,1500000,벤츠,,,A223 820 0400,,,,
07_home_appliances-training-000753,07_home_appliances,07,41c4969a9316f890,v2,220000,LG,,,FR9WK,,,,
