item_id,category_name,category_code,spec_key_hash,hash_version,used_price,species,main_item_type,brand,product_name,size_label,material_main,color_main,dimensions_cm
12_pet_supplies-training-000109,12_pet_supplies,12,b04a468297ab5059,v2,50000,,,마르디메크르디,,,,,
12_pet_supplies-training-000110,12_pet_supplies,12,127d2891b8c6389e,v2,580000,,,플레이캣,,,,,
12_pet_supplies-training-000111,12_pet_supplies,12,81e85e01bcdfab44,v2,80000,,,나비나무,,,,,
12_pet_supplies-training-000112,12_pet_supplies,12,a5fc2faa924bd8b4,v2,22222,,,멘도타,,,,,
12_pet_supplies-training-000113,12_pet_supplies,12,1f5fbee3d61ab16f,v2,208462,,,그린웨일,,,,,
12_pet_supplies-training-000114,12_pet_supplies,12,2728b79b54145d2c,v2,27879,,,러프웨어,,,,,
12_pet_supplies-training-000115,12_pet_supplies,12,b04a468297ab5059,v2,50000,,,마르디메크르디,,,,,
12_pet_supplies-training-000116,12_pet_supplies,12,d79dfdc6440fa2f3,v2,130000,,,포펫츠온리,,,,,
12_pet_supplies-training-000117,12_pet_supplies,12,2728b79b54145d2c,v2,25170,,,러프웨어,,,,,
12_pet_supplies-training-000118,12_pet_supplies,12,a7964d5ee9ebcdc7,v2,300000,,,와우캣,,,,,
12_pet_supplies-training-000119,12_pet_supplies,12,cb4fe6a77fa2d54f,v2,45000,,,펫랑,,,,,
12_pet_supplies-training-000120,12_pet_supplies,12,4df87dd75d364f74,v2,920000,,,밀리옹,,,,,
12_pet_supplies-training-000121,12_pet_supplies,12,2ee6e8543ff3dec6,v2,180000,,,큐베리,,,,,
12_pet_supplies-training-000122,12_pet_supplies,12,4be26ed1c9188f77,v2,30000,,,테일하이,,,,,
12_pet_supplies-training-000123,12_pet_supplies,12,429813e1a30bc9c5,v2,18000,,,분독,,,,,
12_pet_supplies-training-000124,12_pet_supplies,12,7415cce91599d63a,v2,150000,,,디어캣,,,,,
12_pet_supplies-training-000125,12_pet_supplies,12,77a2139f92a65e02,v2,283877,,,일룸,,,,,
12_pet_supplies-training-000126,12_pet_supplies,12,a2020031a0fcab1f,v2,330000,,,키튼박스,,,,,
12_pet_supplies-training-000127,12_pet_supplies,12,12d3c058b993724e,v2,8000,,,Seiwa Pro,,,,,
12_pet_supplies-training-000128,12_pet_supplies,12,669da6c77299478c,v2,30000,,,KONG,,,,,
12_pet_supplies-training-000129,12_pet_supplies,12,c11ad2e65211e33f,v2,30000,,,바잇미,,,,,
12_pet_supplies-training-000130,12_pet_supplies,12,a7964d5ee9ebcdc7,v2,300000,,,와우캣,,,,,
12_pet_supplies-training-000131,12_pet_supplies,12,2728b79b54145d2c,v2,27301,,,러프웨어,,,,,
12_pet_supplies-training-000132,12_pet_supplies,12,66fc5148df4d7a18,v2,250000,,,프라다,,,,,
12_pet_supplies-training-000133,12_pet_supplies,12,3f61c892bbd831da,v2,9000,,,인히어런트,,,,,
12_pet_supplies-training-000134,12_pet_supplies,12,a7964d5ee9ebcdc7,v2,300000,,,와우캣,,,,,
12_pet_supplies-training-000135,12_pet_supplies,12,2728b79b54145d2c,v2,28102,,,러프웨어,,,,,
12_pet_supplies-training-000136,12_pet_supplies,12,2728b79b54145d2c,v2,26163,,,러프웨어,,,,,
12_pet_supplies-training-000137,12_pet_supplies,12,77a2139f92a65e02,v2,325799,,,일룸,,,,,
12_pet_supplies-training-000138,12_pet_supplies,12,f6f7c3e20fda4458,v2,90000,,,Sporty & Rich,,,,,
12_pet_supplies-training-000139,12_pet_supplies,12,1f5fbee3d61ab16f,v2,208495,,,그린웨일,,,,,
12_pet_supplies-training-000140,12_pet_supplies,12,a7964d5ee9ebcdc7,v2,300000,,,와우캣,,,,,
12_pet_supplies-training-000141,12_pet_supplies,12,cba0b073d7e1dec6,v2,50000,,,위드어스,,,,,
12_pet_supplies-training-000142,12_pet_supplies,12,1f5fbee3d61ab16f,v2,190455,,,그린웨일,,,,,
12_pet_supplies-training-000143,12_pet_supplies,12,2728b79b54145d2c,v2,24807,,,러프웨어,,,,,
12_pet_supplies-training-000144,12_pet_supplies,12,12d3c058b993724e,v2,8000,,,Seiwa Pro,,,,,
12_pet_supplies-training-000145,12_pet_supplies,12,177df9b3ecdd3dcf,v2,90000,,,스포티앤리치,,,,,
12_pet_supplies-training-000146,12_pet_supplies,12,316c62696aa940b2,v2,20000,,,스트롤,,,,,
12_pet_supplies-training-000147,12_pet_supplies,12,a7964d5ee9ebcdc7,v2,300000,,,와우캣,,,,,
12_pet_supplies-training-000148,12_pet_supplies,12,cb4fe6a77fa2d54f,v2,45000,,,펫랑,,,,,
12_pet_supplies-training-000149,12_pet_supplies,12,d79dfdc6440fa2f3,v2,180000,,,포펫츠온리,,,,,
12_pet_supplies-training-000150,12_pet_supplies,12,9c1258145fa5064b,v2,160000,,,바버,,,,,
12_pet_supplies-training-000151,12_pet_supplies,12,177df9b3ecdd3dcf,v2,90000,,,스포티앤리치,,,,,
12_pet_supplies-training-000152,12_pet_supplies,12,f8a9ea7e742d0847,v2,150000,,,캣네스트,,,,,
12_pet_supplies-training-000153,12_pet_supplies,12,1f5fbee3d61ab16f,v2,198053,,,그린웨일,,,,,
12_pet_supplies-training-000154,12_pet_supplies,12,f2ac006df34274f0,v2,24000,,,꼬순내,,,,,
12_pet_supplies-training-000155,12_pet_supplies,12,2728b79b54145d2c,v2,28131,,,러프웨어,,,,,
12_pet_supplies-training-000156,12_pet_supplies,12,2728b79b54145d2c,v2,26426,,,러프웨어,,,,,
12_pet_supplies-training-000157,12_pet_supplies,12,8f16f8a7ce2ca0e6,v2,5000,,,페페통,,,,,
12_pet_supplies-training-000158,12_pet_supplies,12,43c0089a9bbb2d76,v2,230000,,,오브바이포,,,,,
12_pet_supplies-training-000159,12_pet_supplies,12,32d9d858f5a9893d,v2,100000,,,베리마치,,,,,
12_pet_supplies-training-000160,12_pet_supplies,12,cc99831b26c512d0,v2,40000,,,캐니언,,,,,
12_pet_supplies-training-000161,12_pet_supplies,12,0efcaf21061a4c0e,v2,100000,,,브리스캣,,,,,
12_pet_supplies-training-000162,12_pet_supplies,12,ee7610abeceb1540,v2,35000,,,고프,,,,,
12_pet_supplies-training-000163,12_pet_supplies,12,4c61d0e63c771631,v2,36000,,,아이캔더,,,,,
12_pet_supplies-training-000164,12_pet_supplies,12,a2020031a0fcab1f,v2,330000,,,키튼박스,,,,,
12_pet_supplies-training-000165,12_pet_supplies,12,957fd554333ad9b8,v2,120000,,,이나모라다,,,,,
12_pet_supplies-training-000166,12_pet_supplies,12,1c01512c0f4100f7,v2,450000,,,가리모쿠,,,,,
12_pet_supplies-training-000167,12_pet_supplies,12,24545d2815967336,v2,7000,,,멍템,,,,,
12_pet_supplies-training-000168,12_pet_supplies,12,bb1a379fb9db2de4,v2,20000,,,버디부,,,,,
12_pet_supplies-training-000169,12_pet_supplies,12,a7964d5ee9ebcdc7,v2,300000,,,와우캣,,,,,
12_pet_supplies-training-000170,12_pet_supplies,12,70f5e9761464c327,v2,70000,,,크레용펫,,,,,
12_pet_supplies-training-000171,12_pet_supplies,12,55251e91ce82e0f2,v2,28000,,,위시캣,,,,,
12_pet_supplies-training-000172,12_pet_supplies,12,4df87dd75d364f74,v2,920000,,,밀리옹,,,,,
12_pet_supplies-training-000173,12_pet_supplies,12,4be26ed1c9188f77,v2,40000,,,테일하이,,,,,
12_pet_supplies-training-000174,12_pet_supplies,12,66fc5148df4d7a18,v2,250000,,,프라다,,,,,
12_pet_supplies-training-000175,12_pet_supplies,12,32d9d858f5a9893d,v2,100000,,,베리마치,,,,,
12_pet_supplies-training-000176,12_pet_supplies,12,1c01512c0f4100f7,v2,450000,,,가리모쿠,,,,,
12_pet_supplies-training-000177,12_pet_supplies,12,0c81380a00909167,v2,45000,,,호우디자인,,,,,
12_pet_supplies-training-000178,12_pet_supplies,12,4b8b6ba83d9026d5,v2,100000,,,캣츠드림,,,,,
12_pet_supplies-training-000179,12_pet_supplies,12,9900351b99b7eb15,v2,50000,,,수잔랜시,,,,,
12_pet_supplies-training-000180,12_pet_supplies,12,1c01512c0f4100f7,v2,450000,,,가리모쿠,,,,,
12_pet_supplies-training-000181,12_pet_supplies,12,70f5e9761464c327,v2,70000,,,크레용펫,,,,,
12_pet_supplies-training-000182,12_pet_supplies,12,786c5f80f8955143,v2,6000,,,cocodog,,,,,
12_pet_supplies-training-000183,12_pet_supplies,12,9c1258145fa5064b,v2,160000,,,바버,,,,,
12_pet_supplies-training-000184,12_pet_supplies,12,4be26ed1c9188f77,v2,45000,,,테일하이,,,,,
12_pet_supplies-training-000185,12_pet_supplies,12,7415cce91599d63a,v2,150000,,,디어캣,,,,,
12_pet_supplies-training-000186,12_pet_supplies,12,b04a468297ab5059,v2,50000,,,마르디메크르디,,,,,
12_pet_supplies-training-000187,12_pet_supplies,12,77a2139f92a65e02,v2,317599,,,일룸,,,,,
12_pet_supplies-training-000188,12_pet_supplies,12,43c0089a9bbb2d76,v2,230000,,,오브바이포,,,,,
12_pet_supplies-training-000189,12_pet_supplies,12,b04a468297ab5059,v2,50000,,,마르디메크르디,,,,,
12_pet_supplies-training-000190,12_pet_supplies,12,1f5fbee3d61ab16f,v2,210175,,,그린웨일,,,,,
12_pet_supplies-training-000191,12_pet_supplies,12,528dad5b5b55044a,v2,35000,,,몰소,,,,,
12_pet_supplies-training-000192,12_pet_supplies,12,4c61d0e63c771631,v2,16000,,,아이캔더,,,,,
12_pet_supplies-training-000193,12_pet_supplies,12,98a0dbba59f626ed,v2,80000,,,개과천선 어몽드,,,,,
12_pet_supplies-training-000194,12_pet_supplies,12,c11ad2e65211e33f,v2,30000,,,바잇미,,,,,
12_pet_supplies-training-000195,12_pet_supplies,12,0efcaf21061a4c0e,v2,100000,,,브리스캣,,,,,
12_pet_supplies-training-000196,12_pet_supplies,12,7415cce91599d63a,v2,150000,,,디어캣,,,,,
12_pet_supplies-training-000197,12_pet_supplies,12,77a2139f92a65e02,v2,362957,,,일룸,,,,,
12_pet_supplies-training-000198,12_pet_supplies,12,9c1258145fa5064b,v2,160000,,,바버,,,,,
12_pet_supplies-training-000199,12_pet_supplies,12,bb15fa0c0eb6a49f,v2,150000,,,레토,,,,,
12_pet_supplies-training-000200,12_pet_supplies,12,3587d2ab7924c8ed,v2,200000,,,가또블랑코,,,,,
12_pet_supplies-training-000201,12_pet_supplies,12,77a2139f92a65e02,v2,310368,,,일룸,,,,,
12_pet_supplies-training-000202,12_pet_supplies,12,316c62696aa940b2,v2,20000,,,스트롤,,,,,
12_pet_supplies-training-000203,12_pet_supplies,12,24545d2815967336,v2,7000,,,멍템,,,,,
12_pet_supplies-training-000204,12_pet_supplies,12,9a513cd194a7e695,v2,30000,,,윌더독,,,,,
12_pet_supplies-training-000205,12_pet_supplies,12,669da6c77299478c,v2,30000,,,KONG,,,,,
12_pet_supplies-training-000206,12_pet_supplies,12,8f16f8a7ce2ca0e6,v2,5000,,,페페통,,,,,
12_pet_supplies-training-000207,12_pet_supplies,12,ad115f3289efbe4d,v2,400000,,,파이피,,,,,
12_pet_supplies-training-000208,12_pet_supplies,12,4df87dd75d364f74,v2,920000,,,밀리옹,,,,,
12_pet_supplies-training-000209,12_pet_supplies,12,1f5fbee3d61ab16f,v2,192592,,,그린웨일,,,,,
12_pet_supplies-training-000210,12_pet_supplies,12,ba6638343d2fce95,v2,40000,,,칸독,,,,,
12_pet_supplies-training-000211,12_pet_supplies,12,a7964d5ee9ebcdc7,v2,300000,,,와우캣,,,,,
12_pet_supplies-training-000212,12_pet_supplies,12,32ef7300ccd0449f,v2,14000,,,지독,,,,,
12_pet_supplies-training-000213,12_pet_supplies,12,19b93378211d2c3e,v2,37000,,,루파인펫,,,,,
12_pet_supplies-training-000214,12_pet_supplies,12,2728b79b54145d2c,v2,24679,,,러프웨어,,,,,
12_pet_supplies-training-000215,12_pet_supplies,12,3f61c892bbd831da,v2,150000,,,인히어런트,,,,,
12_pet_supplies-training-000216,12_pet_supplies,12,21f685ad9ced5213,v2,80000,,,하울팟,,,,,
12_pet_supplies-training-000217,12_pet_supplies,12,d79dfdc6440fa2f3,v2,130000,,,포펫츠온리,,,,,
12_pet_supplies-training-000218,12_pet_supplies,12,7415cce91599d63a,v2,220000,,,디어캣,,,,,
12_pet_supplies-training-000219,12_pet_supplies,12,2728b79b54145d2c,v2,28097,,,러프웨어,,,,,
12_pet_supplies-training-000220,12_pet_supplies,12,2728b79b54145d2c,v2,24961,,,러프웨어,,,,,
12_pet_supplies-training-000221,12_pet_supplies,12,89d74a8831f60d24,v2,20000,,,찰리스백야드,,,,,
12_pet_supplies-training-000222,12_pet_supplies,12,12d3c058b993724e,v2,8000,,,Seiwa Pro,,,,,
12_pet_supplies-training-000223,12_pet_supplies,12,390eb22565c2212c,v2,10000,,,우아지오,,,,,
12_pet_supplies-training-000224,12_pet_supplies,12,b04a468297ab5059,v2,50000,,,마르디메크르디,,,,,
12_pet_supplies-training-000225,12_pet_supplies,12,9c1258145fa5064b,v2,160000,,,바버,,,,,
12_pet_supplies-training-000226,12_pet_supplies,12,3f61c892bbd831da,v2,9000,,,인히어런트,,,,,
12_pet_supplies-training-000227,12_pet_supplies,12,2ee6e8543ff3dec6,v2,180000,,,큐베리,,,,,
12_pet_supplies-training-000228,12_pet_supplies,12,1f5fbee3d61ab16f,v2,199703,,,그린웨일,,,,,
12_pet_supplies-training-000229,12_pet_supplies,12,77a2139f92a65e02,v2,288207,,,일룸,,,,,
12_pet_supplies-training-000230,12_pet_supplies,12,1f5fbee3d61ab16f,v2,185067,,,그린웨일,,,,,
12_pet_supplies-training-000231,12_pet_supplies,12,2728b79b54145d2c,v2,27769,,,러프웨어,,,,,
12_pet_supplies-training-000232,12_pet_supplies,12,77a2139f92a65e02,v2,297082,,,일룸,,,,,
12_pet_supplies-training-000233,12_pet_supplies,12,b72dd8a6c5590ebf,v2,30000,,,테틈 떼아몽,,,,,
12_pet_supplies-training-000234,12_pet_supplies,12,2728b79b54145d2c,v2,28852,,,러프웨어,,,,,
12_pet_supplies-training-000235,12_pet_supplies,12,2728b79b54145d2c,v2,24389,,,러프웨어,,,,,
12_pet_supplies-training-000236,12_pet_supplies,12,bc1608af9129abf7,v2,200000,,,트릴로,,,,,
12_pet_supplies-training-000237,12_pet_supplies,12,77a2139f92a65e02,v2,349251,,,일룸,,,,,
12_pet_supplies-training-000238,12_pet_supplies,12,f2ac006df34274f0,v2,24000,,,꼬순내,,,,,
12_pet_supplies-training-000239,12_pet_supplies,12,f2ac006df34274f0,v2,24000,,,꼬순내,,,,,
12_pet_supplies-training-000240,12_pet_supplies,12,e05c63ad485c8b16,v2,300000,,,마스코티안,,,,,
12_pet_supplies-training-000241,12_pet_supplies,12,a5fc2faa924bd8b4,v2,22222,,,멘도타,,,,,
12_pet_supplies-training-000242,12_pet_supplies,12,0efcaf21061a4c0e,v2,100000,,,브리스캣,,,,,
12_pet_supplies-training-000243,12_pet_supplies,12,a7964d5ee9ebcdc7,v2,300000,,,와우캣,,,,,
12_pet_supplies-training-000244,12_pet_supplies,12,77a2139f92a65e02,v2,321017,,,일룸,,,,,
12_pet_supplies-training-000245,12_pet_supplies,12,d5f809c121922dc1,v2,960000,,,아이캣유,,,,,
12_pet_supplies-training-000246,12_pet_supplies,12,1f5fbee3d61ab16f,v2,184147,,,그린웨일,,,,,
12_pet_supplies-training-000247,12_pet_supplies,12,1f5fbee3d61ab16f,v2,208962,,,그린웨일,,,,,
12_pet_supplies-training-000248,12_pet_supplies,12,77a2139f92a65e02,v2,322698,,,일룸,,,,,
12_pet_supplies-training-000249,12_pet_supplies,12,9c1258145fa5064b,v2,160000,,,바버,,,,,
