item_id,category_name,category_code,spec_key_hash,hash_version,used_price,brand,product_name,food_subtype,form,unit_count,expiry_date,is_giftset,net_weight_g
13_food-training-000026,13_food,13,ede25cf91a3a01ed,v2,11000,농협안심녹용,,,,,,,
13_food-training-000027,13_food,13,b0fc4279174accc8,v2,190975,정관장,,,,,,,
13_food-training-000028,13_food,13,93d57ed2452c2163,v2,37000,정심,,,,,,,
13_food-training-000029,13_food,13,01f6e08dbf293460,v2,60000,라이녹스,,,,,,,
13_food-training-000030,13_food,13,70d28e3a262d4281,v2,80000,홍삼엔,,,,,,,
13_food-training-000031,13_food,13,6a8dd01acf2f0a93,v2,25000,카멜,,,,,,,
13_food-training-000032,13_food,13,a2cb88e41eec409f,v2,20000,보헤미안 박이추 로스터리,,,,,,,
13_food-training-000033,13_food,13,71741f9153ca29fb,v2,22000,운조커피,,,,,,,
13_food-training-000034,13_food,13,2c03c230363f8eb9,v2,60000,하루이야기,,,,,,,
13_food-training-000035,13_food,13,39c2b03a40d99205,v2,950000,장보고,,,,,,,
13_food-training-000036,13_food,13,b0fc4279174accc8,v2,149569,정관장,,,,,,,
13_food-training-000037,13_food,13,941af4865d4d3486,v2,79000,금산홍삼,,,,,,,
13_food-training-000038,13_food,13,574c438d1446b823,v2,20000,블루보틀,,,,,,,
13_food-training-000039,13_food,13,65098f7c55b99920,v2,20919,스타커피,,,,,,,
13_food-training-000040,13_food,13,95c0d64e166b5a20,v2,140000,무궁화,,,,,,,
13_food-training-000041,13_food,13,794a8c905f1209be,v2,70000,하루채움,,,,,,,
13_food-training-000042,13_food,13,65098f7c55b99920,v2,19985,스타커피,,,,,,,
13_food-training-000043,13_food,13,4510e95ce35b950d,v2,23000,김오곤,,,,,,,
13_food-training-000044,13_food,13,c9b81902df256be3,v2,140000,맥심,,,,,,,
13_food-training-000045,13_food,13,d410fd93a13103bf,v2,35000,대백년,,,,,,,
13_food-training-000046,13_food,13,9c51113fd35c0d6e,v2,46799,스타벅스,,,,,,,
13_food-training-000047,13_food,13,9c51113fd35c0d6e,v2,43343,스타벅스,,,,,,,
13_food-training-000048,13_food,13,b69be77db20536ae,v2,75000,동원,,,,,,,
13_food-training-000049,13_food,13,b0fc4279174accc8,v2,44186,정관장,,,,,,,
13_food-training-000050,13_food,13,806a142365207431,v2,35000,커클랜드,,,,,,,
13_food-training-000051,13_food,13,b190cfc7ff007a4f,v2,50000,헬스데이,,,,,,,
13_food-training-000052,13_food,13,65098f7c55b99920,v2,19766,스타커피,,,,,,,
13_food-training-000053,13_food,13,fded9861597bbbb3,v2,18200,브라질 모지아나,,,,,,,
13_food-training-000054,13_food,13,2fd30def06b45a94,v2,37000,카누,,,,,,,
13_food-training-000055,13_food,13,2c03c230363f8eb9,v2,60000,하루이야기,,,,,,,
13_food-training-000056,13_food,13,fcd89adecc3f1138,v2,23000,박이추 커피공장 보헤미안 커피,,,,,,,
13_food-training-000057,13_food,13,9c51113fd35c0d6e,v2,44494,스타벅스,,,,,,,
13_food-training-000058,13_food,13,9c51113fd35c0d6e,v2,29152,스타벅스,,,,,,,
13_food-training-000059,13_food,13,fee026af2beba036,v2,19900,콜롬비아,,,,,,,
13_food-training-000060,13_food,13,01f6e08dbf293460,v2,60000,라이녹스,,,,,,,
13_food-training-000061,13_food,13,f1183cf7bdd2f8d2,v2,268000,네스프레소,,,,,,,
13_food-training-000062,13_food,13,65098f7c55b99920,v2,19829,스타커피,,,,,,,
13_food-training-000063,13_food,13,ab34dbede5f312d2,v2,10000,홍잇,,,,,,,
13_food-training-000064,13_food,13,65098f7c55b99920,v2,20549,스타커피,,,,,,,
13_food-training-000065,13_food,13,574c438d1446b823,v2,20000,블루보틀,,,,,,,
13_food-training-000066,13_food,13,941af4865d4d3486,v2,79000,금산홍삼,,,,,,,
13_food-training-000067,13_food,13,95a98a3d6504d606,v2,20000,보헤미안 박이추,,,,,,,
13_food-training-000068,13_food,13,d410fd93a13103bf,v2,35000,대백년,,,,,,,
13_food-training-000069,13_food,13,a493f659750cacc8,v2,95000,녹관원,,,,,,,
13_food-training-000070,13_food,13,b0fc4279174accc8,v2,181050,정관장,,,,,,,
13_food-training-000071,13_food,13,b2401b9d2d9ef02a,v2,39000,김포파주인삼농협,,,,,,,
13_food-training-000072,13_food,13,65098f7c55b99920,v2,19282,스타커피,,,,,,,
13_food-training-000073,13_food,13,65098f7c55b99920,v2,19176,스타커피,,,,,,,
13_food-training-000074,13_food,13,fb2e806f9d8d3d18,v2,100000,Julius Meinl,,,,,,,
13_food-training-000075,13_food,13,b190cfc7ff007a4f,v2,50000,헬스데이,,,,,,,
13_food-training-000076,13_food,13,65098f7c55b99920,v2,19154,스타커피,,,,,,,
13_food-training-000077,13_food,13,65098f7c55b99920,v2,20071,스타커피,,,,,,,
13_food-training-000078,13_food,13,57d240e5a8b55e94,v2,63500,농협,,,,,,,
13_food-training-000079,13_food,13,9c51113fd35c0d6e,v2,35075,스타벅스,,,,,,,
13_food-training-000080,13_food,13,e423d2db76ba125e,v2,26000,제니벨,,,,,,,
13_food-training-000081,13_food,13,6ed334b889a9a1ad,v2,55000,미래홍삼,,,,,,,
13_food-training-000082,13_food,13,9c51113fd35c0d6e,v2,39626,스타벅스,,,,,,,
13_food-training-000083,13_food,13,f54db3bb5d39fb41,v2,20000,팅스로 커피 로스터즈,,,,,,,
13_food-training-000084,13_food,13,ede25cf91a3a01ed,v2,11000,농협안심녹용,,,,,,,
13_food-training-000085,13_food,13,65098f7c55b99920,v2,20839,스타커피,,,,,,,
13_food-training-000086,13_food,13,a9b24e35d7b4aded,v2,20000,엑셀소,,,,,,,
13_food-training-000087,13_food,13,d0374af84f8a170d,v2,20883,스타커피 로스터리,,,,,,,
13_food-training-000088,13_food,13,65098f7c55b99920,v2,20827,스타커피,,,,,,,
13_food-training-000089,13_food,13,5663779e53edc4c9,v2,12000,론지,,,,,,,
13_food-training-000090,13_food,13,93d57ed2452c2163,v2,37000,정심,,,,,,,
13_food-training-000091,13_food,13,9c51113fd35c0d6e,v2,35155,스타벅스,,,,,,,
13_food-training-000092,13_food,13,6dd555842e5faa4b,v2,25000,킴보,,,,,,,
13_food-training-000093,13_food,13,d410fd93a13103bf,v2,35000,대백년,,,,,,,
13_food-training-000094,13_food,13,5cc6323309db1339,v2,25000,브라운체리,,,,,,,
13_food-training-000095,13_food,13,b0fc4279174accc8,v2,71573,정관장,,,,,,,
13_food-training-000096,13_food,13,b0fc4279174accc8,v2,64451,정관장,,,,,,,
13_food-training-000097,13_food,13,4f2a71d12f18965e,v2,15000,고려,,,,,,,
13_food-training-000098,13_food,13,65098f7c55b99920,v2,20370,스타커피,,,,,,,
13_food-training-000099,13_food,13,a9b24e35d7b4aded,v2,20000,엑셀소,,,,,,,
13_food-training-000100,13_food,13,d0374af84f8a170d,v2,18241,스타커피 로스터리,,,,,,,
13_food-training-000101,13_food,13,65098f7c55b99920,v2,18915,스타커피,,,,,,,
13_food-training-000102,13_food,13,65098f7c55b99920,v2,20196,스타커피,,,,,,,
13_food-training-000103,13_food,13,d0374af84f8a170d,v2,20336,스타커피 로스터리,,,,,,,
13_food-training-000104,13_food,13,65098f7c55b99920,v2,19062,스타커피,,,,,,,
13_food-training-000105,13_food,13,ee013f025d560954,v2,40000,종근당,,,,,,,
13_food-training-000106,13_food,13,63112c8a821366dc,v2,150000,홍삼기보,,,,,,,
13_food-training-000107,13_food,13,1dcb77a0734cb082,v2,124000,노블레스,,,,,,,
13_food-training-000108,13_food,13,70d28e3a262d4281,v2,80000,홍삼엔,,,,,,,
13_food-training-000109,13_food,13,6b8c0482e9a92548,v2,13000,가배도,,,,,,,
13_food-training-000110,13_food,13,65098f7c55b99920,v2,20923,스타커피,,,,,,,
13_food-training-000111,13_food,13,794f705f334a8f47,v2,40000,농협홍삼,,,,,,,
13_food-training-000112,13_food,13,3ce6ead9d984df32,v2,60000,정녹산,,,,,,,
13_food-training-000113,13_food,13,32a1cc3c9008b19b,v2,8500,쿠키나인,,,,,,,
13_food-training-000114,13_food,13,2841196c2980bcb1,v2,60000,청이,,,,,,,
13_food-training-000115,13_food,13,5cc6323309db1339,v2,25000,브라운체리,,,,,,,
13_food-training-000116,13_food,13,90852a54eed39b73,v2,70000,경북농축산,,,,,,,
13_food-training-000117,13_food,13,ae263fc120c4d08e,v2,32000,자바하우스,,,,,,,
13_food-training-000118,13_food,13,65098f7c55b99920,v2,19302,스타커피,,,,,,,
13_food-training-000119,13_food,13,b0fc4279174accc8,v2,77465,정관장,,,,,,,
13_food-training-000120,13_food,13,e8541561b00dfeac,v2,70000,정삼원,,,,,,,
13_food-training-000121,13_food,13,93d57ed2452c2163,v2,37000,정심,,,,,,,
13_food-training-000122,13_food,13,794a8c905f1209be,v2,70000,하루채움,,,,,,,
13_food-training-000123,13_food,13,574c438d1446b823,v2,20000,블루보틀,,,,,,,
13_food-training-000124,13_food,13,2c03c230363f8eb9,v2,60000,하루이야기,,,,,,,
13_food-training-000125,13_food,13,2c03c230363f8eb9,v2,60000,하루이야기,,,,,,,
13_food-training-000126,13_food,13,65098f7c55b99920,v2,19070,스타커피,,,,,,,
13_food-training-000127,13_food,13,70d28e3a262d4281,v2,80000,홍삼엔,,,,,,,
13_food-training-000128,13_food,13,9c51113fd35c0d6e,v2,21845,스타벅스,,,,,,,
13_food-training-000129,13_food,13,b190cfc7ff007a4f,v2,50000,헬스데이,,,,,,,
13_food-training-000130,13_food,13,65098f7c55b99920,v2,20166,스타커피,,,,,,,
13_food-training-000131,13_food,13,b0fc4279174accc8,v2,157330,정관장,,,,,,,
13_food-training-000132,13_food,13,65098f7c55b99920,v2,20260,스타커피,,,,,,,
13_food-training-000133,13_food,13,65098f7c55b99920,v2,20018,스타커피,,,,,,,
13_food-training-000134,13_food,13,f1183cf7bdd2f8d2,v2,268000,네스프레소,,,,,,,
13_food-training-000135,13_food,13,93d57ed2452c2163,v2,37000,정심,,,,,,,
13_food-training-000136,13_food,13,63112c8a821366dc,v2,150000,홍삼기보,,,,,,,
13_food-training-000137,13_food,13,6b8c0482e9a92548,v2,13000,가배도,,,,,,,
13_food-training-000138,13_food,13,65098f7c55b99920,v2,19924,스타커피,,,,,,,
13_food-training-000139,13_food,13,827f90b975105fee,v2,20000,더존건강,,,,,,,
13_food-training-000140,13_food,13,65098f7c55b99920,v2,19022,스타커피,,,,,,,
13_food-training-000141,13_food,13,ee0961d704a69aff,v2,70000,애터미,,,,,,,
13_food-training-000142,13_food,13,2fd30def06b45a94,v2,37000,카누,,,,,,,
13_food-training-000143,13_food,13,32a1cc3c9008b19b,v2,8500,쿠키나인,,,,,,,
13_food-training-000144,13_food,13,93d57ed2452c2163,v2,37000,정심,,,,,,,
13_food-training-000145,13_food,13,4f2a71d12f18965e,v2,15000,고려,,,,,,,
13_food-training-000146,13_food,13,930879fd8e0ccb6f,v2,20000,Excelso,,,,,,,
13_food-training-000147,13_food,13,b0fc4279174accc8,v2,192603,정관장,,,,,,,
13_food-training-000148,13_food,13,a89c0c18115052d7,v2,65000,연세대학교,,,,,,,
13_food-training-000149,13_food,13,6a8dd01acf2f0a93,v2,25000,카멜,,,,,,,
13_food-training-000150,13_food,13,ede25cf91a3a01ed,v2,11000,농협안심녹용,,,,,,,
13_food-training-000151,13_food,13,2841196c2980bcb1,v2,60000,청이,,,,,,,
13_food-training-000152,13_food,13,93d57ed2452c2163,v2,37000,정심,,,,,,,
13_food-training-000153,13_food,13,65098f7c55b99920,v2,20758,스타커피,,,,,,,
13_food-training-000154,13_food,13,794f705f334a8f47,v2,83000,농협홍삼,,,,,,,
13_food-training-000155,13_food,13,d0374af84f8a170d,v2,21650,스타커피 로스터리,,,,,,,
13_food-training-000156,13_food,13,65098f7c55b99920,v2,20174,스타커피,,,,,,,
13_food-training-000157,13_food,13,65098f7c55b99920,v2,20361,스타커피,,,,,,,
13_food-training-000158,13_food,13,f54db3bb5d39fb41,v2,20000,팅스로 커피 로스터즈,,,,,,,
13_food-training-000159,13_food,13,21648ef9e5acfb10,v2,20000,올데이굿타임,,,,,,,
13_food-training-000160,13_food,13,71741f9153ca29fb,v2,22000,운조커피,,,,,,,
13_food-training-000161,13_food,13,b0fc4279174accc8,v2,95133,정관장,,,,,,,
13_food-training-000162,13_food,13,65098f7c55b99920,v2,19718,스타커피,,,,,,,
13_food-training-000163,13_food,13,a9b24e35d7b4aded,v2,20000,엑셀소,,,,,,,
13_food-training-000164,13_food,13,93295222afb041f9,v2,60000,한국고려홍삼,,,,,,,
13_food-training-000165,13_food,13,a848761e63658fd9,v2,19500,과일삼촌,,,,,,,
13_food-training-000166,13_food,13,9a1eaa8d57fca09d,v2,50000,홍삼메딕스,,,,,,,
13_food-training-000167,13_food,13,fee026af2beba036,v2,19900,콜롬비아,,,,,,,
13_food-training-000168,13_food,13,fee026af2beba036,v2,19900,콜롬비아,,,,,,,
13_food-training-000169,13_food,13,b0fc4279174accc8,v2,158233,정관장,,,,,,,
13_food-training-000170,13_food,13,794a8c905f1209be,v2,70000,하루채움,,,,,,,
13_food-training-000171,13_food,13,93295222afb041f9,v2,60000,한국고려홍삼,,,,,,,
13_food-training-000172,13_food,13,93d57ed2452c2163,v2,37000,정심,,,,,,,
13_food-training-000173,13_food,13,95a98a3d6504d606,v2,20000,보헤미안 박이추,,,,,,,
13_food-training-000174,13_food,13,65098f7c55b99920,v2,19526,스타커피,,,,,,,
13_food-training-000175,13_food,13,95c0d64e166b5a20,v2,140000,무궁화,,,,,,,
13_food-training-000176,13_food,13,794f705f334a8f47,v2,83000,농협홍삼,,,,,,,
13_food-training-000177,13_food,13,63112c8a821366dc,v2,150000,홍삼기보,,,,,,,
13_food-training-000178,13_food,13,794f705f334a8f47,v2,83000,농협홍삼,,,,,,,
13_food-training-000179,13_food,13,2fd30def06b45a94,v2,37000,카누,,,,,,,
13_food-training-000180,13_food,13,9a1eaa8d57fca09d,v2,50000,홍삼메딕스,,,,,,,
13_food-training-000181,13_food,13,794a8c905f1209be,v2,70000,하루채움,,,,,,,
13_food-training-000182,13_food,13,1dcb77a0734cb082,v2,124000,노블레스,,,,,,,
13_food-training-000183,13_food,13,a848761e63658fd9,v2,19500,과일삼촌,,,,,,,
13_food-training-000184,13_food,13,8a3755216d7a7dca,v2,19600,플레이브,,,,,,,
13_food-training-000185,13_food,13,6ed334b889a9a1ad,v2,55000,미래홍삼,,,,,,,
13_food-training-000186,13_food,13,b190cfc7ff007a4f,v2,50000,헬스데이,,,,,,,
13_food-training-000187,13_food,13,aa9d213c26b23121,v2,190000,풀무원,,,,,,,
13_food-training-000188,13_food,13,2c03c230363f8eb9,v2,60000,하루이야기,,,,,,,
13_food-training-000189,13_food,13,4510e95ce35b950d,v2,18000,김오곤,,,,,,,
13_food-training-000190,13_food,13,65098f7c55b99920,v2,20249,스타커피,,,,,,,
13_food-training-000191,13_food,13,9c51113fd35c0d6e,v2,22134,스타벅스,,,,,,,
13_food-training-000192,13_food,13,65098f7c55b99920,v2,19048,스타커피,,,,,,,
13_food-training-000193,13_food,13,6ed334b889a9a1ad,v2,55000,미래홍삼,,,,,,,
13_food-training-000194,13_food,13,65098f7c55b99920,v2,20150,스타커피,,,,,,,
13_food-training-000195,13_food,13,2d5a30221fb2c980,v2,25000,진세노카,,,,,,,
13_food-training-000196,13_food,13,65098f7c55b99920,v2,19516,스타커피,,,,,,,
13_food-training-000197,13_food,13,01f6e08dbf293460,v2,60000,라이녹스,,,,,,,
13_food-training-000198,13_food,13,f76f534dd13fcda1,v2,70000,홍삼진본,,,,,,,
13_food-training-000199,13_food,13,ede25cf91a3a01ed,v2,11000,농협안심녹용,,,,,,,
13_food-training-000200,13_food,13,32a1cc3c9008b19b,v2,8500,쿠키나인,,,,,,,
13_food-training-000201,13_food,13,fee026af2beba036,v2,19900,콜롬비아,,,,,,,
13_food-training-000202,13_food,13,65098f7c55b99920,v2,20021,스타커피,,,,,,,
13_food-training-000203,13_food,13,6b993ab6083ede09,v2,25000,페이브,,,,,,,
13_food-training-000204,13_food,13,5cd57cebeaaeaea4,v2,17000,커피스퀘어,,,,,,,
13_food-training-000205,13_food,13,ede25cf91a3a01ed,v2,11000,농협안심녹용,,,,,,,
13_food-training-000206,13_food,13,9bf0326986d0933b,v2,170000,오쿠,,,,,,,
13_food-training-000207,13_food,13,b01df773223c4846,v2,19000,대박난,,,,,,,
13_food-training-000208,13_food,13,6a8dd01acf2f0a93,v2,25000,카멜,,,,,,,
13_food-training-000209,13_food,13,b0fc4279174accc8,v2,107045,정관장,,,,,,,
13_food-training-000210,13_food,13,941af4865d4d3486,v2,79000,금산홍삼,,,,,,,
13_food-training-000211,13_food,13,65098f7c55b99920,v2,19405,스타커피,,,,,,,
13_food-training-000212,13_food,13,d0374af84f8a170d,v2,21109,스타커피 로스터리,,,,,,,
13_food-training-000213,13_food,13,65098f7c55b99920,v2,19234,스타커피,,,,,,,
13_food-training-000214,13_food,13,794f705f334a8f47,v2,84000,농협홍삼,,,,,,,
13_food-training-000215,13_food,13,2c03c230363f8eb9,v2,60000,하루이야기,,,,,,,
13_food-training-000216,13_food,13,b69be77db20536ae,v2,75000,동원,,,,,,,
13_food-training-000217,13_food,13,2fd30def06b45a94,v2,37000,카누,,,,,,,
13_food-training-000218,13_food,13,45d0c6e085fd9e1b,v2,9000,토모카,,,,,,,
13_food-training-000219,13_food,13,9c51113fd35c0d6e,v2,36409,스타벅스,,,,,,,
13_food-training-000220,13_food,13,b0fc4279174accc8,v2,140625,정관장,,,,,,,
13_food-training-000221,13_food,13,794f705f334a8f47,v2,40000,농협홍삼,,,,,,,
13_food-training-000222,13_food,13,ede25cf91a3a01ed,v2,11000,농협안심녹용,,,,,,,
13_food-training-000223,13_food,13,65098f7c55b99920,v2,19365,스타커피,,,,,,,
13_food-training-000224,13_food,13,a89c0c18115052d7,v2,65000,연세대학교,,,,,,,
13_food-training-000225,13_food,13,65098f7c55b99920,v2,20066,스타커피,,,,,,,
13_food-training-000226,13_food,13,b0fc4279174accc8,v2,40936,정관장,,,,,,,
13_food-training-000227,13_food,13,ede25cf91a3a01ed,v2,11000,농협안심녹용,,,,,,,
13_food-training-000228,13_food,13,d0374af84f8a170d,v2,20585,스타커피 로스터리,,,,,,,
13_food-training-000229,13_food,13,b01df773223c4846,v2,19000,대박난,,,,,,,
13_food-training-000230,13_food,13,65098f7c55b99920,v2,19462,스타커피,,,,,,,
13_food-training-000231,13_food,13,2c03c230363f8eb9,v2,60000,하루이야기,,,,,,,
13_food-training-000232,13_food,13,93d57ed2452c2163,v2,37000,정심,,,,,,,
13_food-training-000233,13_food,13,afb012e376f50c56,v2,31000,라바짜,,,,,,,
13_food-training-000234,13_food,13,d0374af84f8a170d,v2,18536,스타커피 로스터리,,,,,,,
13_food-training-000235,13_food,13,4930c87d57a42cc2,v2,35000,레전드,,,,,,,
13_food-training-000236,13_food,13,fb2e806f9d8d3d18,v2,100000,Julius Meinl,,,,,,,
13_food-training-000237,13_food,13,65098f7c55b99920,v2,19442,스타커피,,,,,,,
13_food-training-000238,13_food,13,65098f7c55b99920,v2,18974,스타커피,,,,,,,
13_food-training-000239,13_food,13,f54db3bb5d39fb41,v2,20000,팅스로 커피 로스터즈,,,,,,,
13_food-training-000240,13_food,13,65098f7c55b99920,v2,20219,스타커피,,,,,,,
13_food-training-000241,13_food,13,1966f16b524036a2,v2,50000,프라임,,,,,,,
13_food-training-000242,13_food,13,9c51113fd35c0d6e,v2,37509,스타벅스,,,,,,,
13_food-training-000243,13_food,13,2e6006a9c5b08e98,v2,95000,자민경,,,,,,,
13_food-training-000244,13_food,13,1dcb77a0734cb082,v2,124000,노블레스,,,,,,,
13_food-training-000245,13_food,13,ee013f025d560954,v2,40000,종근당,,,,,,,
13_food-training-000246,13_food,13,9c51113fd35c0d6e,v2,45281,스타벅스,,,,,,,
13_food-training-000247,13_food,13,c7e1e7f36e0459ca,v2,45000,한살림,,,,,,,
13_food-training-000248,13_food,13,a2cb88e41eec409f,v2,39000,보헤미안 박이추 로스터리,,,,,,,
13_food-training-000249,13_food,13,ede25cf91a3a01ed,v2,11000,농협안심녹용,,,,,,,
13_food-training-000250,13_food,13,b0fc4279174accc8,v2,47524,정관장,,,,,,,
13_food-training-000251,13_food,13,2c03c230363f8eb9,v2,60000,하루이야기,,,,,,,
13_food-training-000252,13_food,13,a848761e63658fd9,v2,19500,과일삼촌,,,,,,,
13_food-training-000253,13_food,13,65098f7c55b99920,v2,20673,스타커피,,,,,,,
13_food-training-000254,13_food,13,65098f7c55b99920,v2,19443,스타커피,,,,,,,
13_food-training-000255,13_food,13,ee013f025d560954,v2,40000,종근당,,,,,,,
13_food-training-000256,13_food,13,a2cb88e41eec409f,v2,39000,보헤미안 박이추 로스터리,,,,,,,
13_food-training-000257,13_food,13,574c438d1446b823,v2,43000,블루보틀,,,,,,,
13_food-training-000258,13_food,13,2e6006a9c5b08e98,v2,95000,자민경,,,,,,,
13_food-training-000259,13_food,13,65098f7c55b99920,v2,19940,스타커피,,,,,,,
13_food-training-000260,13_food,13,93d57ed2452c2163,v2,37000,정심,,,,,,,
13_food-training-000261,13_food,13,95c0d64e166b5a20,v2,140000,무궁화,,,,,,,
13_food-training-000262,13_food,13,ede25cf91a3a01ed,v2,11000,농협안심녹용,,,,,,,
13_food-training-000263,13_food,13,b0fc4279174accc8,v2,19000,정관장,,,,,,,
13_food-training-000264,13_food,13,93d57ed2452c2163,v2,37000,정심,,,,,,,
13_food-training-000265,13_food,13,65098f7c55b99920,v2,20013,스타커피,,,,,,,
13_food-training-000266,13_food,13,a2cb88e41eec409f,v2,39000,보헤미안 박이추 로스터리,,,,,,,
13_food-training-000267,13_food,13,ee013f025d560954,v2,40000,종근당,,,,,,,
13_food-training-000268,13_food,13,5663779e53edc4c9,v2,12000,론지,,,,,,,
13_food-training-000269,13_food,13,65098f7c55b99920,v2,20937,스타커피,,,,,,,
13_food-training-000270,13_food,13,01f6e08dbf293460,v2,60000,라이녹스,,,,,,,
13_food-training-000271,13_food,13,f1183cf7bdd2f8d2,v2,268000,네스프레소,,,,,,,
13_food-training-000272,13_food,13,65098f7c55b99920,v2,19554,스타커피,,,,,,,
13_food-training-000273,13_food,13,b01df773223c4846,v2,19000,대박난,,,,,,,
13_food-training-000274,13_food,13,65098f7c55b99920,v2,20629,스타커피,,,,,,,
13_food-training-000275,13_food,13,ede25cf91a3a01ed,v2,11000,농협안심녹용,,,,,,,
13_food-training-000276,13_food,13,5ba1906d05e0d024,v2,25000,MJA,,,,,,,
13_food-training-000277,13_food,13,65098f7c55b99920,v2,19804,스타커피,,,,,,,
13_food-training-000278,13_food,13,65098f7c55b99920,v2,20938,스타커피,,,,,,,
13_food-training-000279,13_food,13,5cd57cebeaaeaea4,v2,17000,커피스퀘어,,,,,,,
13_food-training-000280,13_food,13,e423d2db76ba125e,v2,26000,제니벨,,,,,,,
13_food-training-000281,13_food,13,65098f7c55b99920,v2,20343,스타커피,,,,,,,
13_food-training-000282,13_food,13,a493f659750cacc8,v2,95000,녹관원,,,,,,,
13_food-training-000283,13_food,13,930879fd8e0ccb6f,v2,20000,Excelso,,,,,,,
13_food-training-000284,13_food,13,4ac0026b9aded10f,v2,20000,코피니니,,,,,,,
13_food-training-000285,13_food,13,d410fd93a13103bf,v2,35000,대백년,,,,,,,
13_food-training-000286,13_food,13,806a142365207431,v2,35000,커클랜드,,,,,,,
13_food-training-000287,13_food,13,4bdbbf5effa10cbb,v2,38000,홍삼기계,,,,,,,
13_food-training-000288,13_food,13,9c51113fd35c0d6e,v2,30738,스타벅스,,,,,,,
13_food-training-000289,13_food,13,b0fc4279174accc8,v2,184260,정관장,,,,,,,
13_food-training-000290,13_food,13,e423d2db76ba125e,v2,26000,제니벨,,,,,,,
13_food-training-000291,13_food,13,93d57ed2452c2163,v2,37000,정심,,,,,,,
13_food-training-000292,13_food,13,9c51113fd35c0d6e,v2,27998,스타벅스,,,,,,,
13_food-training-000293,13_food,13,b0fc4279174accc8,v2,213975,정관장,,,,,,,
13_food-training-000294,13_food,13,794f705f334a8f47,v2,40000,농협홍삼,,,,,,,
13_food-training-000295,13_food,13,95c0d64e166b5a20,v2,140000,무궁화,,,,,,,
13_food-training-000296,13_food,13,8a3755216d7a7dca,v2,19600,플레이브,,,,,,,
13_food-training-000297,13_food,13,9c51113fd35c0d6e,v2,29545,스타벅스,,,,,,,
13_food-training-000298,13_food,13,65098f7c55b99920,v2,19347,스타커피,,,,,,,
13_food-training-000299,13_food,13,65098f7c55b99920,v2,19187,스타커피,,,,,,,
13_food-training-000300,13_food,13,9c51113fd35c0d6e,v2,38160,스타벅스,,,,,,,
13_food-training-000301,13_food,13,5cd57cebeaaeaea4,v2,17000,커피스퀘어,,,,,,,
13_food-training-000302,13_food,13,a848761e63658fd9,v2,19500,과일삼촌,,,,,,,
13_food-training-000303,13_food,13,d0374af84f8a170d,v2,21919,스타커피 로스터리,,,,,,,
13_food-training-000304,13_food,13,a848761e63658fd9,v2,19500,과일삼촌,,,,,,,
13_food-training-000305,13_food,13,ede25cf91a3a01ed,v2,11000,농협안심녹용,,,,,,,
13_food-training-000306,13_food,13,65098f7c55b99920,v2,20200,스타커피,,,,,,,
