item_id,category_name,category_code,spec_key_hash,hash_version,used_price,product_type,brand,model_name,color,usage_stage,condition_grade,defect_notes,purchase_time
03_baby_kids-training-000025,03_baby_kids,03,ac9781ccd2b49315,v2,70000,,베이비뵨,3D 메쉬,,,,,
03_baby_kids-training-000026,03_baby_kids,03,608a5494162c5cd0,v2,170000,,오이스터3,오이스터3 큐터스 디럭스,,,,,
03_baby_kids-training-000027,03_baby_kids,03,501920499771df7e,v2,45000,,mg,클릭2.0,,,,,
03_baby_kids-training-000028,03_baby_kids,03,623df624cfd51c66,v2,123766,,스토케,트레일즈,,,,,
03_baby_kids-training-000029,03_baby_kids,03,cac67c64fd6d7056,v2,20000,,소르베베,솔로,,,,,
03_baby_kids-training-000030,03_baby_kids,03,fbc99e746c22f993,v2,10000,,포그내,넘버5,,,,,
03_baby_kids-training-000031,03_baby_kids,03,d3584777a9837530,v2,300000,,스냅앤고,시티투어2,,,,,
03_baby_kids-training-000032,03_baby_kids,03,4460585d969955ae,v2,1550000,,부가부,동키5 듀오,,,,,
03_baby_kids-training-000033,03_baby_kids,03,b678aac022f47007,v2,100000,,베이비뵨,하모니,,,,,
03_baby_kids-training-000034,03_baby_kids,03,49ebdb53be9c0bfd,v2,10000,,아이스토리,오가닉 아기띠,,,,,
03_baby_kids-training-000035,03_baby_kids,03,2c1a0c1d15fdc833,v2,100000,,리안,솔로 LX,,,,,
03_baby_kids-training-000036,03_baby_kids,03,148007e449c0f690,v2,100000,,해밀턴,X1,,,,,
03_baby_kids-training-000037,03_baby_kids,03,7448528b367e5632,v2,240000,,포브,프리아핏 올인원,,,,,
03_baby_kids-training-000038,03_baby_kids,03,9f4ec27778fd0ef4,v2,820000,,부가부,폴드에어,,,,,
03_baby_kids-training-000039,03_baby_kids,03,c9b961eec3f61935,v2,570000,,부가부,폭스3,,,,,
03_baby_kids-training-000040,03_baby_kids,03,732d26b2be5097af,v2,25000,,에르고베이비,B5,,,,,
03_baby_kids-training-000041,03_baby_kids,03,2e247b105cb5768d,v2,35000,,페도라,핏2,,,,,
03_baby_kids-training-000042,03_baby_kids,03,03c4dda9683628df,v2,17187,,코니,B5,,,,,
03_baby_kids-training-000043,03_baby_kids,03,c9a5cc22c9de28a4,v2,550000,,부가부,폭스2,,,,,
03_baby_kids-training-000044,03_baby_kids,03,c49e51035c8d9648,v2,450000,,실버크로스,듄,,,,,
03_baby_kids-training-000045,03_baby_kids,03,6b38c7d9ecdf0b86,v2,210000,,포브,프라이핏 에어,,,,,
03_baby_kids-training-000046,03_baby_kids,03,b2b31954b42fa4dc,v2,370000,,오르빗,M,,,,,
03_baby_kids-training-000047,03_baby_kids,03,ce4718c64d9ad2dc,v2,55000,,코니,SoftBreeze,,,,,
03_baby_kids-training-000048,03_baby_kids,03,3e9b9c67e45c04ec,v2,350000,,아티포페,오이스터3,,,,,
03_baby_kids-training-000049,03_baby_kids,03,732d26b2be5097af,v2,25000,,에르고베이비,맥스 플로우,,,,,
03_baby_kids-training-000050,03_baby_kids,03,ecef01d56f5dc3c6,v2,80000,,오르빗,G5,,,,,
03_baby_kids-training-000051,03_baby_kids,03,1bc57ce942e07e92,v2,290000,,스토케,v6,,,,,
03_baby_kids-training-000052,03_baby_kids,03,cf3fb02c67ed4488,v2,15000,,베베핏,트레일즈,,,,,
03_baby_kids-training-000053,03_baby_kids,03,7b1645c4ba63a3db,v2,90000,,베이비뵨,미니 에어리 메쉬,,,,,
03_baby_kids-training-000054,03_baby_kids,03,ddcf228705dd4b54,v2,160000,,베베핏,시그니처7,,,,,
03_baby_kids-training-000055,03_baby_kids,03,ce4ecdc14ba643ef,v2,40000,,에끌레브,펄스 올인원,,,,,
03_baby_kids-training-000056,03_baby_kids,03,35fb834e6441b56e,v2,150000,,마이크라라이트,뉴투폴드,,,,,
03_baby_kids-training-000057,03_baby_kids,03,732d26b2be5097af,v2,25000,,에르고베이비,올인원,,,,,
03_baby_kids-training-000058,03_baby_kids,03,ce4718c64d9ad2dc,v2,55000,,코니,SoftBreeze,,,,,
03_baby_kids-training-000059,03_baby_kids,03,03c4dda9683628df,v2,17898,,코니,프리아핏 올인원,,,,,
03_baby_kids-training-000060,03_baby_kids,03,028acffcf6ebd501,v2,240000,,맘푸쉬,라이드 더블,,,,,
03_baby_kids-training-000061,03_baby_kids,03,3f392fbbc1e9d284,v2,11000,,토드비,히든360,,,,,
03_baby_kids-training-000062,03_baby_kids,03,028acffcf6ebd501,v2,240000,,맘푸쉬,라이드 더블,,,,,
03_baby_kids-training-000063,03_baby_kids,03,35688ab5d79b7521,v2,5000,,끌라미엘,3D 메쉬,,,,,
03_baby_kids-training-000064,03_baby_kids,03,ecef01d56f5dc3c6,v2,950000,,오르빗,G5,,,,,
03_baby_kids-training-000065,03_baby_kids,03,c07700ccdf7f0c44,v2,90000,,릴레베이비,펄스 올인원,,,,,
03_baby_kids-training-000066,03_baby_kids,03,e07fffc388f04801,v2,120000,,아이엔젤,폴드에어 올인원,,,,,
03_baby_kids-training-000067,03_baby_kids,03,ddcf228705dd4b54,v2,100000,,베베핏,시그니처7,,,,,
03_baby_kids-training-000068,03_baby_kids,03,d996759875e2cc40,v2,1350000,,에그,에그3 egg3 디럭스,,,,,
03_baby_kids-training-000069,03_baby_kids,03,a6f0b7a64adab0b6,v2,20000,,아이허그,에그3 디럭스,,,,,
03_baby_kids-training-000070,03_baby_kids,03,a6f0b7a64adab0b6,v2,20000,,아이허그,리프2 디럭스,,,,,
03_baby_kids-training-000071,03_baby_kids,03,9f4ec27778fd0ef4,v2,820000,,부가부,데일리,,,,,
03_baby_kids-training-000072,03_baby_kids,03,d996759875e2cc40,v2,1350000,,에그,에그3 egg3 디럭스,,,,,
03_baby_kids-training-000073,03_baby_kids,03,3732fd242851b438,v2,470000,,싸이벡스,코야,,,,,
03_baby_kids-training-000074,03_baby_kids,03,a488417eebcf283c,v2,70000,,에르고,하모니 실버,,,,,
03_baby_kids-training-000075,03_baby_kids,03,03c4dda9683628df,v2,23604,,코니,폭스2,,,,,
03_baby_kids-training-000076,03_baby_kids,03,52f1bb716b34a870,v2,500000,,스토케,익스플로리X,,,,,
03_baby_kids-training-000077,03_baby_kids,03,3f35944dd1570d1c,v2,450000,,잉글레시나,일렉타,,,,,
03_baby_kids-training-000078,03_baby_kids,03,83a6f95bdd28ec11,v2,1100000,,부가부,폭스5,,,,,
03_baby_kids-training-000079,03_baby_kids,03,03c4dda9683628df,v2,23186,,코니,퀴드2,,,,,
03_baby_kids-training-000080,03_baby_kids,03,542327ba66394d51,v2,99000,,에르고베이비,알타,,,,,
03_baby_kids-training-000081,03_baby_kids,03,a2ffeb5b2099fd41,v2,650000,,줄즈,지오 3,,,,,
03_baby_kids-training-000082,03_baby_kids,03,ba2f6485bd502525,v2,500000,,스토케,V5,,,,,
03_baby_kids-training-000083,03_baby_kids,03,b91e534706449a3f,v2,32000,,맥클라렌,퀘스트,,,,,
03_baby_kids-training-000084,03_baby_kids,03,03c4dda9683628df,v2,17106,,코니,트레일즈,,,,,
03_baby_kids-training-000085,03_baby_kids,03,e07fffc388f04801,v2,120000,,아이엔젤,폴드에어 올인원,,,,,
03_baby_kids-training-000086,03_baby_kids,03,a488417eebcf283c,v2,70000,,에르고,에그3 디럭스,,,,,
03_baby_kids-training-000087,03_baby_kids,03,ecef01d56f5dc3c6,v2,80000,,오르빗,G5,,,,,
03_baby_kids-training-000088,03_baby_kids,03,66c17cd02ae46708,v2,20000,,잉글레시나,트릴로지,,,,,
03_baby_kids-training-000089,03_baby_kids,03,c07700ccdf7f0c44,v2,90000,,릴레베이비,버터플라이,,,,,
03_baby_kids-training-000090,03_baby_kids,03,7bf6d020444c46b2,v2,190000,,베베스완,V5 엘레강스,,,,,
03_baby_kids-training-000091,03_baby_kids,03,608b7722d58bd549,v2,780000,,에그,2,,,,,
03_baby_kids-training-000092,03_baby_kids,03,0f342264101d6ee2,v2,1200000,,부가부,동키5,,,,,
03_baby_kids-training-000093,03_baby_kids,03,a2ffeb5b2099fd41,v2,650000,,줄즈,지오 3,,,,,
03_baby_kids-training-000094,03_baby_kids,03,03c4dda9683628df,v2,23638,,코니,맥스플로우 올인원,,,,,
03_baby_kids-training-000095,03_baby_kids,03,d3584777a9837530,v2,300000,,스냅앤고,G5,,,,,
03_baby_kids-training-000096,03_baby_kids,03,4460585d969955ae,v2,1550000,,부가부,동키5 듀오,,,,,
03_baby_kids-training-000097,03_baby_kids,03,8adee1a459aea3da,v2,100000,,로띠에,핏2,,,,,
03_baby_kids-training-000098,03_baby_kids,03,028acffcf6ebd501,v2,240000,,맘푸쉬,라이드 더블,,,,,
03_baby_kids-training-000099,03_baby_kids,03,4e61e038968ec43e,v2,520000,,잉글레시나,퀴드3,,,,,
03_baby_kids-training-000100,03_baby_kids,03,3e9b9c67e45c04ec,v2,350000,,아티포페,비6,,,,,
03_baby_kids-training-000101,03_baby_kids,03,6c66a9c1365bc066,v2,340000,,부가부,비6,,,,,
03_baby_kids-training-000102,03_baby_kids,03,cac67c64fd6d7056,v2,20000,,소르베베,맥스 올인원,,,,,
03_baby_kids-training-000103,03_baby_kids,03,05dcb7f5e2c81bbf,v2,60000,,에이블,4in1,,,,,
03_baby_kids-training-000104,03_baby_kids,03,44714364ab7079ee,v2,280000,,맥시코시,옥스포드,,,,,
03_baby_kids-training-000105,03_baby_kids,03,7d5ad67657a1ca34,v2,12000,,포브,폴드에어 올인원,,,,,
03_baby_kids-training-000106,03_baby_kids,03,6b38c7d9ecdf0b86,v2,210000,,포브,프라이핏 에어,,,,,
03_baby_kids-training-000107,03_baby_kids,03,404e0291a9d9eb78,v2,49000,,타보,아거스 오트 리넨,,,,,
03_baby_kids-training-000108,03_baby_kids,03,4460585d969955ae,v2,1550000,,부가부,동키5 듀오,,,,,
03_baby_kids-training-000109,03_baby_kids,03,03c4dda9683628df,v2,23885,,코니,에어 3D 메쉬,,,,,
03_baby_kids-training-000110,03_baby_kids,03,ac9781ccd2b49315,v2,70000,,베이비뵨,3D 메쉬,,,,,
03_baby_kids-training-000111,03_baby_kids,03,2b5adc855ee0def2,v2,19000,,에끌레브,v6,,,,,
03_baby_kids-training-000112,03_baby_kids,03,03c4dda9683628df,v2,16173,,코니,우븐멜란지,,,,,
03_baby_kids-training-000113,03_baby_kids,03,d2865dd99d82b611,v2,87000,,에르고베이비,옴니브리즈,,,,,
03_baby_kids-training-000114,03_baby_kids,03,eb52cb2d1aa3d2f8,v2,45000,,MG,올인원 에어 힙시트,,,,,
03_baby_kids-training-000115,03_baby_kids,03,163fef1b830fa1dc,v2,920000,,부가부,드래곤플라이,,,,,
03_baby_kids-training-000116,03_baby_kids,03,2c1a0c1d15fdc833,v2,100000,,리안,솔로 LX,,,,,
03_baby_kids-training-000117,03_baby_kids,03,ad87d709a2d74a2c,v2,3000,,MUFFIN,요요2,,,,,
03_baby_kids-training-000118,03_baby_kids,03,3732fd242851b438,v2,470000,,싸이벡스,코야,,,,,
03_baby_kids-training-000119,03_baby_kids,03,fdccf711ac6f6101,v2,376000,,베이비젠,요요2,,,,,
03_baby_kids-training-000120,03_baby_kids,03,83a6f95bdd28ec11,v2,1100000,,부가부,폭스5,,,,,
03_baby_kids-training-000121,03_baby_kids,03,e07fffc388f04801,v2,120000,,아이엔젤,폴드에어 올인원,,,,,
03_baby_kids-training-000122,03_baby_kids,03,9490bc2a6758adb8,v2,150000,,베이비뵨,캐리어 무브 에어리 매쉬,,,,,
03_baby_kids-training-000123,03_baby_kids,03,1bc57ce942e07e92,v2,260000,,스토케,v6,,,,,
03_baby_kids-training-000124,03_baby_kids,03,e07fffc388f04801,v2,120000,,아이엔젤,폴드에어 올인원,,,,,
03_baby_kids-training-000125,03_baby_kids,03,12e9400a79367544,v2,220000,,하이브리드,캐빈,,,,,
03_baby_kids-training-000126,03_baby_kids,03,12879ccfab8aad90,v2,32000,,도도야,L,,,,,
03_baby_kids-training-000127,03_baby_kids,03,3e9b9c67e45c04ec,v2,350000,,아티포페,Egg3 디럭스,,,,,
03_baby_kids-training-000128,03_baby_kids,03,49ebdb53be9c0bfd,v2,10000,,아이스토리,오가닉 아기띠,,,,,
03_baby_kids-training-000129,03_baby_kids,03,2f2f9ef18481dcb0,v2,50000,,오르빗,g3,,,,,
03_baby_kids-training-000130,03_baby_kids,03,844c8cf66330284f,v2,60000,,리안,솔로,,,,,
03_baby_kids-training-000131,03_baby_kids,03,8adee1a459aea3da,v2,100000,,로띠에,L,,,,,
03_baby_kids-training-000132,03_baby_kids,03,3f392fbbc1e9d284,v2,11000,,토드비,히든360,,,,,
03_baby_kids-training-000133,03_baby_kids,03,49ebdb53be9c0bfd,v2,10000,,아이스토리,오가닉 아기띠,,,,,
03_baby_kids-training-000134,03_baby_kids,03,a1586cec3c7e9032,v2,270000,,부가부,B5,,,,,
03_baby_kids-training-000135,03_baby_kids,03,ba3fd402c2c0e1b5,v2,28000,,타이니모빌,G5,,,,,
03_baby_kids-training-000136,03_baby_kids,03,64312a2b256a615f,v2,295000,,포그내,맥스플로우 올인원,,,,,
03_baby_kids-training-000137,03_baby_kids,03,623df624cfd51c66,v2,241484,,스토케,트레일즈,,,,,
03_baby_kids-training-000138,03_baby_kids,03,2a26c4352e70dae8,v2,28000,,베이비뵨,플렉스탭,,,,,
03_baby_kids-training-000139,03_baby_kids,03,2a26c4352e70dae8,v2,28000,,베이비뵨,G5,,,,,
03_baby_kids-training-000140,03_baby_kids,03,03c4dda9683628df,v2,17084,,코니,맥스 올인원,,,,,
03_baby_kids-training-000141,03_baby_kids,03,cf3fb02c67ed4488,v2,15000,,베베핏,요요3,,,,,
03_baby_kids-training-000142,03_baby_kids,03,31c6514dff15b6e7,v2,120000,,포그내,맥스라이트,,,,,
03_baby_kids-training-000143,03_baby_kids,03,9f743153c311c45e,v2,200000,,허그파파,다이얼핏 Pro,,,,,
03_baby_kids-training-000144,03_baby_kids,03,d6270518ad962ca9,v2,38000,,왈라부,다이얼핏 Pro,,,,,
03_baby_kids-training-000145,03_baby_kids,03,53caf87cb8281c8b,v2,500000,,베이비스타일,사이러스2,,,,,
03_baby_kids-training-000146,03_baby_kids,03,149cdb3067f1963e,v2,630000,,스토케,요요3,,,,,
03_baby_kids-training-000147,03_baby_kids,03,149cdb3067f1963e,v2,630000,,스토케,요요3,,,,,
03_baby_kids-training-000148,03_baby_kids,03,ba2f6485bd502525,v2,500000,,스토케,V5,,,,,
03_baby_kids-training-000149,03_baby_kids,03,148007e449c0f690,v2,100000,,해밀턴,X1,,,,,
03_baby_kids-training-000150,03_baby_kids,03,ecef01d56f5dc3c6,v2,1100000,,오르빗,G5,,,,,
03_baby_kids-training-000151,03_baby_kids,03,163fef1b830fa1dc,v2,920000,,부가부,드래곤플라이,,,,,
03_baby_kids-training-000152,03_baby_kids,03,03c4dda9683628df,v2,17985,,코니,에어 3D 메쉬,,,,,
03_baby_kids-training-000153,03_baby_kids,03,83f735b008a92fab,v2,35000,,오보기,플러스,,,,,
03_baby_kids-training-000154,03_baby_kids,03,770030063e38a553,v2,30000,,마망발렌느,프리아핏 올인원,,,,,
03_baby_kids-training-000155,03_baby_kids,03,90b5899668094dae,v2,220000,,베베스완,폭스5,,,,,
03_baby_kids-training-000156,03_baby_kids,03,736608cff2ffede4,v2,800000,,joolz,데이5,,,,,
03_baby_kids-training-000157,03_baby_kids,03,ef0891c77ecf1e32,v2,450000,,뉴나,Lx,,,,,
03_baby_kids-training-000158,03_baby_kids,03,a1586cec3c7e9032,v2,270000,,부가부,B5,,,,,
03_baby_kids-training-000159,03_baby_kids,03,3f35944dd1570d1c,v2,450000,,잉글레시나,일렉타,,,,,
03_baby_kids-training-000160,03_baby_kids,03,f2805ff19f7345ad,v2,120000,,아이엔젤,닥터다이얼 올인원,,,,,
03_baby_kids-training-000161,03_baby_kids,03,9490bc2a6758adb8,v2,150000,,베이비뵨,캐리어 무브 에어리 매쉬,,,,,
03_baby_kids-training-000162,03_baby_kids,03,c5f0fab00520e2e1,v2,29000,,에르고베이비,옴니 360 쿨에어,,,,,
03_baby_kids-training-000163,03_baby_kids,03,404e0291a9d9eb78,v2,49000,,타보,듀엣프로 듀오,,,,,
03_baby_kids-training-000164,03_baby_kids,03,cd5f46f2d116654e,v2,1300000,,실버크로스,리프2,,,,,
03_baby_kids-training-000165,03_baby_kids,03,b91e534706449a3f,v2,32000,,맥클라렌,퀘스트,,,,,
03_baby_kids-training-000166,03_baby_kids,03,98ca7082ac4bdd95,v2,698000,,에그,에그2,,,,,
03_baby_kids-training-000167,03_baby_kids,03,0817fac1f780f005,v2,100000,,베이비젠,요요,,,,,
03_baby_kids-training-000168,03_baby_kids,03,6bd00e050104727f,v2,250000,,Egg,Z,,,,,
03_baby_kids-training-000169,03_baby_kids,03,959bfbd6ab6af6e6,v2,270000,,싸이벡스,미오스 2.0,,,,,
03_baby_kids-training-000170,03_baby_kids,03,2c1a0c1d15fdc833,v2,100000,,리안,솔로 LX,,,,,
03_baby_kids-training-000171,03_baby_kids,03,53caf87cb8281c8b,v2,500000,,베이비스타일,사이러스2,,,,,
03_baby_kids-training-000172,03_baby_kids,03,d2865dd99d82b611,v2,87000,,에르고베이비,옴니브리즈,,,,,
03_baby_kids-training-000173,03_baby_kids,03,1ff7cd4dadc263af,v2,50000,,줄즈,디럭스,,,,,
03_baby_kids-training-000174,03_baby_kids,03,2e247b105cb5768d,v2,39000,,페도라,드래곤플라이,,,,,
03_baby_kids-training-000175,03_baby_kids,03,9490bc2a6758adb8,v2,150000,,베이비뵨,캐리어 무브 에어리 매쉬,,,,,
03_baby_kids-training-000176,03_baby_kids,03,53caf87cb8281c8b,v2,500000,,베이비스타일,사이러스2,,,,,
03_baby_kids-training-000177,03_baby_kids,03,aae77c6399a617cd,v2,90000,,Ryan,캐리 듀얼,,,,,
03_baby_kids-training-000178,03_baby_kids,03,68c72943cea2fbcc,v2,460000,,실버크로스,클릭2.0,,,,,
03_baby_kids-training-000179,03_baby_kids,03,50e5b0bb05f2a7b8,v2,120000,,아이엔젤,폴드에어,,,,,
03_baby_kids-training-000180,03_baby_kids,03,149cdb3067f1963e,v2,630000,,스토케,요요3,,,,,
03_baby_kids-training-000181,03_baby_kids,03,2b5adc855ee0def2,v2,15000,,에끌레브,허브플러스,,,,,
03_baby_kids-training-000182,03_baby_kids,03,09de32c99d3870c2,v2,150000,,페도라,L5,,,,,
03_baby_kids-training-000183,03_baby_kids,03,7b1645c4ba63a3db,v2,90000,,베이비뵨,미니 에어리 메쉬,,,,,
03_baby_kids-training-000184,03_baby_kids,03,09de32c99d3870c2,v2,150000,,페도라,L5,,,,,
03_baby_kids-training-000185,03_baby_kids,03,ef0891c77ecf1e32,v2,450000,,뉴나,Lx,,,,,
03_baby_kids-training-000186,03_baby_kids,03,6bd00e050104727f,v2,250000,,Egg,Z,,,,,
03_baby_kids-training-000187,03_baby_kids,03,ad47fb551782acad,v2,480000,,아티포페,자이가이스트 트위드 W,,,,,
03_baby_kids-training-000188,03_baby_kids,03,163fef1b830fa1dc,v2,920000,,부가부,드래곤플라이,,,,,
03_baby_kids-training-000189,03_baby_kids,03,09de32c99d3870c2,v2,150000,,페도라,L5,,,,,
03_baby_kids-training-000190,03_baby_kids,03,736608cff2ffede4,v2,800000,,joolz,데이5,,,,,
03_baby_kids-training-000191,03_baby_kids,03,0817fac1f780f005,v2,250000,,베이비젠,요요,,,,,
03_baby_kids-training-000192,03_baby_kids,03,90b5899668094dae,v2,220000,,베베스완,트레일즈,,,,,
03_baby_kids-training-000193,03_baby_kids,03,03c4dda9683628df,v2,21597,,코니,B5,,,,,
03_baby_kids-training-000194,03_baby_kids,03,ddcf228705dd4b54,v2,160000,,베베핏,시그니처7,,,,,
03_baby_kids-training-000195,03_baby_kids,03,0bee123ece50c929,v2,130000,,미마자리,디럭스,,,,,
03_baby_kids-training-000196,03_baby_kids,03,ba3fd402c2c0e1b5,v2,28000,,타이니모빌,폴드에어 올인원,,,,,
03_baby_kids-training-000197,03_baby_kids,03,7d5ad67657a1ca34,v2,12000,,포브,프리아핏 올인원,,,,,
03_baby_kids-training-000198,03_baby_kids,03,09de32c99d3870c2,v2,150000,,페도라,L5,,,,,
03_baby_kids-training-000199,03_baby_kids,03,b678aac022f47007,v2,200000,,베이비뵨,하모니,,,,,
03_baby_kids-training-000200,03_baby_kids,03,e07fffc388f04801,v2,120000,,아이엔젤,폴드에어 올인원,,,,,
03_baby_kids-training-000201,03_baby_kids,03,2b5adc855ee0def2,v2,15000,,에끌레브,이노다이얼,,,,,
03_baby_kids-training-000202,03_baby_kids,03,b678aac022f47007,v2,150000,,베이비뵨,하모니,,,,,
03_baby_kids-training-000203,03_baby_kids,03,2f2f9ef18481dcb0,v2,50000,,오르빗,g3,,,,,
03_baby_kids-training-000204,03_baby_kids,03,750001bf4bd6f984,v2,27000,,코니,매쉬3xl,,,,,
03_baby_kids-training-000205,03_baby_kids,03,96e2953342225957,v2,400000,,씨투엠뉴,에이블 코지샤인,,,,,
03_baby_kids-training-000206,03_baby_kids,03,457db1a3ce23b9d0,v2,300000,,두나,비6,,,,,
03_baby_kids-training-000207,03_baby_kids,03,64312a2b256a615f,v2,295000,,포그내,맥스플로우 올인원,,,,,
03_baby_kids-training-000208,03_baby_kids,03,35fb834e6441b56e,v2,150000,,마이크라라이트,뉴투폴드,,,,,
03_baby_kids-training-000209,03_baby_kids,03,68c72943cea2fbcc,v2,460000,,실버크로스,클릭2.0,,,,,
03_baby_kids-training-000210,03_baby_kids,03,0f342264101d6ee2,v2,1200000,,부가부,동키5,,,,,
03_baby_kids-training-000211,03_baby_kids,03,ac9781ccd2b49315,v2,70000,,베이비뵨,3D 메쉬,,,,,
03_baby_kids-training-000212,03_baby_kids,03,7b1645c4ba63a3db,v2,90000,,베이비뵨,미니 에어리 메쉬,,,,,
03_baby_kids-training-000213,03_baby_kids,03,c07700ccdf7f0c44,v2,90000,,릴레베이비,시티투어2 쌍둥이 유모차,,,,,
03_baby_kids-training-000214,03_baby_kids,03,e07fffc388f04801,v2,120000,,아이엔젤,폴드에어 올인원,,,,,
03_baby_kids-training-000215,03_baby_kids,03,1ff7cd4dadc263af,v2,50000,,줄즈,디럭스,,,,,
03_baby_kids-training-000216,03_baby_kids,03,e5cb027a81ede62d,v2,750000,,부가부,버터플라이,,,,,
03_baby_kids-training-000217,03_baby_kids,03,85950740c7d4abef,v2,100000,,허그파파,올인원,,,,,
03_baby_kids-training-000218,03_baby_kids,03,ecef01d56f5dc3c6,v2,80000,,오르빗,G5,,,,,
03_baby_kids-training-000219,03_baby_kids,03,732d26b2be5097af,v2,68000,,에르고베이비,Lx,,,,,
03_baby_kids-training-000220,03_baby_kids,03,edc0e42357b5e035,v2,40000,,Bugaboo,프리아핏에어,,,,,
03_baby_kids-training-000221,03_baby_kids,03,0817fac1f780f005,v2,250000,,베이비젠,요요,,,,,
03_baby_kids-training-000222,03_baby_kids,03,0c2a18ac6b363b3b,v2,460000,,아티포페,아거스 오트 리넨,,,,,
03_baby_kids-training-000223,03_baby_kids,03,2e247b105cb5768d,v2,35000,,페도라,닥터다이얼 폴드에어 올인원,,,,,
03_baby_kids-training-000224,03_baby_kids,03,fb2539b5df7172e0,v2,180000,,윰 Yoom,시그니처 디럭스,,,,,
03_baby_kids-training-000225,03_baby_kids,03,cd5f46f2d116654e,v2,1300000,,실버크로스,리프2,,,,,
03_baby_kids-training-000226,03_baby_kids,03,1bc57ce942e07e92,v2,290000,,스토케,v6,,,,,
03_baby_kids-training-000227,03_baby_kids,03,63d8a01ba69b2eb3,v2,65000,,에르고,360,,,,,
03_baby_kids-training-000228,03_baby_kids,03,d3584777a9837530,v2,300000,,스냅앤고,올인원 에어 힙시트,,,,,
03_baby_kids-training-000229,03_baby_kids,03,a962d4d6b78832ab,v2,95000,,아이엔젤,이노다이얼,,,,,
03_baby_kids-training-000230,03_baby_kids,03,ef553d9f25a28a8a,v2,26000,,까꿍,넘버5,,,,,
03_baby_kids-training-000231,03_baby_kids,03,44714364ab7079ee,v2,280000,,맥시코시,옥스포드,,,,,
03_baby_kids-training-000232,03_baby_kids,03,f8557fc62b42e4b5,v2,160000,,아이엔젤,올인원 플러스,,,,,
03_baby_kids-training-000233,03_baby_kids,03,03c4dda9683628df,v2,22729,,코니,폭스3,,,,,
03_baby_kids-training-000234,03_baby_kids,03,c07700ccdf7f0c44,v2,50000,,릴레베이비,g3,,,,,
03_baby_kids-training-000235,03_baby_kids,03,1bc57ce942e07e92,v2,290000,,스토케,v6,,,,,
03_baby_kids-training-000236,03_baby_kids,03,623df624cfd51c66,v2,152137,,스토케,트레일즈,,,,,
