item_id,category_name,category_code,spec_key_hash,hash_version,used_price,book_type,exam_name,exam_stage,subject_or_part,publisher_brand,volume_type,edition_or_target_year,set_included_count
14_books-training-000082,14_books,14,97a9ace57d6e03a0,v2,5000,,,,,,,,
14_books-training-000083,14_books,14,c2728004fe339ba8,v2,12000,,,,,,,,
14_books-training-000084,14_books,14,88a9393149a0da0a,v2,11000,,,,,,,,
14_books-training-000085,14_books,14,37cc54a72e04a266,v2,15000,,,,,,,,
14_books-training-000086,14_books,14,96186573a7f6e06f,v2,68000,,,,,,,,
14_books-training-000087,14_books,14,96186573a7f6e06f,v2,68000,,,,,,,,
14_books-training-000088,14_books,14,0dbc07a12dd15887,v2,7000,,,,,,,,
14_books-training-000089,14_books,14,0430a70851107767,v2,119278,,,,,,,,
14_books-training-000090,14_books,14,48a24bd539968f56,v2,5000,,,,,,,,
14_books-training-000091,14_books,14,0430a70851107767,v2,95051,,,,,,,,
14_books-training-000092,14_books,14,faa375fd9043c115,v2,12000,,,,,,,,
14_books-training-000093,14_books,14,a2f634382f241823,v2,10000,,,,,,,,
14_books-training-000094,14_books,14,1ea7399b701c0693,v2,180000,,,,,,,,
14_books-training-000095,14_books,14,6de1e959aa505bae,v2,25000,,,,,,,,
14_books-training-000096,14_books,14,88a9393149a0da0a,v2,11000,,,,,,,,
14_books-training-000097,14_books,14,067dd75440f0ce32,v2,5000,,,,,,,,
14_books-training-000098,14_books,14,97a9ace57d6e03a0,v2,5000,,,,,,,,
14_books-training-000099,14_books,14,18272ce68456797e,v2,12000,,,,,,,,
14_books-training-000100,14_books,14,0430a70851107767,v2,89651,,,,,,,,
14_books-training-000101,14_books,14,c1dfa0f5e440eb82,v2,33000,,,,,,,,
14_books-training-000102,14_books,14,866265abf965c48c,v2,63000,,,,,,,,
14_books-training-000103,14_books,14,f6324cf7629becc9,v2,10000,,,,,,,,
14_books-training-000104,14_books,14,0430a70851107767,v2,72819,,,,,,,,
14_books-training-000105,14_books,14,a2f634382f241823,v2,12000,,,,,,,,
14_books-training-000106,14_books,14,1d242fa48f0cb1a4,v2,53000,,,,,,,,
14_books-training-000107,14_books,14,6306dc70ec9020dd,v2,130000,,,,,,,,
14_books-training-000108,14_books,14,6b23f3a2653b26aa,v2,15463,,,,,,,,
14_books-training-000109,14_books,14,37b8f3d0387aeeee,v2,13000,,,,,,,,
14_books-training-000110,14_books,14,626a66ab35699340,v2,43000,,,,,,,,
14_books-training-000111,14_books,14,09e9921593345745,v2,3290,,,,,,,,
14_books-training-000112,14_books,14,0430a70851107767,v2,74429,,,,,,,,
14_books-training-000113,14_books,14,98d3a74a5524a30d,v2,23175,,,,,,,,
14_books-training-000114,14_books,14,c80ae76d9807eadb,v2,10000,,,,,,,,
14_books-training-000115,14_books,14,c422f44d10f6aec5,v2,12000,,,,,,,,
14_books-training-000116,14_books,14,626a66ab35699340,v2,43000,,,,,,,,
14_books-training-000117,14_books,14,41a1080dd72fbd9b,v2,30000,,,,,,,,
14_books-training-000118,14_books,14,346273c3a40287df,v2,63000,,,,,,,,
14_books-training-000119,14_books,14,a2f634382f241823,v2,12000,,,,,,,,
14_books-training-000120,14_books,14,d15f5f3286c1ddf7,v2,14000,,,,,,,,
14_books-training-000121,14_books,14,0430a70851107767,v2,71112,,,,,,,,
14_books-training-000122,14_books,14,c99d7cff54f6d25d,v2,8900,,,,,,,,
14_books-training-000123,14_books,14,acecba58340d9da9,v2,110000,,,,,,,,
14_books-training-000124,14_books,14,98d3a74a5524a30d,v2,14169,,,,,,,,
14_books-training-000125,14_books,14,742745782b311d27,v2,4000,,,,,,,,
14_books-training-000126,14_books,14,ff4f0c7e9ea7f636,v2,30000,,,,,,,,
14_books-training-000127,14_books,14,a811035b212a6b83,v2,18000,,,,,,,,
14_books-training-000128,14_books,14,778462686610199d,v2,12800,,,,,,,,
14_books-training-000129,14_books,14,e6fe3f0d759ef432,v2,65000,,,,,,,,
14_books-training-000130,14_books,14,404ea591d2bd4d4b,v2,23000,,,,,,,,
14_books-training-000131,14_books,14,11e095ed54239617,v2,24000,,,,,,,,
14_books-training-000132,14_books,14,4e103071e9393d27,v2,35000,,,,,,,,
14_books-training-000133,14_books,14,eb666161e0e46d03,v2,150000,,,,,,,,
14_books-training-000134,14_books,14,216c44ceb934530d,v2,11000,,,,,,,,
14_books-training-000135,14_books,14,778462686610199d,v2,12800,,,,,,,,
14_books-training-000136,14_books,14,eb666161e0e46d03,v2,15000,,,,,,,,
14_books-training-000137,14_books,14,004ca082542319c6,v2,10000,,,,,,,,
14_books-training-000138,14_books,14,d5bdc295605ff4d9,v2,40000,,,,,,,,
14_books-training-000139,14_books,14,626a66ab35699340,v2,43000,,,,,,,,
14_books-training-000140,14_books,14,0d454d858639352f,v2,15000,,,,,,,,
14_books-training-000141,14_books,14,cec09f4ca5cb7cb0,v2,13000,,,,,,,,
14_books-training-000142,14_books,14,af944b1a92866adf,v2,15000,,,,,,,,
14_books-training-000143,14_books,14,a811035b212a6b83,v2,18000,,,,,,,,
14_books-training-000144,14_books,14,6b23f3a2653b26aa,v2,7033,,,,,,,,
14_books-training-000145,14_books,14,af4dc1f614c3e211,v2,12000,,,,,,,,
14_books-training-000146,14_books,14,2501cbd41616bc33,v2,21216,,,,,,,,
14_books-training-000147,14_books,14,09e9921593345745,v2,3290,,,,,,,,
14_books-training-000148,14_books,14,97a9ace57d6e03a0,v2,5000,,,,,,,,
14_books-training-000149,14_books,14,a2f8326f6d0c44db,v2,5000,,,,,,,,
14_books-training-000150,14_books,14,6b23f3a2653b26aa,v2,10389,,,,,,,,
14_books-training-000151,14_books,14,6b23f3a2653b26aa,v2,14254,,,,,,,,
14_books-training-000152,14_books,14,786a5bdfa6f4bc10,v2,160000,,,,,,,,
14_books-training-000153,14_books,14,e90015a27729669c,v2,15000,,,,,,,,
14_books-training-000154,14_books,14,6de1e959aa505bae,v2,25000,,,,,,,,
14_books-training-000155,14_books,14,0430a70851107767,v2,74473,,,,,,,,
14_books-training-000156,14_books,14,0430a70851107767,v2,45781,,,,,,,,
14_books-training-000157,14_books,14,4e103071e9393d27,v2,35000,,,,,,,,
14_books-training-000158,14_books,14,7b09d7867803b4bb,v2,40000,,,,,,,,
14_books-training-000159,14_books,14,f354ede268bbb876,v2,13000,,,,,,,,
14_books-training-000160,14_books,14,843799fa0b0ffd9d,v2,8000,,,,,,,,
14_books-training-000161,14_books,14,6b23f3a2653b26aa,v2,11468,,,,,,,,
14_books-training-000162,14_books,14,1dd07ddc0e3902bd,v2,13819,,,,,,,,
14_books-training-000163,14_books,14,f3f253185d7faeac,v2,8700,,,,,,,,
14_books-training-000164,14_books,14,f3f253185d7faeac,v2,8700,,,,,,,,
14_books-training-000165,14_books,14,1092e639f6a05e41,v2,4000,,,,,,,,
14_books-training-000166,14_books,14,68d6c5461492eb5b,v2,24000,,,,,,,,
14_books-training-000167,14_books,14,a2f8326f6d0c44db,v2,5000,,,,,,,,
14_books-training-000168,14_books,14,ba2405b5037f6341,v2,20000,,,,,,,,
14_books-training-000169,14_books,14,d15f5f3286c1ddf7,v2,14000,,,,,,,,
14_books-training-000170,14_books,14,41a1080dd72fbd9b,v2,30000,,,,,,,,
14_books-training-000171,14_books,14,902b60717abff9ab,v2,10000,,,,,,,,
14_books-training-000172,14_books,14,6b23f3a2653b26aa,v2,7968,,,,,,,,
14_books-training-000173,14_books,14,e30c9387eef8f066,v2,42000,,,,,,,,
14_books-training-000174,14_books,14,24715220770399e5,v2,3000,,,,,,,,
14_books-training-000175,14_books,14,4badbf154f32912d,v2,12000,,,,,,,,
14_books-training-000176,14_books,14,4e9f99d2d84725b1,v2,20000,,,,,,,,
14_books-training-000177,14_books,14,97a9ace57d6e03a0,v2,5000,,,,,,,,
14_books-training-000178,14_books,14,1092e639f6a05e41,v2,4000,,,,,,,,
14_books-training-000179,14_books,14,5f5acf8f030de0d2,v2,12000,,,,,,,,
14_books-training-000180,14_books,14,0d454d858639352f,v2,15000,,,,,,,,
14_books-training-000181,14_books,14,fa5093198fdc93e3,v2,3000,,,,,,,,
14_books-training-000182,14_books,14,742745782b311d27,v2,4000,,,,,,,,
14_books-training-000183,14_books,14,9f43b937245fc243,v2,7000,,,,,,,,
14_books-training-000184,14_books,14,3231944eb3ada13a,v2,7500,,,,,,,,
14_books-training-000185,14_books,14,5f5acf8f030de0d2,v2,12000,,,,,,,,
14_books-training-000186,14_books,14,0f1805b152418079,v2,17000,,,,,,,,
14_books-training-000187,14_books,14,0dbc07a12dd15887,v2,7000,,,,,,,,
14_books-training-000188,14_books,14,7b09d7867803b4bb,v2,23100,,,,,,,,
14_books-training-000189,14_books,14,3e46c825298f0189,v2,6000,,,,,,,,
14_books-training-000190,14_books,14,ff4f0c7e9ea7f636,v2,30000,,,,,,,,
14_books-training-000191,14_books,14,1dd07ddc0e3902bd,v2,6891,,,,,,,,
14_books-training-000192,14_books,14,786a5bdfa6f4bc10,v2,160000,,,,,,,,
14_books-training-000193,14_books,14,216c44ceb934530d,v2,11000,,,,,,,,
14_books-training-000194,14_books,14,3e46c825298f0189,v2,6500,,,,,,,,
14_books-training-000195,14_books,14,48a24bd539968f56,v2,5000,,,,,,,,
14_books-training-000196,14_books,14,c2728004fe339ba8,v2,12000,,,,,,,,
14_books-training-000197,14_books,14,626a66ab35699340,v2,16000,,,,,,,,
14_books-training-000198,14_books,14,f3f253185d7faeac,v2,8700,,,,,,,,
14_books-training-000199,14_books,14,902b60717abff9ab,v2,10000,,,,,,,,
14_books-training-000200,14_books,14,5dc4692b2b6ea319,v2,90000,,,,,,,,
14_books-training-000201,14_books,14,768b77fc5297beb4,v2,80000,,,,,,,,
14_books-training-000202,14_books,14,2501cbd41616bc33,v2,25431,,,,,,,,
14_books-training-000203,14_books,14,ba2405b5037f6341,v2,20000,,,,,,,,
14_books-training-000204,14_books,14,0f1805b152418079,v2,17000,,,,,,,,
14_books-training-000205,14_books,14,4689da208bbaa0d8,v2,50000,,,,,,,,
14_books-training-000206,14_books,14,a811035b212a6b83,v2,18000,,,,,,,,
14_books-training-000207,14_books,14,2501cbd41616bc33,v2,20659,,,,,,,,
14_books-training-000208,14_books,14,6b23f3a2653b26aa,v2,9186,,,,,,,,
14_books-training-000209,14_books,14,96186573a7f6e06f,v2,68000,,,,,,,,
14_books-training-000210,14_books,14,83687b0088e541ad,v2,70000,,,,,,,,
14_books-training-000211,14_books,14,0430a70851107767,v2,57239,,,,,,,,
14_books-training-000212,14_books,14,6b23f3a2653b26aa,v2,13749,,,,,,,,
14_books-training-000213,14_books,14,eac26f97149cb405,v2,4000,,,,,,,,
14_books-training-000214,14_books,14,f6324cf7629becc9,v2,10000,,,,,,,,
14_books-training-000215,14_books,14,6306dc70ec9020dd,v2,70607,,,,,,,,
14_books-training-000216,14_books,14,0dbc07a12dd15887,v2,7000,,,,,,,,
14_books-training-000217,14_books,14,37b8f3d0387aeeee,v2,13000,,,,,,,,
14_books-training-000218,14_books,14,97a9ace57d6e03a0,v2,5000,,,,,,,,
14_books-training-000219,14_books,14,6534f33763e38fa9,v2,400000,,,,,,,,
14_books-training-000220,14_books,14,843799fa0b0ffd9d,v2,8000,,,,,,,,
14_books-training-000221,14_books,14,fa5093198fdc93e3,v2,3000,,,,,,,,
14_books-training-000222,14_books,14,0430a70851107767,v2,76064,,,,,,,,
14_books-training-000223,14_books,14,866265abf965c48c,v2,63000,,,,,,,,
14_books-training-000224,14_books,14,0430a70851107767,v2,47666,,,,,,,,
14_books-training-000225,14_books,14,067dd75440f0ce32,v2,5000,,,,,,,,
14_books-training-000226,14_books,14,6b23f3a2653b26aa,v2,10394,,,,,,,,
14_books-training-000227,14_books,14,d5f90dcc8b3f9187,v2,80000,,,,,,,,
14_books-training-000228,14_books,14,c2728004fe339ba8,v2,12000,,,,,,,,
14_books-training-000229,14_books,14,4e9f99d2d84725b1,v2,20000,,,,,,,,
14_books-training-000230,14_books,14,1ea7399b701c0693,v2,180000,,,,,,,,
14_books-training-000231,14_books,14,9bcd4353864e0bcb,v2,20000,,,,,,,,
14_books-training-000232,14_books,14,5e6915f7833060a8,v2,20000,,,,,,,,
14_books-training-000233,14_books,14,58ffafd71245fb36,v2,12000,,,,,,,,
14_books-training-000234,14_books,14,1dd07ddc0e3902bd,v2,5883,,,,,,,,
14_books-training-000235,14_books,14,83687b0088e541ad,v2,70000,,,,,,,,
14_books-training-000236,14_books,14,c1dfa0f5e440eb82,v2,33000,,,,,,,,
14_books-training-000237,14_books,14,a2f8326f6d0c44db,v2,5000,,,,,,,,
14_books-training-000238,14_books,14,7b09d7867803b4bb,v2,40000,,,,,,,,
14_books-training-000239,14_books,14,e90015a27729669c,v2,15000,,,,,,,,
14_books-training-000240,14_books,14,5f5acf8f030de0d2,v2,12000,,,,,,,,
14_books-training-000241,14_books,14,e90015a27729669c,v2,15000,,,,,,,,
14_books-training-000242,14_books,14,1dd07ddc0e3902bd,v2,7604,,,,,,,,
14_books-training-000243,14_books,14,0430a70851107767,v2,129962,,,,,,,,
14_books-training-000244,14_books,14,29d179c225a50f65,v2,13000,,,,,,,,
14_books-training-000245,14_books,14,6b23f3a2653b26aa,v2,10639,,,,,,,,
14_books-training-000246,14_books,14,4badbf154f32912d,v2,12000,,,,,,,,
14_books-training-000247,14_books,14,24715220770399e5,v2,3000,,,,,,,,
14_books-training-000248,14_books,14,fa5093198fdc93e3,v2,3000,,,,,,,,
14_books-training-000249,14_books,14,4e103071e9393d27,v2,35000,,,,,,,,
14_books-training-000250,14_books,14,251183e01f84cc9d,v2,4000,,,,,,,,
14_books-training-000251,14_books,14,f3e31988ba846566,v2,23000,,,,,,,,
14_books-training-000252,14_books,14,c80ae76d9807eadb,v2,10000,,,,,,,,
14_books-training-000253,14_books,14,0430a70851107767,v2,69095,,,,,,,,
14_books-training-000254,14_books,14,fa5093198fdc93e3,v2,3000,,,,,,,,
14_books-training-000255,14_books,14,a811035b212a6b83,v2,18000,,,,,,,,
14_books-training-000256,14_books,14,98d3a74a5524a30d,v2,39503,,,,,,,,
14_books-training-000257,14_books,14,af944b1a92866adf,v2,15000,,,,,,,,
14_books-training-000258,14_books,14,88a9393149a0da0a,v2,11000,,,,,,,,
14_books-training-000259,14_books,14,e90015a27729669c,v2,15000,,,,,,,,
14_books-training-000260,14_books,14,626a66ab35699340,v2,16000,,,,,,,,
14_books-training-000261,14_books,14,770646261b3277a4,v2,14000,,,,,,,,
14_books-training-000262,14_books,14,0430a70851107767,v2,81530,,,,,,,,
14_books-training-000263,14_books,14,0430a70851107767,v2,84854,,,,,,,,
14_books-training-000264,14_books,14,1dd07ddc0e3902bd,v2,11972,,,,,,,,
14_books-training-000265,14_books,14,cec09f4ca5cb7cb0,v2,13000,,,,,,,,
14_books-training-000266,14_books,14,768b77fc5297beb4,v2,80000,,,,,,,,
14_books-training-000267,14_books,14,404ea591d2bd4d4b,v2,100000,,,,,,,,
14_books-training-000268,14_books,14,6b23f3a2653b26aa,v2,15456,,,,,,,,
14_books-training-000269,14_books,14,6de1e959aa505bae,v2,25000,,,,,,,,
14_books-training-000270,14_books,14,a2f634382f241823,v2,10000,,,,,,,,
14_books-training-000271,14_books,14,eb666161e0e46d03,v2,150000,,,,,,,,
14_books-training-000272,14_books,14,8532fca8ec4a649c,v2,13000,,,,,,,,
14_books-training-000273,14_books,14,636ec353946ea0bb,v2,17000,,,,,,,,
14_books-training-000274,14_books,14,a2f634382f241823,v2,10000,,,,,,,,
14_books-training-000275,14_books,14,d679fce1800dac25,v2,6000,,,,,,,,
14_books-training-000276,14_books,14,98d3a74a5524a30d,v2,40000,,,,,,,,
14_books-training-000277,14_books,14,089874fbede2068d,v2,8500,,,,,,,,
14_books-training-000278,14_books,14,af944b1a92866adf,v2,15000,,,,,,,,
14_books-training-000279,14_books,14,f7502acce0dc68c2,v2,160000,,,,,,,,
14_books-training-000280,14_books,14,a84981e4c63937fc,v2,10000,,,,,,,,
14_books-training-000281,14_books,14,0dbc07a12dd15887,v2,7000,,,,,,,,
14_books-training-000282,14_books,14,1dd07ddc0e3902bd,v2,13561,,,,,,,,
14_books-training-000283,14_books,14,fa5093198fdc93e3,v2,3000,,,,,,,,
14_books-training-000284,14_books,14,6b23f3a2653b26aa,v2,9024,,,,,,,,
14_books-training-000285,14_books,14,f3e31988ba846566,v2,23000,,,,,,,,
14_books-training-000286,14_books,14,3e46c825298f0189,v2,6500,,,,,,,,
14_books-training-000287,14_books,14,97a9ace57d6e03a0,v2,5000,,,,,,,,
14_books-training-000288,14_books,14,98d3a74a5524a30d,v2,23679,,,,,,,,
14_books-training-000289,14_books,14,f3e31988ba846566,v2,5000,,,,,,,,
14_books-training-000290,14_books,14,6b23f3a2653b26aa,v2,16855,,,,,,,,
14_books-training-000291,14_books,14,6b23f3a2653b26aa,v2,10311,,,,,,,,
14_books-training-000292,14_books,14,f3e31988ba846566,v2,5000,,,,,,,,
14_books-training-000293,14_books,14,41a1080dd72fbd9b,v2,30000,,,,,,,,
14_books-training-000294,14_books,14,6306dc70ec9020dd,v2,82751,,,,,,,,
14_books-training-000295,14_books,14,0dbc07a12dd15887,v2,28000,,,,,,,,
14_books-training-000296,14_books,14,0f1805b152418079,v2,12500,,,,,,,,
14_books-training-000297,14_books,14,e30c9387eef8f066,v2,42000,,,,,,,,
14_books-training-000298,14_books,14,af944b1a92866adf,v2,15000,,,,,,,,
14_books-training-000299,14_books,14,703460d625c6c2c9,v2,12000,,,,,,,,
14_books-training-000300,14_books,14,067dd75440f0ce32,v2,12000,,,,,,,,
14_books-training-000301,14_books,14,f354ede268bbb876,v2,13000,,,,,,,,
14_books-training-000302,14_books,14,d5f90dcc8b3f9187,v2,80000,,,,,,,,
14_books-training-000303,14_books,14,97a9ace57d6e03a0,v2,5000,,,,,,,,
14_books-training-000304,14_books,14,96186573a7f6e06f,v2,68000,,,,,,,,
14_books-training-000305,14_books,14,24715220770399e5,v2,3000,,,,,,,,
14_books-training-000306,14_books,14,9bcd4353864e0bcb,v2,20000,,,,,,,,
14_books-training-000307,14_books,14,699b35beba337cb0,v2,9500,,,,,,,,
14_books-training-000308,14_books,14,eac26f97149cb405,v2,4000,,,,,,,,
14_books-training-000309,14_books,14,7834f6a4c9ffe180,v2,330000,,,,,,,,
14_books-training-000310,14_books,14,f6324cf7629becc9,v2,10000,,,,,,,,
14_books-training-000311,14_books,14,0d454d858639352f,v2,15000,,,,,,,,
14_books-training-000312,14_books,14,97a9ace57d6e03a0,v2,5000,,,,,,,,
14_books-training-000313,14_books,14,6b23f3a2653b26aa,v2,12570,,,,,,,,
14_books-training-000314,14_books,14,f354ede268bbb876,v2,13000,,,,,,,,
14_books-training-000315,14_books,14,0f1805b152418079,v2,17000,,,,,,,,
14_books-training-000316,14_books,14,1dd07ddc0e3902bd,v2,13932,,,,,,,,
14_books-training-000317,14_books,14,41a1080dd72fbd9b,v2,30000,,,,,,,,
14_books-training-000318,14_books,14,88a9393149a0da0a,v2,11000,,,,,,,,
14_books-training-000319,14_books,14,f6324cf7629becc9,v2,10000,,,,,,,,
14_books-training-000320,14_books,14,fa5093198fdc93e3,v2,3000,,,,,,,,
14_books-training-000321,14_books,14,09e9921593345745,v2,3290,,,,,,,,
14_books-training-000322,14_books,14,0430a70851107767,v2,117413,,,,,,,,
14_books-training-000323,14_books,14,1dd07ddc0e3902bd,v2,14486,,,,,,,,
14_books-training-000324,14_books,14,09e9921593345745,v2,3290,,,,,,,,
14_books-training-000325,14_books,14,0f1805b152418079,v2,17000,,,,,,,,
14_books-training-000326,14_books,14,0dbc07a12dd15887,v2,7000,,,,,,,,
14_books-training-000327,14_books,14,29d179c225a50f65,v2,13000,,,,,,,,
14_books-training-000328,14_books,14,004ca082542319c6,v2,10000,,,,,,,,
14_books-training-000329,14_books,14,29d179c225a50f65,v2,13000,,,,,,,,
14_books-training-000330,14_books,14,97a9ace57d6e03a0,v2,5000,,,,,,,,
14_books-training-000331,14_books,14,0d454d858639352f,v2,15000,,,,,,,,
14_books-training-000332,14_books,14,a2f8326f6d0c44db,v2,5000,,,,,,,,
14_books-training-000333,14_books,14,0430a70851107767,v2,125164,,,,,,,,
14_books-training-000334,14_books,14,c422f44d10f6aec5,v2,12000,,,,,,,,
14_books-training-000335,14_books,14,0430a70851107767,v2,74978,,,,,,,,
14_books-training-000336,14_books,14,6306dc70ec9020dd,v2,123570,,,,,,,,
14_books-training-000337,14_books,14,1dd07ddc0e3902bd,v2,11487,,,,,,,,
14_books-training-000338,14_books,14,f6324cf7629becc9,v2,10000,,,,,,,,
14_books-training-000339,14_books,14,626a66ab35699340,v2,16000,,,,,,,,
14_books-training-000340,14_books,14,d5f90dcc8b3f9187,v2,80000,,,,,,,,
14_books-training-000341,14_books,14,0430a70851107767,v2,89002,,,,,,,,
14_books-training-000342,14_books,14,eac26f97149cb405,v2,4000,,,,,,,,
14_books-training-000343,14_books,14,db647b01822424e1,v2,15000,,,,,,,,
14_books-training-000344,14_books,14,4e9f99d2d84725b1,v2,20000,,,,,,,,
14_books-training-000345,14_books,14,a811035b212a6b83,v2,18000,,,,,,,,
